;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-LIR ;Airbus A319-132; Y144 ; 14 Feb 2011 ; 28 Aug 2014 ;YU-APD Air Serbia ;lsd ;;
; EI-LIS ;Airbus A320-214;; 25 Nov 2011 ; 11 Nov 2013 ;EC-MBF Vueling ;lsd ;;
; I-LZAN ;ATR 72-500 (72-212A); Y68 ; 28 Jul 2010 ; 13 Jul 2012 ;F-ORAI Belle Air ;;;
