;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N764JD ;Embraer ERJ-170STD (ERJ-170-100); C12Y54 ; 17 Nov 2021 ;lsd, opf American Eagle ; 764 ; 12.3 Years ;;;
; N765ST ;Embraer ERJ-170LR (ERJ-170-100 LR); C12Y54 ; 2 Feb 2022 ;opf American Eagle ;; 15.9 Years ;;;
; N766JM ;Embraer ERJ-170STD (ERJ-170-100); C12Y54 ; 15 Dec 2021 ; Parked, lsd, opf American Eagle ; 766 ; 12.1 Years ;;;
; N768RD ;Embraer ERJ-170LR (ERJ-170-100 LR); C12Y54 ; 7 Oct 2021 ; Parked ABI ; 768 ; 13.7 Years ;;;
; N200NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Jul 2020 ;opf American Eagle ; 000 ; 7.1 Years ;;;
; N201NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 10 Jul 2020 ;opf American Eagle ; 001 ; 7 Years ;;;
; N202NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 8 Jul 2020 ;opf American Eagle ; 002 ; 7 Years ;;;
; N203NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 14 Apr 2020 ;opf American Eagle ; 003 ; 6.9 Years ;;;
; N204NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 25 Jun 2020 ;opf American Eagle ; 004 ; 6.8 Years ;;;
; N205NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Jun 2020 ;opf American Eagle ; 005 ; 6.8 Years ;;;
; N206NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 4 Jun 2020 ;opf American Eagle ; 006 ; 6.7 Years ;;;
; N207AN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 1 Jun 2020 ;opf American Eagle ; 007 ; 6.7 Years ;;;
; N208AN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 11 May 2020 ;opf American Eagle ; 008 ; 6.6 Years ;;;
; N209NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 1 Jul 2020 ;opf American Eagle ; 009 ; 6.6 Years ;;;
; N210NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 Oct 2020 ;opf American Eagle ; 010 ; 6.6 Years ;;;
; N211NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 15 Oct 2020 ;opf American Eagle ; 011 ; 6.6 Years ;;;
; N212NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 12 Nov 2020 ;opf American Eagle ; 012 ; 6.5 Years ;;;
; N213NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 5 Jan 2021 ;opf American Eagle ; 013 ; 6.5 Years ;;;
; N214NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 29 Jan 2021 ;opf American Eagle ; 014 ; 6.5 Years ;;;
; N215NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 25 Feb 2021 ;opf American Eagle ; 015 ; 6.4 Years ;;;
; N216NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 25 Mar 2021 ;opf American Eagle ; 016 ; 6.4 Years ;;;
; N217NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 2 Feb 2021 ;opf American Eagle ; 017 ; 6.4 Years ;;;
; N218NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 2 Mar 2021 ;opf American Eagle ; 018 ; 6.3 Years ;;;
; N219NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 31 Mar 2021 ;opf American Eagle ; 019 ; 6.3 Years ;;;
; N220NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 10 Nov 2015 ;opf American Eagle ; 020 ; 6.3 Years ;;;
; N221NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 3 Dec 2015 ;opf American Eagle ; 021 ; 6.3 Years ;;;
; N222NS ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 15 Dec 2015 ;opf American Eagle ; 022 ; 6.2 Years ;;;
; N223NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 16 Dec 2015 ;opf American Eagle ; 023 ; 6.2 Years ;;;
; N224NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 2 Feb 2016 ;opf American Eagle ; 024 ; 6.1 Years ;;;
; N225NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 3 Feb 2016 ;opf American Eagle ; 025 ; 6.1 Years ;;;
; N226NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 3 Mar 2016 ; Parked, opf American Eagle ; 026 ; 6.1 Years ;;;
; N227NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 10 Mar 2016 ; Parked, opf American Eagle ; 027 ; 6 Years ;;;
; N228NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Mar 2016 ;opf American Eagle ; 028 ; 6 Years ;;;
; N229NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Mar 2016 ;opf American Eagle ; 029 ; 6 Years ;;;
; N230NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 11 Apr 2016 ; Parked, opf American Eagle ; 030 ; 5.9 Years ;;;
; N231AN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 5 May 2016 ;opf American Eagle ; 031 ; 5.9 Years ;;;
; N232NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 May 2016 ;opf American Eagle ; 032 ; 5.8 Years ;;;
; N233NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 May 2016 ;opf American Eagle ; 033 ; 5.8 Years ;;;
; N234JW ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 28 Jun 2016 ;opf American Eagle ; 034 ; 5.7 Years ;;;
; N235NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 28 Jun 2016 ;opf American Eagle ; 035 ; 5.7 Years ;;;
; N236NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 11 Jul 2016 ;opf American Eagle ; 036 ; 5.7 Years ;;;
; N237NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 18 Jul 2016 ;opf American Eagle ; 037 ; 5.7 Years ;;;
; N238NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 24 Aug 2016 ;opf American Eagle ; 038 ; 5.6 Years ;;;
; N239NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 24 Aug 2016 ;opf American Eagle ; 039 ; 5.6 Years ;;;
; N240NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Sep 2016 ;opf American Eagle ; 040 ; 5.5 Years ;;;
; N241NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Sep 2016 ;opf American Eagle ; 041 ; 5.5 Years ;;;
; N242NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Oct 2016 ;opf American Eagle ; 042 ; 5.4 Years ;;;
; N243NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Oct 2016 ;opf American Eagle ; 043 ; 5.4 Years ;;;
; N244NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 8 Nov 2016 ;opf American Eagle ; 044 ; 5.4 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N245NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 18 Nov 2016 ;opf American Eagle ; 045 ; 5.3 Years ;;;
; N246NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 9 Dec 2016 ;opf American Eagle ; 046 ; 5.3 Years ;;;
; N247NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 9 Dec 2016 ;opf American Eagle ; 047 ; 5.3 Years ;;;
; N248NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 9 Feb 2017 ;opf American Eagle ; 048 ; 5.1 Years ;;;
; N249NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 23 Feb 2017 ;opf American Eagle ; 049 ; 5.1 Years ;;;
; N250NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 23 Feb 2017 ;opf American Eagle ; 050 ; 5.1 Years ;;;
; N251NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 23 Mar 2017 ;opf American Eagle ; 051 ; 5 Years ;;;
; N252NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 23 Mar 2017 ;opf American Eagle ; 052 ; 5 Years ;;;
; N253NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 12 Apr 2017 ;opf American Eagle ; 053 ; 4.9 Years ;;;
; N254NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 28 Apr 2017 ;opf American Eagle ; 054 ; 4.9 Years ;;;
; N255NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 7 Jun 2017 ;opf American Eagle ; 055 ; 4.8 Years ;;;
; N256NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 29 Jun 2017 ;opf American Eagle ; 056 ; 4.8 Years ;;;
; N257NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Jul 2017 ;opf American Eagle ; 057 ; 4.7 Years ;;;
; N258NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Jul 2017 ;opf American Eagle ; 058 ; 4.7 Years ;;;
; N259NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 24 Aug 2017 ;opf American Eagle ; 059 ; 4.6 Years ;;;
; N260NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Nov 2017 ;opf American Eagle ; 060 ; 4.3 Years ;;;
; N261NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 28 Nov 2017 ;opf American Eagle ; 061 ; 4.3 Years ;;;
; N262NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 12 Dec 2017 ;opf American Eagle ; 062 ; 4.3 Years ;;;
; N263NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 12 Dec 2017 ;opf American Eagle ; 063 ; 4.3 Years ;;;
; N264NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 28 Nov 2018 ;opf American Eagle ; 064 ; 3.3 Years ;;;
; N265NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 28 Nov 2018 ;opf American Eagle ; 065 ; 3.3 Years ;;;
; N266NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 12 Dec 2018 ;opf American Eagle ; 066 ; 3.2 Years ;;;
; N267NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Dec 2018 ;opf American Eagle ; 067 ; 3.2 Years ;;;
; N268NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Dec 2018 ;opf American Eagle ; 068 ; 3.2 Years ;;;
; N269NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 23 Jan 2019 ;opf American Eagle ; 069 ; 3.1 Years ;;;
; N270NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Feb 2019 ; Parked, opf American Eagle ; 070 ; 3.1 Years ;;;
; N271NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Feb 2019 ;opf American Eagle ; 071 ; 3.1 Years ;;;
; N272NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 Feb 2019 ;opf American Eagle ; 072 ; 3.1 Years ;;;
; N273NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Mar 2019 ;opf American Eagle ; 073 ; 3.1 Years ;;;
; N274NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Mar 2019 ; Parked, opf American Eagle ; 074 ; 3.1 Years ;;;
; N275NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Mar 2019 ;opf American Eagle ; 075 ; 3.1 Years ;;;
; N276NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 3 Apr 2019 ;opf American Eagle ; 076 ; 3 Years ;;;
; N277NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 3 Apr 2019 ;opf American Eagle ; 077 ; 3 Years ;;;
; N278NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 16 May 2019 ;opf American Eagle ; 078 ; 3 Years ;;;
; N279MQ ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 16 May 2019 ;opf American Eagle ; 079 ; 2.9 Years ;;;
; N280NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Jun 2019 ;opf American Eagle ; 080 ; 2.7 Years ;;;
; N281NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Jun 2019 ;opf American Eagle ; 081 ; 2.7 Years ;;;
; N282NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 18 Jul 2019 ;opf American Eagle ; 082 ; 2.7 Years ;;;
; N283NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 18 Sep 2019 ;opf American Eagle ; 083 ; 2.5 Years ;;;
; N284JN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 9 Oct 2019 ;opf American Eagle ; 084 ; 2.5 Years ;;;
; N285NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 9 Oct 2019 ;opf American Eagle ; 085 ; 2.5 Years ;;;
; N286NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 7 Nov 2019 ;opf American Eagle ; 086 ; 2.4 Years ;;;
; N287NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 7 Nov 2019 ;opf American Eagle ; 087 ; 2.4 Years ;;;
; N288NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Nov 2019 ;opf American Eagle ; 088 ; 2.4 Years ;;;
; N289MW ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 30 Dec 2019 ;opf American Eagle ; 089 ; 2.2 Years ;;;
; N290NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 Feb 2020 ;opf American Eagle ; 090 ; 2.1 Years ;;;
; N291NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 Feb 2020 ;opf American Eagle ; 091 ; 2 Years ;;;
; N292NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 3 Mar 2020 ;opf American Eagle ; 092 ; 2 Years ;;;
; N293NN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Oct 2020 ;opf American Eagle ; 093 ; 2 Years ;;;
; N298FR ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Oct 2020 ;opf American Eagle ; 098 ; 2 Years ;;;
; N299JJ ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Nov 2020 ;opf American Eagle ; 099 ; 1.9 Years ;;;
; N300LK ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Nov 2020 ;opf American Eagle ; 300 ; 1.9 Years ;;;
; N302RN ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 3 Dec 2020 ;opf American Eagle ; 302 ; 1.4 Years ;;;
