;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-AVYC ;Airbus A318-112(CJ) Elite;; 21 Jan 2009 ; 22 Jun 2009 ;VQ-BDD Jordanian Government ;;;
; HB-IPP ;Airbus A318-112(CJ) Elite; VIP ; 10 May 2007 ; 29 Jan 2009 ;9H-AFM Comlux Malta ;;;
; HB-IPO ;Airbus A319-115(CJ); VIP ; 10 Jun 2008 ; 12 Sep 2008 ;9H-AFK Comlux Malta ;lsf Air Luther AG ;;
; HB-JEL ;Embraer EMB-135BJ Legacy; VIP ; 7 Dec 2005 ; 27 Jun 2008 ;HB-JEL G5 Executive ;;;
