;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N8030F ;Airbus A319-115(WL); C8Y120 ; 13 Apr 2015 ;; 030 ; 6.9 Years ;;;
; N8031M ;Airbus A319-115(WL); C8Y120 ; 13 May 2015 ;; 031 ; 6.9 Years ;;;
; N4032T ;Airbus A319-115(WL); C8Y120 ; 30 Jun 2015 ;; 032 ; 6.7 Years ;;;
; N102UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;; 102 ; 23.7 Years ;;;
; N103US ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;; 103 ; 22.8 Years ;;;
; N104UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;; 104 ; 22.8 Years ;;;
; N105UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;; 105 ; 22.8 Years ;;;
; N107US ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;; 107 ; 22.7 Years ;;;
; N108UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;; 108 ; 22.6 Years ;;;
; N109UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ; Parked ; 109 ; 22.6 Years ;;;
; N110UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;; 110 ; 22.4 Years ;;;
; N111US ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;; 111 ; 22.4 Years ;;;
; N112US ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;; 112 ; 22.3 Years ;;;
; N114UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;lsd ; 114 ; 22.2 Years ;;;
; N117UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;lsd ; 117 ; 21.9 Years ;;;
; N118US ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;lsd ; 118 ; 21.7 Years ;;;
; N119US ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;lsd ; 119 ; 21.7 Years ;;;
; N121UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;lsd ; 121 ; 21.6 Years ;;;
; N122US ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;lsd ; 122 ; 21.6 Years ;;;
; N123UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;lsd ; 123 ; 21.5 Years ;;;
; N124US ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;lsd ; 124 ; 21.5 Years ;;;
; N125UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;lsd ; 125 ; 12.4 Years ;;;
; N126UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;lsd ; 126 ; 12.2 Years ;;;
; N127UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ;; 127 ; 12 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N128UW ;Airbus A320-214; C12Y138 ; 9 Dec 2013 ; Parked ; 128 ; 12 Years ;;;
; N150UW ;Airbus A321-211; C20Y170 ; 9 Dec 2013 ;; 150 ; 9 Years ;;;
; N151UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 151 ; 9 Years ;;;
; N152UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 152 ; 8.8 Years ;;;
; N153UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 153 ; 8.8 Years ;;;
; N154UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 154 ; 8.7 Years ;;;
; N155UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 155 ; 8.7 Years ;;;
; N156UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 156 ; 8.7 Years ;;;
; N157UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 157 ; 8.7 Years ;;;
; N161UW ;Airbus A321-211; C20Y170 ; 9 Dec 2013 ;; 161 ; 21.1 Years ;;;
; N162UW ;Airbus A321-211; C20Y170 ; 9 Dec 2013 ;; 162 ; 21.1 Years ;;;
; N163US ;Airbus A321-211; C20Y170 ; 9 Dec 2013 ;; 163 ; 21 Years ;;;
; N165US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ; Parked ; 165 ; 21.1 Years ;;;
; N167US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;lsd ; 167 ; 21.1 Years ;;;
; N169UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;lsd ; 169 ; 21 Years ;;;
; N170US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 170 ; 21 Years ;;;
; N171US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;lsd ; 171 ; 21 Years ;;;
; N172US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;lsd ; 172 ; 20.9 Years ;;;
; N173US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;lsd ; 173 ; 20.9 Years ;;;
; N174US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;lsd ; 174 ; 20.9 Years ;;;
; N176UW ;Airbus A321-211; C20Y170 ; 9 Dec 2013 ;; 176 ; 20.9 Years ;;;
; N177US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 177 ; 20.8 Years ;;;
; N178US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 178 ; 20.8 Years ;;;
; N179UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 179 ; 20.7 Years ;;;
; N180US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 180 ; 20.7 Years ;;;
; N181UW ;Airbus A321-211; C20Y170 ; 9 Dec 2013 ;; 181 ; 20.7 Years ;;;
; N182UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;lsd ; 182 ; 20.7 Years ;;;
; N183UW ;Airbus A321-211; C20Y170 ; 9 Dec 2013 ;lsd ; 183 ; 20.7 Years ;;;
; N184US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 184 ; 20.1 Years ;;;
; N185UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 185 ; 20.1 Years ;;;
; N186US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 186 ; 20 Years ;;;
; N187US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 187 ; 20 Years ;;;
; N188US ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 188 ; 19.9 Years ;;;
; N189UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 189 ; 21.1 Years ;;;
; N190UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 190 ; 21.1 Years ;;;
; N191UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;lsd ; 191 ; 21 Years ;;;
; N192UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;lsd ; 192 ; 20.9 Years ;;;
; N193UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 193 ; 13.6 Years ;;;
; N194UW ;Airbus A321-211; C20Y170 ; 9 Dec 2013 ;; 194 ; 13.5 Years ;;;
; N195UW ;Airbus A321-211; C20Y170 ; 9 Dec 2013 ;; 195 ; 13.5 Years ;;;
; N196UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 196 ; 12.9 Years ;;;
; N197UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 197 ; 12.8 Years ;;;
; N198UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 198 ; 9.1 Years ;;;
; N199UW ;Airbus A321-211; C16Y171 ; 9 Dec 2013 ;; 199 ; 9.1 Years ;;;
; N901AN ;Boeing 737-823(WL); C16Y144 ; 7 Feb 1999 ; Parked ROW ; 3AA ; 23.1 Years ;;;
; N902AN ;Boeing 737-823(WL); C16Y144 ; 10 Feb 1999 ; Parked ROW ; 3AB ; 23.1 Years ;;;
; N903AN ;Boeing 737-823(WL); C16Y144 ; 16 Feb 1999 ; Parked ROW ; 3AC ; 23.1 Years ;;;
; N904AN ;Boeing 737-823(WL); C16Y144 ; 8 Mar 1999 ; Parked ROW ; 3AD ; 23 Years ;;;
; N905AN ;Boeing 737-823(WL); C16Y144 ; 31 Mar 1999 ; Parked ROW ; 3AE ; 23 Years ;;;
; N906AN ;Boeing 737-823(WL); C16Y144 ; 16 Apr 1999 ; Parked ROW ; 3AF ; 22.9 Years ;;;
; N907AN ;Boeing 737-823(WL); C16Y156 ; 29 Apr 1999 ;; 3AG ; 22.9 Years ;;;
; N908AN ;Boeing 737-823(WL); C16Y144 ; 13 May 1999 ; Parked ROW, lsd ; 3AH ; 22.8 Years ;;;
; N909AN ;Boeing 737-823(WL); C16Y144 ; 19 May 1999 ; Parked ROW ; 3AJ ; 22.8 Years ;;;
; N910AN ;Boeing 737-823(WL); C16Y144 ; 26 May 1999 ; Parked ROW ; 3AK ; 22.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N912AN ;Boeing 737-823(WL); C16Y144 ; 25 Jun 1999 ; Parked ROW ; 3AL ; 22.8 Years ;;;
; N913AN ;Boeing 737-823(WL); C16Y144 ; 18 Jun 1999 ; Parked ROW ; 3AM ; 22.7 Years ;;;
; N914AN ;Boeing 737-823(WL); C16Y144 ; 19 Jul 1999 ; Parked ROW ; 3AN ; 22.7 Years ;;;
; N915AN ;Boeing 737-823(WL); C16Y144 ; 28 Jul 1999 ; Parked ROW ; 3AP ; 22.6 Years ;;;
; N916AN ;Boeing 737-823(WL); C16Y144 ; 6 Aug 1999 ; Parked ROW ; 3AR ; 22.6 Years ;;;
; N917AN ;Boeing 737-823(WL); C16Y144 ; 27 Aug 1999 ; Parked ROW ; 3AS ; 22.6 Years ;;;
; N918AN ;Boeing 737-823(WL); C16Y144 ; 10 Sep 1999 ; Parked ROW ; 3AT ; 22.5 Years ;;;
; N919AN ;Boeing 737-823(WL); C16Y144 ; 15 Sep 1999 ; Parked ROW ; 3AU ; 22.5 Years ;;;
; N920AN ;Boeing 737-823(WL); C16Y144 ; 5 Oct 1999 ; Parked ROW ; 3AV ; 22.4 Years ;;;
; N921AN ;Boeing 737-823(WL); C16Y144 ; 12 Oct 1999 ; Parked ROW ; 3AW ; 22.4 Years ;;;
; N922AN ;Boeing 737-823(WL); C16Y144 ; 29 Oct 1999 ;; 3AX ; 22.4 Years ;;;
; N923AN ;Boeing 737-823(WL); C16Y144 ; 18 Nov 1999 ;; 3AY ; 22.3 Years ;;;
; N924AN ;Boeing 737-823(WL); C16Y144 ; 14 Dec 1999 ;lsd ; 3BA ; 22.2 Years ;;;
; N925AN ;Boeing 737-823(WL); C16Y144 ; 17 Dec 1999 ;lsd ; 3BB ; 22.2 Years ;;;
; N926AN ;Boeing 737-823(WL); C16Y144 ; 13 Jan 2000 ; Parked ROW ; 3BC ; 22.2 Years ;;;
; N927AN ;Boeing 737-823(WL); C16Y144 ; 25 Jan 2000 ; Parked GSO, lsd ; 3BD ; 22.1 Years ;;;
; N928AN ;Boeing 737-823(WL); C16Y144 ; 7 Feb 2000 ; Parked ROW ; 3BE ; 22.1 Years ;;;
; N929AN ;Boeing 737-823(WL); C16Y144 ; 25 Mar 2000 ; Parked ROW ; 3BF ; 22 Years ;;;
; N930AN ;Boeing 737-823(WL); C16Y144 ; 7 Apr 2000 ; Parked VQQ ; 3BG ; 22 Years ;;;
; N931AN ;Boeing 737-823(WL); C16Y144 ; 20 Apr 2000 ; Parked ROW ; 3BH ; 22 Years ;;;
; N932AN ;Boeing 737-823(WL); C16Y144 ; 28 Apr 2000 ; Parked ROW ; 3BJ ; 21.9 Years ;;;
; N933AN ;Boeing 737-823(WL); C16Y144 ; 12 May 2000 ; Parked ROW ; 3BK ; 21.9 Years ;;;
; N934AN ;Boeing 737-823(WL); C16Y144 ; 15 May 2000 ; Parked VQQ ; 3BL ; 21.8 Years ;;;
; N935AN ;Boeing 737-823(WL); C16Y144 ; 19 May 2000 ; Parked ROW ; 3BM ; 21.8 Years ;;;
; N936AN ;Boeing 737-823(WL); C16Y144 ; 15 Jun 2000 ; Parked GSO ; 3BN ; 21.8 Years ;;;
; N937AN ;Boeing 737-823(WL); C16Y144 ; 16 Jun 2000 ; Parked ROW ; 3BP ; 21.7 Years ;;;
; N938AN ;Boeing 737-823(WL); C16Y144 ; 24 Jul 2000 ;lsd ; 3BR ; 21.6 Years ;;;
; N939AN ;Boeing 737-823(WL); C16Y144 ; 26 Jul 2000 ;lsd ; 3BS ; 21.6 Years ;;;
; N940AN ;Boeing 737-823(WL); C16Y144 ; 31 Jul 2000 ;lsd ; 3BT ; 21.6 Years ;;;
; N941AN ;Boeing 737-823(WL); C16Y144 ; 14 Aug 2000 ; Parked ROW ; 3BU ; 21.6 Years ;;;
; N942AN ;Boeing 737-823(WL); C16Y144 ; 14 Aug 2000 ;; 3BV ; 21.6 Years ;;;
; N943AN ;Boeing 737-823(WL); C16Y144 ; 25 Aug 2000 ;; 3BW ; 21.5 Years ;;;
; N944AN ;Boeing 737-823(WL); C16Y144 ; 6 Sep 2000 ;; 3BX ; 21.5 Years ;;;
; N945AN ;Boeing 737-823(WL); C16Y144 ; 14 Sep 2000 ;; 3BY ; 21.5 Years ;;;
; N946AN ;Boeing 737-823(WL); C16Y144 ; 19 Sep 2000 ;; 3CA ; 21.5 Years ;;;
; N947AN ;Boeing 737-823(WL); C16Y144 ; 12 Oct 2000 ;; 3CB ; 21.4 Years ;;;
; N948AN ;Boeing 737-823(WL); C16Y144 ; 26 Oct 2000 ;; 3CC ; 21.4 Years ;;;
; N949AN ;Boeing 737-823(WL); C16Y144 ; 10 Nov 2000 ;; 3CD ; 21.3 Years ;;;
; N950AN ;Boeing 737-823(WL); C16Y144 ; 18 Nov 2000 ; Parked VQQ ; 3CE ; 21.3 Years ;;;
; N951AA ;Boeing 737-823(WL); C16Y144 ; 12 Dec 2000 ; Parked ROW ; 3CF ; 21.2 Years ;;;
; N952AA ;Boeing 737-823(WL); C16Y144 ; 21 Dec 2000 ; Parked ROW ; 3CG ; 21.2 Years ;;;
; N953AN ;Boeing 737-823(WL); C16Y144 ; 17 Jan 2001 ; Parked ROW ; 3CH ; 21.1 Years ;;;
; N954AN ;Boeing 737-823(WL); C16Y144 ; 19 Jan 2001 ; Parked ROW ; 3CJ ; 21.1 Years ;;;
; N955AN ;Boeing 737-823(WL); C16Y144 ; 8 Feb 2001 ;; 3CK ; 21.1 Years ;;;
; N956AN ;Boeing 737-823(WL); C16Y144 ; 13 Feb 2001 ; Parked ; 3CL ; 21.1 Years ;;;
; N957AN ;Boeing 737-823(WL); C16Y144 ; 12 Mar 2001 ; Parked ; 3CM ; 21 Years ;;;
; N958AN ;Boeing 737-823(WL); C16Y144 ; 23 Mar 2001 ;; 3CN ; 21 Years ;;;
; N959AN ;Boeing 737-823(WL); C16Y144 ; 29 Mar 2001 ;; 3CP ; 21 Years ;;;
; N960AN ;Boeing 737-823(WL); C16Y144 ; 19 Apr 2001 ;; 3CR ; 20.9 Years ;;;
; N961AN ;Boeing 737-823(WL); C16Y144 ; 25 Apr 2001 ;; 3CS ; 20.9 Years ;;;
; N962AN ;Boeing 737-823(WL); C16Y144 ; 30 Apr 2001 ;lsd ; 3CT ; 20.9 Years ;;;
; N963AN ;Boeing 737-823(WL); C16Y144 ; 4 May 2001 ;; 3CU ; 20.8 Years ;;;
; N964AN ;Boeing 737-823(WL); C16Y144 ; 10 May 2001 ;; 3CV ; 20.8 Years ;;;
; N965AN ;Boeing 737-823(WL); C16Y144 ; 5 Jun 2001 ;; 3CW ; 20.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N966AN ;Boeing 737-823(WL); C16Y144 ; 11 Jun 2001 ;; 3CX ; 20.7 Years ;;;
; N967AN ;Boeing 737-823(WL); C16Y144 ; 16 Jul 2001 ;; 3CY ; 20.7 Years ;;;
; N968AN ;Boeing 737-823(WL); C16Y144 ; 20 Jul 2001 ;; 3DA ; 20.7 Years ;;;
; N969AN ;Boeing 737-823(WL); C16Y144 ; 13 Aug 2001 ;lsd ; 3DB ; 20.6 Years ;;;
; N970AN ;Boeing 737-823(WL); C16Y144 ; 17 Aug 2001 ;lsd ; 3DC ; 20.6 Years ;;;
; N971AN ;Boeing 737-823(WL); C16Y144 ; 25 Sep 2001 ;; 3DD ; 20.5 Years ;;;
; N972AN ;Boeing 737-823(WL); C16Y144 ; 24 Sep 2001 ;; 3DE ; 20.5 Years ;;;
; N973AN ;Boeing 737-823(WL); C16Y144 ; 22 Oct 2001 ;lsd ; 3DF ; 20.4 Years ;;;
; N974AN ;Boeing 737-823(WL); C16Y144 ; 31 Oct 2001 ;lsd ; 3DG ; 20.4 Years ;;;
; N975AN ;Boeing 737-823(WL); C16Y144 ; 20 Nov 2001 ;; 3DH ; 20.3 Years ;;;
; N976AN ;Boeing 737-823(WL); C16Y144 ; 26 Nov 2001 ;lsd ; 3DJ ; 20.3 Years ;;;
; N979AN ;Boeing 737-823(WL); C16Y156 ; 25 Mar 2009 ;lsd ; 3DM ; 13 Years ;;;
; N980AN ;Boeing 737-823(WL); C16Y156 ; 31 Mar 2009 ;lsd ; 3DN ; 13 Years ;;;
; N981AN ;Boeing 737-823(WL); C16Y156 ; 20 Apr 2009 ;; 3DP ; 12.9 Years ;;;
; N982AN ;Boeing 737-823(WL); C16Y156 ; 24 Apr 2009 ;lsd ; 3DR ; 12.9 Years ;;;
; N983AN ;Boeing 737-823(WL); C16Y156 ; 19 May 2009 ;; 3DS ; 12.8 Years ;;;
; N987AN ;Boeing 737-823(WL); C16Y156 ; 22 May 2009 ;lsd ; 3DT ; 12.8 Years ;;;
; N989AN ;Boeing 737-823(WL); C16Y156 ; 8 Jun 2009 ;lsd ; 3DU ; 12.8 Years ;;;
; N990AN ;Boeing 737-823(WL); C16Y156 ; 29 Jun 2009 ;; 3DV ; 12.7 Years ;;;
; N991AN ;Boeing 737-823(WL); C16Y156 ; 29 Jun 2009 ;; 3DW ; 12.7 Years ;;;
; N992AN ;Boeing 737-823(WL); C16Y156 ; 10 Jul 2009 ;lsd ; 3DX ; 12.7 Years ;;;
; N800NN ;Boeing 737-823(WL); C16Y156 ; 21 Jul 2009 ;; 3DY ; 12.6 Years ;;;
; N801NN ;Boeing 737-823(WL); C16Y156 ; 28 Jul 2009 ;lsd ; 3EA ; 12.6 Years ;;;
; N802NN ;Boeing 737-823(WL); C16Y156 ; 12 Aug 2009 ;lsd ; 3EB ; 12.6 Years ;;;
; N803NN ;Boeing 737-823(WL); C16Y156 ; 24 Aug 2009 ;; 3EC ; 12.6 Years ;;;
; N804NN ;Boeing 737-823(WL); C16Y156 ; 26 Aug 2009 ;; 3ED ; 12.5 Years ;;;
; N805NN ;Boeing 737-823(WL); C16Y156 ; 10 Sep 2009 ;lsd ; 3EE ; 12.5 Years ;;;
; N806NN ;Boeing 737-823(WL); C16Y156 ; 21 Sep 2009 ;lsd ; 3EF ; 12.5 Years ;;;
; N807NN ;Boeing 737-823(WL); C16Y156 ; 28 Sep 2009 ;lsd ; 3EG ; 12.5 Years ;;;
; N808NN ;Boeing 737-823(WL); C16Y156 ; 30 Sep 2009 ;lsd ; 3EH ; 12.4 Years ;;;
; N809NN ;Boeing 737-823(WL); C16Y156 ; 9 Oct 2009 ;lsd ; 3EJ ; 12.4 Years ;;;
; N810NN ;Boeing 737-823(WL); C16Y156 ; 15 Oct 2009 ;; 3EK ; 12.4 Years ;;;
; N811NN ;Boeing 737-823(WL); C16Y156 ; 29 Oct 2009 ;; 3EL ; 12.4 Years ;;;
; N812NN ;Boeing 737-823(WL); C16Y156 ; 30 Oct 2009 ;lsd ; 3EM ; 12.4 Years ;;;
; N813NN ;Boeing 737-823(WL); C16Y156 ; 4 Nov 2009 ;lsd ; 3EN ; 12.4 Years ;;;
; N814NN ;Boeing 737-823(WL); C16Y156 ; 12 Nov 2009 ;; 3EP ; 12.3 Years ;;;
; N815NN ;Boeing 737-823(WL); C16Y156 ; 23 Nov 2009 ;lsd ; 3ER ; 12.3 Years ;;;
; N816NN ;Boeing 737-823(WL); C16Y156 ; 30 Nov 2009 ;lsd ; 3ES ; 12.3 Years ;;;
; N817NN ;Boeing 737-823(WL); C16Y156 ; 3 Dec 2009 ;; 3ET ; 12.3 Years ;;;
; N818NN ;Boeing 737-823(WL); C16Y156 ; 11 Dec 2009 ;lsd ; 3EU ; 12.3 Years ;;;
; N819NN ;Boeing 737-823(WL); C16Y156 ; 15 Dec 2009 ;; 3EV ; 12.2 Years ;;;
; N820NN ;Boeing 737-823(WL); C16Y156 ; 21 Dec 2009 ;; 3EW ; 12.2 Years ;;;
; N821NN ;Boeing 737-823(WL); C16Y156 ; 19 Jan 2010 ;lsd ; 3EX ; 12.2 Years ;;;
; N822NN ;Boeing 737-823(WL); C16Y156 ; 22 Jan 2010 ;lsd ; 3EY ; 12.1 Years ;;;
; N823NN ;Boeing 737-823(WL); C16Y156 ; 1 Feb 2010 ;lsd ; 3FA ; 12.1 Years ;;;
; N824NN ;Boeing 737-823(WL); C16Y156 ; 12 Feb 2010 ; Parked, lsd ; 3FB ; 12.1 Years ;;;
; N825NN ;Boeing 737-823(WL); C16Y156 ; 19 Feb 2010 ;; 3FC ; 12.1 Years ;;;
; N826NN ;Boeing 737-823(WL); C16Y156 ; 26 Feb 2010 ;; 3FD ; 12 Years ;;;
; N827NN ;Boeing 737-823(WL); C16Y156 ; 4 Mar 2010 ; Parked ; 3FE ; 12 Years ;;;
; N829NN ;Boeing 737-823(WL); C16Y156 ; 11 Mar 2010 ; Parked ; 3FF ; 12 Years ;;;
; N830NN ;Boeing 737-823(WL); C16Y156 ; 22 Mar 2010 ;; 3FG ; 12 Years ;;;
; N831NN ;Boeing 737-823(WL); C16Y156 ; 29 Mar 2010 ;; 3FH ; 12 Years ;;;
; N832NN ;Boeing 737-823(WL); C16Y156 ; 6 Apr 2010 ;; 3FJ ; 12 Years ;;;
; N833NN ;Boeing 737-823(WL); C16Y156 ; 9 Apr 2010 ;; 3FK ; 11.9 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N834NN ;Boeing 737-823(WL); C16Y156 ; 26 Apr 2010 ;; 3FL ; 11.9 Years ;;;
; N835NN ;Boeing 737-823(WL); C16Y156 ; 28 Apr 2010 ;lsd ; 3FM ; 11.9 Years ;;;
; N836NN ;Boeing 737-823(WL); C16Y156 ; 7 May 2010 ;lsd ; 3FN ; 11.9 Years ;;;
; N837NN ;Boeing 737-823(WL); C16Y156 ; 14 May 2010 ;lsd, oneworld cs ; 3FP ; 11.8 Years ;;;
; N838NN ;Boeing 737-823(WL); C16Y156 ; 20 May 2010 ;lsd, oneworld cs ; 3FR ; 11.8 Years ;;;
; N839NN ;Boeing 737-823(WL); C16Y156 ; 28 May 2010 ;lsd ; 3FS ; 11.8 Years ;;;
; N840NN ;Boeing 737-823(WL); C16Y156 ; 4 Jun 2010 ;lsd ; 3FT ; 11.8 Years ;;;
; N841NN ;Boeing 737-823(WL); C16Y156 ; 11 Jun 2010 ;lsd ; 3FU ; 11.8 Years ;;;
; N842NN ;Boeing 737-823(WL); C16Y156 ; 21 Jun 2010 ;lsd ; 3FV ; 11.7 Years ;;;
; N843NN ;Boeing 737-823(WL); C16Y156 ; 13 Jul 2010 ;lsd ; 3FW ; 11.7 Years ;;;
; N844NN ;Boeing 737-823(WL); C16Y156 ; 16 Jul 2010 ;lsd ; 3FX ; 11.7 Years ;;;
; N845NN ;Boeing 737-823(WL); C16Y156 ; 2 Aug 2010 ;lsd ; 3FY ; 11.6 Years ;;;
; N846NN ;Boeing 737-823(WL); C16Y156 ; 3 Aug 2010 ;lsd ; 3GA ; 11.6 Years ;;;
; N847NN ;Boeing 737-823(WL); C16Y156 ; 11 Aug 2010 ;lsd ; 3GB ; 11.6 Years ;;;
; N848NN ;Boeing 737-823(WL); C16Y156 ; 17 Aug 2010 ;lsd ; 3GC ; 11.6 Years ;;;
; N849NN ;Boeing 737-823(WL); C16Y156 ; 23 Aug 2010 ;lsd ; 3GD ; 11.6 Years ;;;
