;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; TS-ICA ;Boeing 737-330(QC); Cargo ; 13 Jan 2017 ;; 34.1 Years ;;
; TS-ICB ;Boeing 737-3G7(SF); Cargo ; 12 May 2017 ;; 32 Years ;;
