;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PR-WTA ;Airbus A310-304;; 16 May 2010 ; 12 Apr 2012 ;CS-TQV White ;;;
; PR-WTB ;Airbus A320-214;; 17 Jan 2011 ; Apr 2014 ;CS-TRO White ;lsd ;;
