;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; SU-TMG ;Boeing 737-86J(WL); Y189 ; 23 Dec 2014 ; Parked, lsd ; 19.3 Years ;;
; SU-TMH ;Boeing 737-8GJ(WL); Y189 ; 15 Jul 2015 ; Parked DUS, lsd ; 14.6 Years ;;
; SU-TMI ;Boeing 737-85P(WL); Y189 ; 8 Sep 2017 ; Parked, lsd ; 17.3 Years ;;
; SU-TMJ ;Boeing 737-82R(WL); Y189 ; 30 Nov 2017 ;lsd ; 12.5 Years ;;
; SU-TMK ;Boeing 737-82R(WL); Y189 ; 30 Jan 2018 ;lsd ; 13.1 Years ;;
; SU-TML ;Boeing 737-76J(WL); Y148 ; 23 Jan 2019 ; Parked, lsd ; 14.4 Years ;;
; SU-TMM ;Boeing 737-76J(WL); Y148 ; 2 Feb 2019 ;lsd ; 13.6 Years ;;
; SU-TMN ;Boeing 737-86N(WL); Y189 ; 10 Sep 2021 ;lsd ; 14.8 Years ;;
