;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; HS-NGA ;Boeing 737-401; Y168 ; 5 Dec 2013 ; 8 Mar 2019 ;N424US Aircraft Engine Lease Finance (AELF) ;Al Roda ;;
; HS-NGB ;Boeing 737-4H6; Y168 ; 24 Oct 2014 ; 31 May 2018 ;N471VX Vx Capital Partners ;Nittaya, lsd ;;
; HS-NGC ;Boeing 737-4Q3; Y168 ; 17 Jan 2014 ; 2 Jul 2019 ;N263LM Pearl LLC ;Sunjutha ;;
; HS-NGD ;Boeing 737-4Q3; Y168 ; 9 Jan 2015 ; 23 Oct 2019 ;N264LM Pearl LLC ;Amneh, lsd ;;
; HS-NGE ;Boeing 737-8Q8(WL); Y189 ; 13 Nov 2015 ; 13 Jun 2019 ;OE-IKC Carlyle Aviation Partners ;Amornsri, lsd ;;
; HS-NGG ;Boeing 737-8Q8(WL); Y189 ; 28 Aug 2015 ; 14 Jun 2019 ;OE-IKB Carlyle Aviation Partners ;Juthathib, lsd ;;
; HS-NGH ;Boeing 737-86N(WL); Y189 ; 4 May 2016 ; 11 Jun 2019 ;N845DM GECAS ;Fang Wang, lsd ;;
; HS-NGK ;Boeing 737-86N(WL); Y189 ; 25 May 2016 ; 30 Sep 2018 ;N849DM GECAS ;Chayada, lsd ;;
; HS-NGM ;Boeing 737-86N(WL); Y189 ; 6 Dec 2016 ; 27 Mar 2019 ;EI-GIH Merx Aviation ;Nichaya, lsd ;;
; HS-NGN ;Boeing 737-89P(WL);; 22 Mar 2017 ; 8 Apr 2019 ;VP-BEV Smartavia ;Zheng Yuzhen, lsd ;;
; HS-NGO ;Boeing 737-8Q8(WL); Y189 ; 21 Aug 2017 ; 23 Nov 2018 ;SP-ESG Enter Air ;lsd ;;
; HS-NGP ;Boeing 737-8Q8(WL); Y189 ; 21 Aug 2017 ; Feb 2019 ;2-SNGP Carlyle Aviation Partners ;Sasinee, lsd ;;
