;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N2822W ;Boeing 727-247(A);; 9 Mar 1977 ; 1 Apr 1987 ;N2822W Delta Air Lines ;822 ;;
; N2823W ;Boeing 727-247(A);; 9 Mar 1977 ; 1 Apr 1987 ;N2823W Delta Air Lines ;City of Boston, 823 ;;
; N2824W ;Boeing 727-247(A);; 29 Mar 1977 ; 1 Apr 1987 ;N2824W Delta Air Lines ;824 ;;
; N2825W ;Boeing 727-247(A);; 3 May 1977 ; 1 Apr 1987 ;N2825W Delta Air Lines ;825 ;;
; N2826W ;Boeing 727-247(A);; 24 May 1977 ; 1 Apr 1987 ;N2826W Delta Air Lines ;826 ;;
; EI-BOM ;Boeing 737-2T4(A);; 25 Aug 1985 ; 1 Apr 1987 ;EI-BOM Delta Air Lines ;lsd ;;
; EI-BON ;Boeing 737-2T4(A);; 13 Sep 1985 ; 1 Apr 1987 ;EI-BON Delta Air Lines ;lsd ;;
; EI-BPW ;Boeing 737-2S3(A);; 26 Apr 1985 ; 1 Apr 1987 ;EI-BPW Delta Air Lines ;lsd ;;
; EI-BPY ;Boeing 737-2S3(A);; 28 Sep 1985 ; 1 Apr 1987 ;EI-BPY Delta Air Lines ;lsd ;;
; EI-BRB ;Boeing 737-2S3(A);; 16 Jun 1985 ; 1 Apr 1987 ;EI-BRB Delta Air Lines ;lsd ;;
; N235WA ;Boeing 737-2J8(A);; 1 May 1984 ; 1 Apr 1987 ;N235WA Delta Air Lines ;;;
; N236WA ;Boeing 737-247(A);; 19 Nov 1984 ; 1 Apr 1987 ;N236WA Delta Air Lines ;;;
; N237WA ;Boeing 737-247(A);; 28 Nov 1984 ; 1 Apr 1987 ;N237WA Delta Air Lines ;;;
; N238WA ;Boeing 737-247(A);; 28 Nov 1984 ; 1 Apr 1987 ;N238WA Delta Air Lines ;;;
; N239WA ;Boeing 737-247(A);; 13 Dec 1984 ; 1 Apr 1987 ;N239WA Delta Air Lines ;;;
; N240WA ;Boeing 737-247(A);; 28 Dec 1984 ; Jan 1985 ;B-2509 CAAC Airlines ;;;
; N241WA ;Boeing 737-247(A);; 28 Dec 1984 ; Jan 1985 ;B-2510 CAAC Airlines ;;;
; N242WA ;Boeing 737-247(A);; 4 Aug 1986 ; 1 Apr 1987 ;N242WA Delta Air Lines ;;;
; N243WA ;Boeing 737-247(A);; 13 Aug 1986 ; 1 Apr 1987 ;N243WA Delta Air Lines ;;;
; N244WA ;Boeing 737-247(A);; 22 Aug 1986 ; 1 Apr 1987 ;N244WA Delta Air Lines ;;;
; N245WA ;Boeing 737-247(A);; 5 Dec 1986 ; 1 Apr 1987 ;N245WA Delta Air Lines ;;;
; N373DL ;Boeing 737-247(A);; 3 Feb 1987 ; 1 Apr 1987 ;N373DL Delta Air Lines ;;;
; N374DL ;Boeing 737-247(A);; 18 Feb 1987 ; 1 Apr 1987 ;N374DL Delta Air Lines ;;;
; N375DL ;Boeing 737-247(A);; 27 Feb 1987 ; 1 Apr 1987 ;N375DL Delta Air Lines ;;;
; N376DL ;Boeing 737-247(A);; 26 Mar 1987 ; 1 Apr 1987 ;N376DL Delta Air Lines ;;;
; N4501W ;Boeing 737-247;; 11 Jun 1968 ; 17 Dec 1984 ;N4501W AirCal ;201 ;;
; N4502W ;Boeing 737-247;; 1 Jul 1968 ; 1 Apr 1987 ;N4502W Delta Air Lines ;202, lsd ;;
; N4503W ;Boeing 737-247;; 1 Apr 1985 ; 1 Apr 1987 ;N4503W Delta Air Lines ;203, lsd ;;
; N4504W ;Boeing 737-247;; 17 Jul 1968 ; 9 Jan 1974 ;N4504W Air France ;204 ;;
; N4505W ;Boeing 737-247;; 22 Jul 1968 ; 1 Apr 1987 ;N4505W Delta Air Lines ;205, lsd ;;
; N4506W ;Boeing 737-247;; 31 Jul 1968 ; 6 Nov 1974 ;N758N Piedmont Airlines ;206 ;;
; N4507W ;Boeing 737-247;; 16 Aug 1968 ; 1 Apr 1987 ;N4507W Delta Air Lines ;207, lsd ;;
