;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; I-ATRD ;ATR 42-300;; 1 Oct 1997 ; Jan 2000 ;I-ATRD SiFly ;Lago Trasimeno ;;
; I-ATRF ;ATR 42-300;; Nov 1996 ; 19 Aug 2002 ;I-ATRF Air Industria ;Flumendosa ;;
; I-ATRG ;ATR 42-300;; 1 Oct 1997 ; 8 Sep 2007 ;VP-BCD UTair Aviation ;Lago Maggiore ;;
; I-ATRJ ;ATR 42-300;; 1 Oct 1997 ; Apr 2007 ;VP-BCG UTair Aviation ;Lago di Bolsena ;;
; I-ATRL ;ATR 42-300;; 14 Jan 2003 ; Sep 2007 ;VP-BCF UTair Aviation ;;;
; I-ATRN ;ATR 42-300;; 1 Oct 1997 ; 17 Nov 2000 ;F-OHOT Air Mandalay ;Arno ;;
; I-ATRP ;ATR 42-300;; 1 Oct 1997 ; Aug 2000 ;F-OHOS Air Mandalay ;Lago di Garda ;;
; I-NOWA ;ATR 42-300;; 1 Oct 1997 ; 27 Mar 2007 ;VP-BCA UTair Aviation ;Fiume Po ;;
; I-NOWT ;ATR 42-300;; 1 Oct 1997 ; Apr 2007 ;VP-BCB UTair Aviation ;Fiume Tevere ;;
; I-ATLR ;ATR 72-500 (72-212A); Y66 ; 12 Dec 2002 ; 12 Nov 2009 ;OY-EDC Nordic Aviation Capital (NAC) ;Fiume Tevere ;;
; I-ATMC ;ATR 72-500 (72-212A); Y66 ; 27 Jul 1999 ; 14 Oct 2009 ;G-CGFT Nordic Aviation Capital (NAC) ;Fiume Arno ;;
; I-ATPA ;ATR 72-500 (72-212A); Y66 ; 21 Dec 1999 ; 14 Oct 2010 ;XY-AIS Asian Wings Airways ;Lago Trasimeno ;;
; I-ATPM ;ATR 72-500 (72-212A); Y66 ; 26 Mar 2003 ; 14 Oct 2009 ;G-CGFX Nordic Aviation Capital (NAC) ;Fiume Po ;;
; I-ATRO ;ATR 72-212; Y66 ; 22 Dec 2005 ; 29 Nov 2010 ;EI-CLB Magellan Aviation Services ;Lago di Bracciano ;;
; I-ATRQ ;ATR 72-212; Y66 ; 22 Dec 2005 ; 31 Jul 2010 ;I-ATRQ Magellan Aviation Services ;Fiume Simeto ;;
; I-ATRR ;ATR 72-212; Y66 ; 22 Dec 2005 ; 3 Mar 2010 ;I-ATRR Magellan Aviation Services ;Fiume Piave ;;
; I-ATRS ;ATR 72-212; Y66 ; 22 Dec 2005 ; 16 Jun 2010 ;EI-CMJ Air Contractors ;Fiume Volturno, lsd ;;
; I-ATSL ;ATR 72-500 (72-212A); Y66 ; 30 Jul 1999 ; 12 Sep 2009 ;XY-AIK Air Bagan ;Lago di Garda ;;
; I-ATSM ;ATR 72-500 (72-212A); Y66 ; 12 Dec 2002 ; 12 Nov 2009 ;OY-EDD Nordic Aviation Capital (NAC) ;Lago di Nemi ;;
; G-TBIC ;British Aerospace 146-200A; CY94 ; 3 Nov 1998 ; 9 Nov 1999 ;G-TBIC Flightline ;opby Azzurra Air ;;
; EI-COQ ;British Aerospace Avro RJ70; CY82 ; 28 Oct 1997 ; Apr 2003 ;EI-COQ Transwede Airways ;Sardegna , opby Azzurra Air ;;
; EI-CPJ ;British Aerospace Avro RJ70; CY82 ; 20 Mar 1998 ; Apr 2002 ;EI-CPJ Euromanx ;Puglia , opby Azzurra Air ;;
; EI-CPK ;British Aerospace Avro RJ70; CY82 ; 23 Mar 1998 ; Apr 2002 ;EI-CPK Euromanx ;Calabria , opby Azzurra Air ;;
; EI-CPL ;British Aerospace Avro RJ70; CY82 ; 31 Jan 1998 ; Jan 2002 ;A6-RJK Royal Jet ;Veneto , opby Azzurra Air ;;
; EI-CUO ;British Aerospace Avro RJ70; CY82 ; 7 Apr 2000 ; 18 Oct 2001 ;YL-BAK Air Baltic ;Toscana , opby Azzurra Air ;;
; EI-CNI ;British Aerospace Avro RJ85; CY92 ; 1 Oct 1997 ; Mar 2002 ;EI-CNI Club Air ;Lombardia , opby Azzurra Air ;;
