;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PP-SNN ;Airbus A300B2-203;; Jun 1990 ; Jun 1991 ;PP-SNN VASP ;lsf VASP ;;
; CP-2232 ;Airbus A310-304;; 22 Apr 1992 ; 3 Mar 2004 ;N351LF ILFC ;lsd ;;
; CP-2273 ;Airbus A310-304;; 18 May 1995 ; 13 Dec 1997 ;N475GE GECAS ;lsd ;;
; CP-2307 ;Airbus A310-304;; 27 Sep 1996 ; 9 Nov 1999 ;JY-AGL Royal Jordanian ;lsd ;;
; F-ODVF ;Airbus A310-304;; 16 Jun 1991 ; 30 Aug 1991 ;F-ODVF Tunisair ;lsf Royal Jordanian ;;
; CP-2313 ;Boeing 737-3A1;; 20 Dec 1996 ; Feb 2008 ;N730CS CSDS Aircraft Sales and Leasing ;;;
; CP-2391 ;Boeing 737-382;; 6 Aug 2000 ; Oct 2005 ;PP-VTW Varig ;lsd ;;
; G-BLKV ;Boeing 767-204;; 29 Nov 1989 ; 31 Jan 1990 ;G-BLKV Aeroperú ;lsf Britannia Airways ;;
; CP-2425 ;Boeing 767-3P6ER;; 23 Dec 2002 ; 25 Jul 2006 ;N964PG Pegasus Aviation ;;;
; CP-2426 ;Boeing 767-3P6ER;; 8 Apr 2003 ; 25 May 2006 ;N957PG Pegasus Aviation ;;;
; CP-853 ;Lockheed L-188A Electra;; 27 Aug 1968 ; 1973 ;TAM-69 Fuerza Aérea Boliviana ;;;
