;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; YL-RAI ;ATR 72-202(F); Cargo ; 27 Jun 2017 ;Celebrating 30 Years cs ; 25.5 Years ;;
; YL-RAK ;ATR 72-500(F) (72-212A); Cargo ; 19 Dec 2019 ;; 24.7 Years ;;
; YL-RAE ;Saab 340B; Y33 ; 29 Dec 2016 ;; 31.2 Years ;;
; YL-RAG ;Saab 340A(F); Cargo ; 15 Aug 2005 ;; 35.9 Years ;;
