;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SX-BEK ;Airbus A300B4-605R; C28Y241 ; 7 Jun 1992 ; 12 Dec 2003 ;SX-BEK Olympic Airlines ;Makedonia / Macedonia ;;
; SX-BEL ;Airbus A300B4-605R; C28Y241 ; 4 Oct 1993 ; 12 Dec 2003 ;SX-BEL Olympic Airlines ;Athena ;;
; SX-BEM ;Airbus A300B4-605R;; 2 Apr 2000 ; 12 Dec 2003 ;SX-BEM Olympic Airlines ;Creta, lsd ;;
; F-BUAP ;Airbus A300B2-1C;; 11 Nov 1985 ; 1 Nov 1986 ;F-BUAP Air Inter ;lsf Air Inter ;;
; F-ODRF ;Airbus A300B2-1C;; 14 Jun 1985 ; 31 Oct 1986 ;F-BUAO Airbus Industrie ;lsf Airbus Industrie ;;
; SX-BEB ;Airbus A300B4-203;; 25 Feb 1979 ; 13 May 1995 ;RP-C8882 Grand Air ;Odysseus ;;
; SX-BEC ;Airbus A300B4-203;; Oct 1996 ; 15 Jan 1997 ;N202AP Polaris Aircraft Leasing (POLA) ;Achilleus, lsd ;;
; SX-BED ;Airbus A300B4-203; C28Y232 ; 28 Mar 1980 ; 4 Jun 2000 ; Scrapped ;Telemachus, lsd ;;
; SX-BEE ;Airbus A300B4-203; C28Y232 ; 21 Apr 1980 ; 22 May 2000 ; Scrapped ;Nestor ;;
; SX-BEF ;Airbus A300B4-103; C28Y232 ; 30 Apr 1980 ; 14 Apr 1999 ;N304FV Finova Capital Corporation (FCC) ;Ajax ;;
; SX-BEG ;Airbus A300B4-103; C28Y232 ; 29 Jul 1981 ; May 1998 ;F-GOZA L'Aéropostale ;Diomedes ;;
; SX-BEH ;Airbus A300B4-103; C28Y232 ; 8 Apr 1982 ; 17 Mar 1999 ;F-GOZB L'Aéropostale ;Peleus ;;
; SX-BEI ;Airbus A300B4-103; C28Y232 ; 17 May 1982 ; May 1998 ;F-GOZC L'Aéropostale ;Neoptolemos ;;
; SX-DFA ;Airbus A340-313; C32Y263 ; 29 Jan 1999 ; 12 Dec 2003 ;SX-DFA Olympic Airlines ;Olympia ;;
; SX-DFB ;Airbus A340-313; C32Y263 ; 29 Jan 1999 ; 12 Dec 2003 ;SX-DFB Olympic Airlines ;Delphi ;;
; SX-DFC ;Airbus A340-313; C32Y263 ; 14 Oct 1999 ; 12 Dec 2003 ;SX-DFC Olympic Airlines ;Marathon ;;
; SX-DFD ;Airbus A340-313; C32Y263 ; 25 Oct 1999 ; 12 Dec 2003 ;SX-DFD Olympic Airlines ;Epidaurus ;;
; N321XV ;Boeing 737-219; Y130 ; 5 Mar 1989 ;; Scrapped ;Theseus, lsd ;;
; N322XV ;Boeing 737-219; Y130 ; 12 Mar 1989 ; 1990 ; Stored ;Jason, lsd ;;
; N501AV ;Boeing 737-247;; 30 Dec 1988 ; 1 Oct 1989 ;N501AV Amann Aviation ;lsd ;;
; SX-BCA ;Boeing 737-284(A);; 23 Jun 1976 ;; Preserved ;Apollo ;;
; SX-BCB ;Boeing 737-284(A);; 30 Jun 1976 ; May 2005 ;PK-CJR Sriwijaya Air ;Hermes ;;
; SX-BCC ;Boeing 737-284(A);; 13 Oct 1976 ; Apr 2005 ;PK-TXE Express Air ;Hercules ;;
; SX-BCD ;Boeing 737-284(A); CY117 ; 19 Oct 1976 ; 29 Dec 2004 ;PK-TXF Express Air ;Hephaestus ;;
; SX-BCE ;Boeing 737-284(A);; 25 Jun 1980 ; Jun 2004 ;PK-IJR Bouraq Indonesia Airlines ;Dionisus ;;
; SX-BCF ;Boeing 737-284(A);; 24 Jul 1980 ; Jun 2004 ;PK-IJS Bouraq Indonesia Airlines ;Poseidon ;;
; SX-BCG ;Boeing 737-284(A);; 21 Aug 1980 ; 26 Mar 2004 ;PK-IJQ Bouraq Indonesia Airlines ;Phoebus ;;
; SX-BCH ;Boeing 737-284(A);; 26 Aug 1980 ; 4 Jan 2004 ;PK-IJP Bouraq Indonesia Airlines ;Triton ;;
; SX-BCI ;Boeing 737-284(A);; 11 Sep 1980 ; 27 Dec 2004 ;PK-CJF Sriwijaya Air ;Proteus ;;
; SX-BCK ;Boeing 737-284(A);; 10 Jun 1981 ; 13 Jun 2004 ;PK-TXD Express Air ;Nereus ;;
; SX-BCL ;Boeing 737-284(A); CY117 ; 16 Jul 1981 ;; Preserved ;Isle of Thassos ;;
; SP-LMD ;Boeing 737-36N;; 16 Feb 1998 ; 29 May 1998 ;SP-LMD LOT - Polish Airlines ;lsf LOT - Polish Airlines ;;
; SX-BLA ;Boeing 737-33R;; 6 Apr 1998 ; 12 Dec 2003 ;SX-BLA Olympic Airlines ;lsd ;;
; SX-BLB ;Boeing 737-3M8;; 5 Jun 2002 ; 2 Apr 2003 ;D-AGEK Germania ;lsf Germania ;;
; SX-BKA ;Boeing 737-484; CY150 ; 12 Sep 1991 ; 12 Dec 2003 ;SX-BKA Olympic Airlines ;Vergina ;;
; SX-BKB ;Boeing 737-484; CY150 ; 20 Sep 1991 ; 12 Dec 2003 ;SX-BKB Olympic Airlines ;Olynthos ;;
; SX-BKC ;Boeing 737-484; CY150 ; 30 Sep 1991 ; 12 Dec 2003 ;SX-BKC Olympic Airlines ;Philippi ;;
; SX-BKD ;Boeing 737-484; CY150 ; 17 Oct 1991 ; 12 Dec 2003 ;SX-BKD Olympic Airlines ;Amphipoli ;;
; SX-BKE ;Boeing 737-484; CY150 ; 14 Nov 1991 ; 12 Dec 2003 ;SX-BKE Olympic Airlines ;Stagira ;;
; SX-BKF ;Boeing 737-484; CY150 ; 12 Dec 1991 ; 12 Dec 2003 ;SX-BKF Olympic Airlines ;Dion ;;
; SX-BKG ;Boeing 737-484; CY150 ; 3 Jun 1993 ; 12 Dec 2003 ;SX-BKG Olympic Airlines ;Pella ;;
; SX-BKH ;Boeing 737-4Q8;; 3 Jun 1998 ; 12 Dec 2003 ;SX-BKH Olympic Airlines ;lsd ;;
; SX-BKI ;Boeing 737-4Q8;; 6 Jun 1998 ; 12 Dec 2003 ;SX-BKI Olympic Airlines ;lsd ;;
; SX-BKK ;Boeing 737-4Q8;; 23 May 1998 ; 12 Dec 2003 ;SX-BKK Olympic Airlines ;lsd ;;
; SX-BKL ;Boeing 737-4Y0;; 1 May 1998 ; 12 Dec 2003 ;SX-BKL Olympic Airlines ;lsf Malaysia Airlines ;;
