;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N120NJ ;Boeing 737-2T5(A);; 20 Mar 1999 ; 22 Nov 2005 ;HC-CFH AeroGal ;;;
; N121NJ ;Boeing 737-2Q8(A); Y120 ; 15 Apr 1999 ;; Scrapped ;lsd ;;
; N122NJ ;Boeing 737-230(A);; 2 Sep 1999 ; 30 Jul 2002 ;CC-CDB LAN Airlines ;;;
; N123NJ ;Boeing 737-230(A); Y120 ; 29 Jul 1999 ; 30 Jul 2002 ;CC-CDH LAN Airlines ;lsd ;;
; N124NJ ;Boeing 737-230(A);; 1 Nov 1999 ; 12 Nov 2004 ;CC-CDL LAN Airlines ;lsd ;;
; N125NJ ;Boeing 737-2B7(A);; 13 Apr 2000 ; 17 May 2001 ;N270AU US Airways ;lsf US Airways ;;
; N126NJ ;Boeing 737-2B7(A);; 10 Mar 2000 ; 22 May 2001 ;N272AU US Airways ;lsf US Airways ;;
; N127NJ ;Boeing 737-2B7(A);; 28 Apr 2000 ; 2 Jul 2001 ;N127NJ US Airways ;lsf US Airways ;;
; N128NJ ;Boeing 737-2B7(A);; 13 Apr 2000 ; 17 Sep 2001 ;N280AU US Airways ;lsf US Airways ;;
; N159PL ;Boeing 737-242(A);; 15 Jan 1998 ; May 1998 ;N159PL Pace Airlines ;lsd ;;
; N204AU ;Boeing 737-247; Y128 ; 8 Dec 1994 ; 1 Aug 2000 ;N204AU LorAir ;lsd ;;
; N208AU ;Boeing 737-222; Y120 ; 27 Oct 1994 ; 3 May 2000 ;OB-1748 Aero Continente ;lsd ;;
; N209US ;Boeing 737-222; Y120 ; 2 Jan 1995 ; 16 Aug 2000 ; Scrapped ;;;
; N219US ;Boeing 737-281;; 18 Nov 1994 ; 4 May 2000 ;N219US Palm Aire Holdings ;;;
; N239TA ;Boeing 737-25A(A);; 31 Jul 2001 ; 16 Feb 2005 ;OB-1799-T Aero Condor Peru ;;;
; N412CE ;Boeing 737-205;; 6 Dec 1994 ; 4 Aug 2000 ;N412CE Aeroperú ;lsf EA-727 ;;
; N5WM ;Boeing 737-297(A);; 15 Sep 1997 ;; Scrapped ;;;
; N603DJ ;Boeing 737-222; Y120 ; 15 Sep 1995 ; May 2001 ;OB-1755 Aero Continente ;lsf Mimi Leasing Corporation ;;
; N620PC ;Boeing 737-244;; 30 Jun 1997 ; 14 Feb 2002 ;5N-BEI Earth Airlines ;620 ;;
; N903LC ;Boeing 737-247;; 5 Jan 1998 ; 10 Jul 1998 ;N737BG Boeing ;;;
; N912MP ;Boeing 737-247; Y120 ; 20 Dec 1997 ;; Scrapped ;lsf Mimi Leasing Corporation ;;
; N303AL ;Boeing 737-3Y0(QC);; 1 Dec 1995 ; 15 May 1997 ;N303AL Aloha Airlines ;lsf Aloha Airlines ;;
; N304AL ;Boeing 737-3Y0(QC);; 20 Dec 1995 ; 15 Aug 1997 ;N304AL Aloha Airlines ;lsf Aloha Airlines ;;
; N814US ;McDonnell Douglas MD-81 (DC-9-81);; Aug 2001 ;; Scrapped ;;;
; N130NJ ;McDonnell Douglas MD-82 (DC-9-82);; 22 Mar 2001 ; Mar 2005 ;N130NJ Transmeridian Airlines ;;;
; N135NJ ;McDonnell Douglas MD-82 (DC-9-82);; 22 Aug 2001 ; 9 Feb 2004 ;N135NJ Transmeridian Airlines ;;;
; N137NJ ;McDonnell Douglas MD-82 (DC-9-82);; May 2002 ; Apr 2003 ;N137NJ Allegro Airlines ;lsd ;;
; N140NJ ;McDonnell Douglas MD-82 (DC-9-82);; 31 Jan 2002 ; 19 Aug 2003 ;N829NK Spirit Airlines ;140 ;;
; N141NJ ;McDonnell Douglas MD-82 (DC-9-82);; 31 Jan 2002 ; 19 Aug 2003 ;N830NK Spirit Airlines ;;;
; N131NJ ;McDonnell Douglas MD-83 (DC-9-83);; 7 Apr 2001 ; 21 Feb 2003 ;XA-TWL Allegro Airlines ;lsd ;;
; N132NJ ;McDonnell Douglas MD-87 (DC-9-87);; 15 Jun 2001 ; 29 Jul 2002 ;XA-TWA Aeromexico ;lsd ;;
; N136NJ ;McDonnell Douglas MD-87 (DC-9-87);; 12 Jul 2001 ; 7 May 2003 ;XA-TXH Aeromexico ;;;
