;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; HA-LWV ;Airbus A320-232(WL); Y180 ; 8 Apr 2014 ;lsd ; 8.7 Years ;;;
; HA-LWX ;Airbus A320-232(WL); Y180 ; 3 Mar 2014 ;lsd ; 8 Years ;;;
; HA-LWY ;Airbus A320-232(WL); Y180 ; 4 Apr 2014 ; Parked IEV, lsd ; 7.9 Years ;;;
; HA-LWZ ;Airbus A320-232(WL); Y180 ; 5 May 2014 ;lsd ; 7.9 Years ;;;
; HA-LYA ;Airbus A320-232(WL); Y180 ; 17 Apr 2014 ;lsd ; 7.9 Years ;;;
; HA-LYB ;Airbus A320-232(WL); Y180 ; 13 May 2014 ;lsf Infinity Trading Solutions ; 7.9 Years ;;;
; HA-LYC ;Airbus A320-232(WL); Y180 ; 16 May 2014 ;lsf Infinity Trading Solutions ; 7.9 Years ;;;
; HA-LYD ;Airbus A320-232(WL); Y180 ; 2 Jun 2014 ;lsd ; 7.8 Years ;;;
; HA-LYE ;Airbus A320-232(WL); Y180 ; 10 Jun 2014 ;lsd ; 7.8 Years ;;;
; HA-LYF ;Airbus A320-232(WL); Y180 ; 22 Jul 2014 ;lsd ; 7.7 Years ;;;
; HA-LYG ;Airbus A320-232(WL); Y180 ; 30 May 2014 ; Parked, lsd ; 9 Years ;;;
; HA-LYH ;Airbus A320-232(WL); Y180 ; 11 Sep 2014 ;lsd ; 7.5 Years ;;;
; HA-LYI ;Airbus A320-232(WL); Y180 ; 26 Nov 2014 ; Parked, lsd ; 7.3 Years ;;;
; HA-LYJ ;Airbus A320-232(WL); Y180 ; 1 Dec 2014 ; Parked, lsd ; 7.3 Years ;;;
; HA-LYK ;Airbus A320-232(WL); Y180 ; 19 Dec 2014 ;lsd ; 7.2 Years ;;;
; HA-LYL ;Airbus A320-232(WL); Y180 ; 6 Mar 2015 ;lsd ; 7 Years ;;;
; HA-LYM ;Airbus A320-232(WL); Y180 ; 20 Apr 2015 ;lsd ; 6.9 Years ;;;
; HA-LYN ;Airbus A320-232(WL); Y180 ; 22 Apr 2015 ;lsd ; 6.9 Years ;;;
; HA-LYO ;Airbus A320-232(WL); Y180 ; 7 May 2015 ;lsd ; 6.9 Years ;;;
; HA-LYP ;Airbus A320-232(WL); Y180 ; 13 May 2015 ;lsd ; 6.9 Years ;;;
; HA-LYQ ;Airbus A320-232(WL); Y180 ; 5 Jun 2015 ;lsd ; 6.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; HA-LYR ;Airbus A320-232(WL); Y180 ; 16 Jun 2015 ;lsd ; 6.8 Years ;;;
; HA-LYS ;Airbus A320-232(WL); Y180 ; 30 Jun 2015 ;lsd ; 6.7 Years ;;;
; HA-LYT ;Airbus A320-232(WL); Y180 ; 21 Jul 2015 ;lsd ; 6.7 Years ;;;
; HA-LYW ;Airbus A320-232(WL); Y186 ; 1 Jun 2017 ;lsd ; 4.8 Years ;;;
; HA-LYX ;Airbus A320-232(WL); Y186 ; 18 Apr 2018 ;lsd ; 3.9 Years ;;;
; HA-LYZ ;Airbus A320-232(WL); Y186 ; 20 Jun 2018 ;lsd ; 3.7 Years ;;;
; HA-LJA ;Airbus A320-271N; Y186 ; 28 May 2020 ; Parked ; 1.8 Years ;;;
; HA-LJB ;Airbus A320-271N; Y186 ; 29 Jul 2020 ;; 1.6 Years ;;;
; HA-LJC ;Airbus A320-271N; Y186 ; 4 Sep 2020 ;lsd ; 1.6 Years ;;;
; HA-LJD ;Airbus A320-271N; Y186 ; 29 Aug 2020 ;lsd ; 1.6 Years ;;;
; HA-LJE ;Airbus A320-271N; Y186 ; 26 Jun 2020 ;; 1.7 Years ;;;
; HA-LJF ;Airbus A320-271N; Y186 ; 5 Oct 2020 ;lsd ; 1.5 Years ;;;
; HA-LTA ;Airbus A321-231(WL); Y230 ; 23 Apr 2018 ; Parked, lsd ; 3.9 Years ;;;
; HA-LTB ;Airbus A321-231(WL); Y230 ; 29 Mar 2019 ;lsd ; 2.9 Years ;;;
; HA-LTC ;Airbus A321-231(WL); Y230 ; 25 May 2018 ; Parked, lsd ; 3.8 Years ;;;
; HA-LTD ;Airbus A321-231(WL); Y230 ; 24 May 2018 ;lsd, 100th Airbus cs ; 3.8 Years ;;;
; HA-LTE ;Airbus A321-231(WL); Y230 ; 28 Jun 2018 ;lsd ; 3.7 Years ;;;
; HA-LTF ;Airbus A321-231(WL); Y230 ; 19 Jul 2018 ;lsd ; 3.6 Years ;;;
; HA-LTG ;Airbus A321-231(WL); Y230 ; 14 Feb 2019 ;lsd ; 3.1 Years ;;;
; HA-LTH ;Airbus A321-231(WL); Y230 ; 21 Feb 2019 ;lsd ; 3 Years ;;;
; HA-LTI ;Airbus A321-231(WL); Y230 ; 30 Aug 2019 ;lsd ; 2.5 Years ;;;
; HA-LXA ;Airbus A321-231(WL); Y230 ; 12 Nov 2015 ;lsd ; 6.3 Years ;;;
; HA-LXB ;Airbus A321-231(WL); Y230 ; 18 Dec 2015 ; Parked, lsd ; 6.2 Years ;;;
; HA-LXC ;Airbus A321-231(WL); Y230 ; 4 Feb 2016 ;lsd ; 6.1 Years ;;;
; HA-LXD ;Airbus A321-231(WL); Y230 ; 21 Mar 2016 ;lsd ; 6 Years ;;;
; HA-LXE ;Airbus A321-231(WL); Y230 ; 19 May 2016 ;lsd ; 5.8 Years ;;;
; HA-LXF ;Airbus A321-231(WL); Y230 ; 15 Jun 2016 ;lsd ; 5.7 Years ;;;
; HA-LXG ;Airbus A321-231(WL); Y230 ; 24 Jun 2016 ; Parked, lsd ; 5.7 Years ;;;
; HA-LXH ;Airbus A321-231(WL); Y230 ; 15 Jul 2016 ; Parked, lsd ; 5.7 Years ;;;
; HA-LXI ;Airbus A321-231(WL); Y230 ; 5 Sep 2016 ;lsd ; 5.5 Years ;;;
; HA-LXJ ;Airbus A321-231(WL); Y230 ; 19 Sep 2016 ; Parked, lsd ; 5.5 Years ;;;
; HA-LXK ;Airbus A321-231(WL); Y230 ; 7 Dec 2016 ; Parked, lsd ; 5.2 Years ;;;
; HA-LXL ;Airbus A321-231(WL); Y230 ; 19 Jan 2017 ; Parked, lsd ; 5.2 Years ;;;
; HA-LXM ;Airbus A321-231(WL); Y230 ; 6 Feb 2017 ;lsd ; 5.1 Years ;;;
; HA-LXN ;Airbus A321-231(WL); Y230 ; 10 Feb 2017 ;lsd ; 5.1 Years ;;;
; HA-LXO ;Airbus A321-231(WL); Y230 ; 10 Mar 2017 ;lsd ; 5 Years ;;;
; HA-LXP ;Airbus A321-231(WL); Y230 ; 17 Mar 2017 ;lsd ; 5 Years ;;;
; HA-LXQ ;Airbus A321-231(WL); Y230 ; 7 Apr 2017 ; Parked, lsd ; 4.9 Years ;;;
; HA-LXR ;Airbus A321-231(WL); Y230 ; 5 May 2017 ;lsd ; 4.9 Years ;;;
; HA-LXS ;Airbus A321-231(WL); Y230 ; 15 Jun 2017 ;lsd ; 4.8 Years ;;;
; HA-LXT ;Airbus A321-231(WL); Y230 ; 18 Jul 2017 ;lsd ; 4.6 Years ;;;
; HA-LXU ;Airbus A321-231(WL); Y230 ; 3 Aug 2017 ;lsd ; 4.6 Years ;;;
; HA-LXV ;Airbus A321-231(WL); Y230 ; 29 Sep 2017 ; Parked, lsd ; 4.4 Years ;;;
; HA-LXW ;Airbus A321-231(WL); Y230 ; 3 Nov 2017 ; Parked, lsd ; 4.4 Years ;;;
; HA-LXY ;Airbus A321-231(WL); Y230 ; 22 Dec 2017 ;lsd ; 4.2 Years ;;;
; HA-LXZ ;Airbus A321-231(WL); Y230 ; 14 Mar 2018 ;lsd ; 4 Years ;;;
; HA-LVA ;Airbus A321-271NX; Y239 ; 6 Mar 2019 ;lsd ; 3 Years ;;;
; HA-LVB ;Airbus A321-271NX; Y239 ; 28 Mar 2019 ;lsd ; 2.9 Years ;;;
; HA-LVC ;Airbus A321-271NX; Y239 ; 24 May 2019 ;lsd ; 2.8 Years ;;;
; HA-LVD ;Airbus A321-271NX; Y239 ; 2 Aug 2019 ;lsd ; 2.6 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; HA-LVE ;Airbus A321-271NX; Y239 ; 24 Jul 2019 ;lsd ; 2.6 Years ;;;
; HA-LVF ;Airbus A321-271NX; Y239 ; 9 Aug 2019 ;lsd ; 2.6 Years ;;;
; HA-LVG ;Airbus A321-271NX; Y239 ; 11 Oct 2019 ;lsd ; 2.4 Years ;;;
; HA-LVH ;Airbus A321-271NX; Y239 ; 28 Feb 2020 ;lsd ; 2 Years ;;;
; HA-LVI ;Airbus A321-271NX; Y239 ; 30 Jun 2020 ;lsd ; 1.7 Years ;;;
; HA-LVJ ;Airbus A321-271NX; Y239 ; 15 Dec 2020 ;lsd ; 1.2 Years ;;;
; HA-LVK ;Airbus A321-271NX; Y239 ; 31 Jul 2020 ;lsd ; 1.6 Years ;;;
; HA-LVL ;Airbus A321-271NX; Y239 ; 10 Jun 2021 ;lsd ; 0.7 Years ;;;
; HA-LVM ;Airbus A321-271NX; Y239 ; 14 Aug 2020 ;lsd ; 1.6 Years ;;;
; HA-LVN ;Airbus A321-271NX; Y239 ; 28 Aug 2020 ;lsd ; 1.5 Years ;;;
; HA-LVO ;Airbus A321-271NX; Y239 ; 8 Oct 2020 ;lsd ; 1.4 Years ;;;
; HA-LVP ;Airbus A321-271NX; Y239 ; 25 Mar 2021 ;; 1 Years ;;;
; HA-LVQ ;Airbus A321-271NX; Y239 ; 23 Jul 2021 ;; 0.6 Years ;;;
; HA-LVR ;Airbus A321-271NX; Y239 ; 29 Jun 2021 ;lsd ; 0.7 Years ;;;
; HA-LVS ;Airbus A321-271NX; Y239 ; 10 May 2021 ;lsd ; 0.8 Years ;;;
; HA-LVT ;Airbus A321-271NX; Y239 ; 12 Jul 2021 ;; 0.7 Years ;;;
; HA-LVU ;Airbus A321-271NX; Y239 ; 19 May 2021 ;lsd ; 0.8 Years ;;;
; HA-LVW ;Airbus A321-271NX; Y239 ; 7 Sep 2021 ;; 0.5 Years ;;;
; HA-LVX ;Airbus A321-271NX; Y239 ; 19 Apr 2021 ;lsd ; 0.9 Years ;;;
; HA-LVY ;Airbus A321-271NX; Y239 ; 4 Aug 2021 ;lsd ; 0.6 Years ;;;
; HA-LVZ ;Airbus A321-271NX; Y239 ; 13 Jul 2021 ;lsd ; 0.7 Years ;;;
; HA-LZA ;Airbus A321-271NX; Y239 ; 3 Aug 2021 ;lsd ; 0.6 Years ;;;
; HA-LZB ;Airbus A321-271NX; Y239 ; 12 Aug 2021 ;lsd ; 0.6 Years ;;;
; HA-LZC ;Airbus A321-271NX; Y239 ; 18 Nov 2021 ;lsd ; 0.3 Years ;;;
; HA-LZD ;Airbus A321-271NX; Y239 ; 18 Oct 2021 ;lsd ; 0.4 Years ;;;
; HA-LZE ;Airbus A321-271NX; Y239 ; 29 Oct 2021 ;lsd ; 0.4 Years ;;;
; HA-LZF ;Airbus A321-271NX; Y239 ; 9 Dec 2021 ;lsd ; 0.3 Years ;;;
; HA-LZG ;Airbus A321-271NX; Y239 ; 23 Dec 2021 ;lsd ; 0.2 Years ;;;
; HA-LZH ;Airbus A321-271NX; Y239 ; 30 Dec 2021 ;lsd ; 0.2 Years ;;;
; HA-LZI ;Airbus A321-271NX; Y239 ; 10 Dec 2021 ;lsd ; 0.2 Years ;;;
; HA-LZJ ;Airbus A321-271NX; Y239 ; 16 Dec 2021 ;lsd ; 0.2 Years ;;;
; HA-LZL ;Airbus A321-271NX; Y239 ; On Order ;;;;;
; HA-LZN ;Airbus A321-271NX; Y239 ; On Order ;;;;;
; HA-LHU ;Airbus A330-243F; Cargo ; 18 Oct 2020 ;lsf Ministry of Foreign Affairs and Trade, opf Government of Hungary ; 7.3 Years ;;;
