;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-6963 ;Airbus A320-214; C8Y150 ; 8 Mar 2013 ;lsd ; 9.1 Years ;;;
; B-6965 ;Airbus A320-214; C8Y150 ; 18 Jan 2013 ;; 9.1 Years ;;;
; B-6966 ;Airbus A320-214; C8Y150 ; 2 Nov 2012 ;lsd ; 9.4 Years ;;;
; B-8035 ;Airbus A320-214(WL); C8Y150 ; 17 Jun 2015 ;lsd, Creating the future vision cs ; 6.7 Years ;;;
; B-8235 ;Airbus A320-214(WL); C8Y150 ; 20 Nov 2015 ;; 6.3 Years ;;;
; B-8236 ;Airbus A320-214(WL); C8Y150 ; 29 Oct 2015 ;lsd ; 6.4 Years ;;;
; B-8408 ;Airbus A320-214(WL); C8Y150 ; 29 Jan 2016 ;lsd ; 6.1 Years ;;;
; B-8536 ;Airbus A320-214(WL); C8Y150 ; 2 Jun 2016 ;lsd ; 5.9 Years ;;;
; B-8538 ;Airbus A320-214(WL); C8Y150 ; 24 Jun 2016 ;lsd ; 5.7 Years ;;;
; B-9978 ;Airbus A320-214; C8Y150 ; 30 Aug 2013 ;lsd ; 8.5 Years ;;;
; B-30C9 ;Airbus A320-271N; C8Y156 ; 13 Dec 2019 ;; 2.3 Years ;;;
; B-30CT ;Airbus A320-271N; C8Y156 ; 19 Dec 2019 ; Parked ; 2.2 Years ;;;
; B-30EP ;Airbus A320-271N; C8Y156 ; 20 Nov 2020 ;lsd ; 1.3 Years ;;;
; B-30FC ;Airbus A320-271N; C8Y156 ; 27 Oct 2020 ;lsd ; 1.7 Years ;;;
; B-30FQ ;Airbus A320-271N; C8Y156 ; 27 Jul 2020 ;lsd ; 1.7 Years ;;;
; B-320Z ;Airbus A320-271N; C8Y156 ; 23 Nov 2020 ;lsd ; 1.3 Years ;;;
; B-321A ;Airbus A320-271N; C8Y156 ; 30 Nov 2020 ;lsd ; 1.3 Years ;;;
; B-321C ;Airbus A320-271N; C8Y156 ; 17 Dec 2020 ;lsd ; 1.2 Years ;;;
; B-323D ;Airbus A320-271N; C8Y156 ; 27 Apr 2021 ;lsd ; 0.9 Years ;;;
; B-323R ;Airbus A320-271N; C8Y156 ; 18 May 2021 ;lsd ; 0.8 Years ;;;
; B-324D ;Airbus A320-271N; C8Y156 ; 19 Jul 2021 ;lsd ; 0.7 Years ;;;
; B-324U ;Airbus A320-271N; C8Y156 ; 24 Sep 2021 ;lsd ; 0.6 Years ;;;
; B-324V ;Airbus A320-271N; C8Y156 ; 27 Aug 2021 ;lsd ; 0.6 Years ;;;
; B-325L ;Airbus A320-271N; C8Y156 ; 31 Aug 2021 ;lsd ; 0.5 Years ;;;
; B-326H ;Airbus A320-271N; C8Y156 ; 29 Oct 2021 ;lsd ; 0.4 Years ;;;
; B-326J ;Airbus A320-271N; C8Y156 ; 4 Nov 2021 ;lsd ; 0.4 Years ;;;
; B-327D ;Airbus A320-271N; C8Y156 ; 4 Dec 2021 ;lsd ; 0.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-327W ;Airbus A320-271N; C8Y156 ; On Order ;; 0.1 Years ;;;
; B-1001 ;Airbus A321-231(WL); C12Y178 ; 10 Aug 2017 ;lsd ; 4.6 Years ;;;
; B-1002 ;Airbus A321-231(WL); C12Y178 ; 29 Dec 2017 ;lsd ; 4.2 Years ;;;
; B-1003 ;Airbus A321-231(WL); C12Y178 ; 27 Nov 2017 ;lsd ; 4.3 Years ;;;
; B-1005 ;Airbus A321-231(WL); C12Y178 ; 14 Sep 2017 ; Parked, lsd ; 4.5 Years ;;;
; B-1006 ;Airbus A321-231(WL); C12Y178 ; 19 Oct 2017 ;lsd ; 4.4 Years ;;;
; B-1645 ;Airbus A321-211(WL); C12Y178 ; 21 Jan 2015 ;lsd ; 7.1 Years ;;;
; B-1646 ;Airbus A321-211(WL); C12Y178 ; 26 Jan 2015 ;; 7.1 Years ;;;
; B-1647 ;Airbus A321-211(WL); C12Y178 ; 12 Feb 2015 ;lsd ; 7.1 Years ;;;
; B-1808 ;Airbus A321-211(WL); C12Y178 ; 21 Nov 2013 ;lsd ; 8.3 Years ;;;
; B-1857 ;Airbus A321-211(WL); C12Y178 ; 30 Jun 2014 ;lsd ; 7.7 Years ;;;
; B-1872 ;Airbus A321-211(WL); C12Y178 ; 31 Jul 2014 ;lsd ; 7.6 Years ;;;
; B-8036 ;Airbus A321-211(WL); C12Y178 ; 1 Jun 2015 ;lsd ; 6.8 Years ;;;
; B-8068 ;Airbus A321-211(WL); C12Y178 ; 23 Jul 2015 ;lsd, Chinese Red Peony (红动中国) cs ; 6.7 Years ;;;
; B-8315 ;Airbus A321-231(WL); C12Y178 ; 30 Nov 2015 ;; 6.3 Years ;;;
; B-8317 ;Airbus A321-211(WL); C12Y178 ; 16 Nov 2015 ;lsd ; 6.3 Years ;;;
; B-8407 ;Airbus A321-231(WL); C12Y178 ; 22 Dec 2015 ;; 6.2 Years ;;;
; B-8457 ;Airbus A321-231(WL); C12Y178 ; 31 Aug 2016 ;lsd ; 5.5 Years ;;;
; B-8458 ;Airbus A321-231(WL); C12Y178 ; 8 Sep 2016 ;lsd ; 5.5 Years ;;;
; B-8459 ;Airbus A321-231(WL); C12Y178 ; 31 Oct 2016 ;lsd ; 5.4 Years ;;;
; B-8537 ;Airbus A321-231(WL); C12Y178 ; 8 Jun 2016 ;lsd ; 5.9 Years ;;;
; B-8539 ;Airbus A321-231(WL); C12Y178 ; 30 Jun 2016 ;lsd ; 5.7 Years ;;;
; B-8540 ;Airbus A321-231(WL); C12Y178 ; 9 Aug 2016 ;lsd ; 5.7 Years ;;;
; B-8587 ;Airbus A321-231(WL); C12Y178 ; 28 Jun 2017 ;lsd ; 4.7 Years ;;;
; B-8955 ;Airbus A321-231(WL); C12Y178 ; 9 Dec 2016 ;lsd ; 5.2 Years ;;;
; B-8956 ;Airbus A321-231(WL); C12Y178 ; 23 Mar 2017 ;lsd ; 5.2 Years ;;;
; B-8957 ;Airbus A321-231(WL); C12Y178 ; 31 Mar 2017 ;lsd ; 4.9 Years ;;;
; B-9957 ;Airbus A321-211(WL); C12Y178 ; 1 Jul 2013 ;; 8.7 Years ;;;
; B-30EQ ;Airbus A321-271NX; C8Y199 ; 27 Nov 2020 ;lsd, Colourful Petals (绚彩花瓣) cs ; 1.7 Years ;;;
; B-322E ;Airbus A321-271NX; C8Y199 ; 28 Apr 2021 ; Parked, lsd ; 0.9 Years ;;;
; B-324C ;Airbus A321-271NX; C8Y199 ; 30 Jun 2021 ;lsd ; 0.7 Years ;;;
; B-1115 ;Boeing 787-9 Dreamliner; C29Y295 ; 18 Oct 2018 ;lsd, Chinese Peony (梦旅生花) cs ; 3.4 Years ;;;
; B-207N ;Boeing 787-9 Dreamliner; C29Y295 ; 4 Dec 2018 ;Chinese Silk Ribbon (丝路飘带) cs ; 3.3 Years ;;;
; B-208A ;Boeing 787-9 Dreamliner; C29Y295 ; 20 Dec 2018 ;Chinese Silk Ribbon (丝路飘带) cs ; 3.2 Years ;;;
; B-209R ;Boeing 787-9 Dreamliner; C29Y295 ; 28 Mar 2019 ;Chinese Peony (梦旅生花) cs ; 2.9 Years ;;;
; B-20D1 ;Boeing 787-9 Dreamliner; C29Y295 ; 29 Aug 2019 ;lsd, Colourful Petals (绚彩花瓣) cs ; 2.6 Years ;;;
; B-20DT ;Boeing 787-9 Dreamliner; C29Y295 ; 20 Nov 2019 ;Chinese Peony (梦旅生花) cs, "100th B787 for China" sticker ; 2.3 Years ;;;
; B-20EC ;Boeing 787-9 Dreamliner; C29Y295 ; On Order ;; 2 Years ;;;
; B-20EQ ;Boeing 787-9 Dreamliner; C29Y295 ; On Order ;; 1.5 Years ;;;
; B- ;Boeing 787-9 Dreamliner; C29Y295 ; On Order ;; 1.6 Years ;;;
; B- ;Boeing 787-9 Dreamliner; C29Y295 ; On Order ;; 1.3 Years ;;;
