;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-BVJP ;ATR 42-300; Y48 ; 24 Jun 1995 ; 20 Sep 2001 ;G-BVJP Aeronautix Leasing ;lsd ;;
; G-BXBV ;ATR 42-300; Y48 ; 14 May 1997 ; 20 Sep 2001 ;TS-LBA Tuninter ;lsf Tuninter ;;
; G-ORFH ;ATR 42-320; Y48 ; 24 Jun 1995 ; 20 Sep 2001 ;G-ORFH Air France Express ;lsf Malfed Leasing ;;
; G-WFEP ;ATR 42-300; Y48 ; 9 Feb 1998 ; 8 Sep 2000 ;G-WFEP KLM uk ;lsd ;;
; G-BWDA ;ATR 72-202; Y66 ; 29 Jun 1995 ; 20 Sep 2001 ;G-BWDA Aeronautix Leasing ;lsd ;;
; G-BWDB ;ATR 72-202; Y66 ; 24 Jun 1995 ; 20 Sep 2001 ;G-BWDB Aeronautix Leasing ;lsd ;;
; G-BXXA ;ATR 72-202; Y66 ; 7 Sep 1999 ; 1 Jul 2000 ;F-WQNS ATRiam Capital ;lsd ;;
; G-BXYV ;ATR 72-202; Y66 ; 12 Oct 1998 ; 20 Sep 2001 ;B-22708 TransAsia Airways ;lsf TransAsia Airways ;;
; G-UKTJ ;ATR 72-202; Y66 ; 31 Oct 1999 ; 4 Feb 2000 ;G-UKTJ KLM uk ;lsf KLM uk ;;
; G-UKTK ;ATR 72-202; Y66 ; 19 Jan 2000 ; 11 Feb 2000 ;G-UKTK KLM uk ;lsf KLM uk ;;
; G-UKTL ;ATR 72-202; Y66 ; 31 Oct 1999 ; 11 Feb 2000 ;G-UKTL KLM uk ;lsf KLM uk ;;
; G-BYDN ;Fokker F100; Y100 ; 4 Jun 1999 ; 20 Sep 2001 ;G-BYDN Air France ;lsd ;;
; G-BYDO ;Fokker F100; Y100 ; 17 Mar 1999 ; 20 Sep 2001 ;G-BYDO Air France ;lsd ;;
; G-BYDP ;Fokker F100; Y100 ; 18 Feb 1999 ; 20 Sep 2001 ;G-BYDP Air France ;lsd ;;
