;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; PK-JRA ;Boeing 737-2B7(A); Cargo ; 22 Mar 2018 ;; Monick ; 39.3 Years ;;
; PK-JRW ;Boeing 737-210C(A); Cargo ; 25 Mar 2014 ;;; 42.4 Years ;;
; PK-JRB ;Boeing 737-3Y0(SF); Cargo ; 24 Dec 2019 ;;; 35.7 Years ;;
; PK- ;Boeing 737-522;; Due ; Stored ;; 28.6 Years ;;
