;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; YV2992 ;McDonnell Douglas MD-82 (DC-9-82); C12Y128 ; 24 Mar 2014 ;; El Cumanes ; 29.4 Years ;;
; YV640T ;McDonnell Douglas MD-82 (DC-9-82);; Nov 2018 ;;; 31.5 Years ;;
