;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 5N-NRC ;BAC 1-11-217EA One-Eleven;; 6 Dec 1991 ;; Scrapped ;;;
; 5N-SDP ;BAC 1-11-217EA One-Eleven;; 24 Jan 1992 ;; Scrapped ;;;
; 5N-AOK ;BAC 1-11-320AZ One-Eleven;; 16 Nov 1983 ; 1 Feb 1990 ; Scrapped ;;;
; 5N-AOP ;BAC 1-11-320AZ One-Eleven;; 4 Oct 1983 ; Dec 1997 ; Scrapped ;;;
; 5N-AOT ;BAC 1-11-320AZ One-Eleven;; 4 Oct 1983 ; 7 Sep 1989 ; Written Off ;The Archbishop Idahosa ;;
; 5N-AOZ ;BAC 1-11-320AZ One-Eleven;; 16 Nov 1983 ; Dec 1997 ; Scrapped ;;;
; 5N-MZE ;BAC 1-11-304AX One-Eleven;; 29 May 1991 ; Dec 1997 ; Scrapped ;;;
; 5N-OMO ;BAC 1-11-301AG One-Eleven;; 1 May 1991 ; Dec 1997 ; Scrapped ;;;
; 5N-OVE ;BAC 1-11-304AX One-Eleven;; 9 May 1991 ;; Scrapped ;;;
; 5N-AOM ;BAC 1-11-420EL One-Eleven;; 6 Feb 1986 ; Oct 1992 ; Scrapped ;;;
; 5N-AOS ;BAC 1-11-420EL One-Eleven;; 2 Nov 1985 ; Dec 1997 ; Scrapped ;;;
; 5N-AOW ;BAC 1-11-402AP One-Eleven;; 30 Dec 1985 ; 26 Jun 1991 ; Written Off ;;;
; 5N-AXQ ;BAC 1-11-432FD One-Eleven;; 8 Oct 1990 ; Dec 1997 ; Scrapped ;;;
; 5N-AXT ;BAC 1-11-432FD One-Eleven;; 11 Jul 1990 ; Jul 1996 ; Written Off ;;;
; 5N-AYR ;BAC 1-11-409AY One-Eleven;; 24 Oct 1989 ; Dec 1997 ; Scrapped ;;;
; 5N-AYS ;BAC 1-11-416EK One-Eleven;; 15 May 1987 ; Dec 1997 ; Scrapped ;;;
; 5N-AYT ;BAC 1-11-416EK One-Eleven;; 15 May 1987 ; Dec 1997 ; Scrapped ;;;
; 5N-AYU ;BAC 1-11-401AK One-Eleven;; 12 May 1987 ; Dec 1997 ; Scrapped ;;;
; 5N-AYV ;BAC 1-11-408EF One-Eleven;; 14 Sep 1987 ; Dec 1997 ; Scrapped ;;;
; 5N-AYW ;BAC 1-11-416EK One-Eleven;; 13 Oct 1989 ; Dec 1997 ; Scrapped ;;;
; 5N-EHI ;BAC 1-11-401AK One-Eleven;; 12 Aug 1991 ; Dec 1997 ; Scrapped ;;;
; 5N-OKA ;BAC 1-11-424EU One-Eleven;; May 1991 ;; Scrapped ;;;
; 5N-BIN ;BAC 1-11-539GL One-Eleven;; 19 Jul 1991 ;; Scrapped ;;;
; 5N-ORO ;BAC 1-11-539GL One-Eleven;; 19 Jul 1991 ;; Scrapped ;;;
; 5N-USE ;BAC 1-11-524FF One-Eleven;; 30 Jul 1992 ; Dec 1997 ; Scrapped ;;;
; 5N-EDO ;Boeing 747-146;; 3 Jun 1992 ; 15 Apr 2002 ;5N-BBB Kabo Air ;;;
; 5N-GAB ;Boeing 747-128;; 11 Apr 1995 ; Aug 1995 ;N174GM Aviation Leasing Group (ALG) ;lsd ;;
; 5N-AON ;Douglas DC-8-62;; Jul 1984 ; 22 Apr 1987 ;N808AX Airborne Express ;;;
; V2-LEH ;McDonnell Douglas DC-10-30;; 13 Apr 1995 ; 1995 ;V2-LEH Skyjet ;;;
