;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FSRJ ;Bombardier DHC-8-402Q Dash 8; Y74 ; 18 Sep 2012 ; 28 Jan 2017 ;C-FSRJ Air Canada Express ;945 ;;
; C-FSRN ;Bombardier DHC-8-402Q Dash 8; Y74 ; 5 Jan 2011 ; 9 Feb 2017 ;C-FSRN Air Canada Express ;946 ;;
; C-FSRW ;Bombardier DHC-8-402Q Dash 8; Y74 ; 5 Nov 2010 ; 24 Feb 2017 ;C-FSRW Air Canada Express ;947 ;;
; C-FSRY ;Bombardier DHC-8-402Q Dash 8; Y74 ; 25 Jan 2011 ; 2 Mar 2017 ;C-FSRY Air Canada Express ;948 ;;
; C-FSRZ ;Bombardier DHC-8-402Q Dash 8; Y74 ; 4 Mar 2011 ; 16 Mar 2017 ;C-FSRZ Air Canada Express ;949 ;;
; C-FEIQ ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 5 Jun 2013 ; 14 Jun 2021 ;C-FEIQ Air Canada Express ;371, lsf Air Canada ;;
; C-FEIX ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 27 Jul 2013 ; 27 Apr 2021 ;C-FEIX Air Canada Express ;372, lsf Air Canada ;;
; C-FEJB ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 7 Aug 2013 ; 28 Apr 2021 ;C-FEJB Air Canada Express ;373, lsf Air Canada ;;
; C-FEJC ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 22 Aug 2013 ; 25 Jan 2021 ;C-FEJC Air Canada Express ;374, lsf Air Canada ;;
; C-FEJD ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 9 Jul 2013 ; 20 May 2021 ;C-FEJD Air Canada Express ;375, lsf Air Canada ;;
; C-FEJF ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 7 Aug 2013 ; 25 May 2021 ;C-FEJF Air Canada Express ;376, lsf Air Canada ;;
; C-FEJL ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 20 Mar 2013 ; 1 Jun 2021 ;C-FEJL Air Canada Express ;377, lsf Air Canada ;;
; C-FEJP ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 23 Jul 2013 ; 7 May 2021 ;C-FEJP Air Canada Express ;378, lsf Air Canada ;;
; C-FEJY ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 25 Jun 2013 ; 30 Apr 2021 ;C-FEJY Air Canada Express ;379, lsf Air Canada ;;
; C-FEKD ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 6 May 2013 ; 28 Apr 2021 ;C-FEKD Air Canada Express ;380, lsf Air Canada ;;
; C-FEKH ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 18 Jun 2013 ; 29 Apr 2021 ;C-FEKH Air Canada Express ;381, lsf Air Canada ;;
; C-FEKI ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 9 Jul 2013 ; 28 Apr 2021 ;C-FEKI Air Canada Express ;383, lsf Air Canada ;;
; C-FEKJ ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 11 Mar 2013 ; 12 May 2021 ;C-FEKJ Air Canada Express ;383, lsf Air Canada ;;
; C-FEKS ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 29 Apr 2013 ; 28 Apr 2021 ;C-FEKS Air Canada Express ;384, lsf Air Canada ;;
; C-FFYG ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 9 Apr 2013 ; 30 Jun 2021 ;C-FFYG Air Canada Express ;385, lsf Air Canada ;;
; C-FJBO ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 29 Oct 2015 ; 1 Jun 2021 ;C-FJBO Air Canada Express ;387, lsd ;;
; C-FRQK ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 8 Mar 2017 ; 14 Jun 2021 ;C-FRQK Air Canada Express ;391, lsd ;;
; C-FRQM ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 24 Apr 2017 ; 28 Jun 2021 ;C-FRQM Air Canada Express ;392, lsd ;;
; C-FRQN ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 2 Feb 2017 ; 23 Jun 2021 ;C-FRQN Air Canada Express ;393, lsd ;;
; C-FRQP ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 20 Mar 2017 ; 28 Jun 2021 ;C-FRQP Air Canada Express ;394, lsd ;;
; C-FRQW ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 28 Apr 2017 ; 15 Jun 2021 ;C-FRQW Air Canada Express ;395, lsd ;;
; C-FUJA ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 18 Nov 2015 ; 27 May 2021 ;C-FUJA Air Canada Express ;386, lsd ;;
; C-FUJE ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 9 Nov 2015 ; 30 Jun 2021 ;C-FUJE Air Canada Express ;389, lsd ;;
; C-FXJC ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 20 Oct 2015 ; 2 Jun 2021 ;C-FXJC Air Canada Express ;388, lsd ;;
; C-FXJF ;Embraer ERJ-175SU (ERJ-170-200 SU); C12Y64 ; 2 Dec 2015 ; 2 Jun 2021 ;C-FXJF Air Canada Express ;390, lsd ;;
