;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 9G-AAB ;ATR 42-320;; 19 Jan 2008 ;; Stored ;lsd ;;
; 9G-ANT ;ATR 42-300(F); Cargo ; 20 Sep 2004 ;; Preserved ;lsd ;;
; LZ-ATR ;ATR 42-300;; Mar 2004 ; Dec 2004 ;LZ-ATR Viaggio Air ;lsf Viaggio Air ;;
; EC-KAD ;ATR 72-202;; 13 Apr 2014 ; 24 Oct 2014 ;EC-KAD Swiftair ;lsf Swiftair ;;
; EC-KUL ;ATR 72-500 (72-212A); Y68 ; 18 Oct 2012 ; 14 Apr 2014 ;EC-KUL Swiftair ;lsf Swiftair ;;
; EC-KVI ;ATR 72-500 (72-212A); Y68 ; 25 Nov 2012 ; 24 Oct 2013 ;EC-KVI Swiftair ;lsf Swiftair ;;
; LY-MCA ;ATR 72-201;; 18 Feb 2012 ; 13 May 2012 ;LY-MCA DOT LT ;lsf DOT LT ;;
; ZS-SIL ;Boeing 737-244(A);; 5 Feb 2008 ; 3 Aug 2008 ;ZS-SIL Air Zara International ;;;
; 9G-NAN ;McDonnell Douglas DC-9-51;; 2005 ; 2005 ; Derelict ;;;
; 9G-NIN ;McDonnell Douglas DC-9-51;; 2005 ; 2005 ; Scrapped ;;;
