;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N803SW ;Douglas DC-8-55CF Jet Trader;; 21 Nov 1969 ; 1 Apr 1970 ;N803SW Japan Airlines ;lsf Seaboard World Airlines ;;
; N805U ;Douglas DC-8-55CF Jet Trader;; 5 Apr 1969 ; 10 Jun 1970 ;N805U SAS Scandinavian Airlines ;lsf Flying Tiger Line ;;
; N123AF ;Douglas DC-8-63CF;; 25 May 1971 ; 4 Jun 1971 ;N123AF Trans International Airlines ;;;
; N124AF ;Douglas DC-8-63CF;; 25 May 1971 ; 4 Jun 1971 ;N797FT Flying Tiger Line ;;;
; N801U ;Douglas DC-8-61CF;; 30 Sep 1968 ; 1 May 1972 ;N867F Overseas National Airways (ONA) ;;;
; N802U ;Douglas DC-8-61CF;; 30 Sep 1968 ; 1 May 1972 ;N868F Overseas National Airways (ONA) ;;;
; N803U ;Douglas DC-8-61CF;; 26 Mar 1970 ; 24 May 1972 ;N8962T Seaboard World Airlines ;lsf Trans International Airlines ;;
; N804U ;Douglas DC-8-61CF;; 29 Jan 1971 ; 5 May 1972 ;N8960T Trans International Airlines ;lsf Trans International Airlines ;;
; N8961T ;Douglas DC-8-61CF;; 4 Jun 1971 ; 12 Nov 1971 ;9V-BEH Saber Air of Singapore ;lsf Trans International Airlines ;;
; N851U ;Lockheed L-188C(F) Electra; Cargo ; Sep 1968 ; 19 Mar 1972 ; Written Off ;;;
; N852U ;Lockheed L-188C(F) Electra; Cargo ; 21 Jul 1968 ; 5 May 1972 ;N852U Saturn Airways ;;;
; N853U ;Lockheed L-188C(F) Electra; Cargo ; 5 Nov 1968 ; 5 May 1972 ;N583U Saturn Airways ;;;
; N854U ;Lockheed L-188C(F) Electra; Cargo ; 2 Feb 1969 ; 5 May 1972 ;N854U Saturn Airways ;;;
; N855U ;Lockheed L-188C(F) Electra; Cargo ; 1 Dec 1968 ; 24 Aug 1970 ; Written Off ;;;
; N856U ;Lockheed L-188C(F) Electra; Cargo ; 25 Mar 1968 ; 5 May 1972 ;N856U Saturn Airways ;;;
; N857U ;Lockheed L-188C(F) Electra; Cargo ; 21 Jan 1969 ; 5 May 1972 ;N857U Saturn Airways ;;;
; N858U ;Lockheed L-188C(F) Electra; Cargo ; 11 Jun 1968 ; 5 May 1972 ;N858U Saturn Airways ;;;
; N859U ;Lockheed L-188C(F) Electra; Cargo ; 31 Mar 1968 ; 5 May 1972 ;N859U Saturn Airways ;;;
; N860U ;Lockheed L-188C(F) Electra; Cargo ; 9 Mar 1968 ; 5 May 1972 ;N860U Saturn Airways ;;;
; N861U ;Lockheed L-188C(F) Electra; Cargo ; 19 Sep 1968 ; 5 May 1972 ;N861U Saturn Airways ;;;
; N862U ;Lockheed L-188C(F) Electra; Cargo ; 20 Oct 1968 ; 3 May 1972 ;N289F Overseas National Airways (ONA) ;;;
; N863U ;Lockheed L-188C(F) Electra; Cargo ; 21 Jul 1969 ; 3 May 1972 ;N290F Overseas National Airways (ONA) ;;;
