;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;
; N990BH ;De Havilland Canada DHC-8-103 Dash 8; Y30 ; 8 Apr 2019 ;;; 31 Years ;;
; N991BH ;De Havilland Canada DHC-8-106 Dash 8;; 2 Sep 2021 ;; 324 ; 30 Years ;;
; N992BH ;De Havilland Canada DHC-8-106 Dash 8;; 21 Sep 2021 ; Parked ;; 31.1 Years ;;
