;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-5226 ;Boeing 737-79L(WL); C8Y120 ; 31 Dec 2013 ;Tianjiao Inner Mongolia cs ; 16 Years ;;
; B-1217 ;Boeing 737-89L(WL); C8Y168 ; 30 Jun 2018 ;; 3.7 Years ;;
; B-1418 ;Boeing 737-89L(WL); C8Y168 ; 24 Dec 2019 ; Parked ; 4.8 Years ;;
; B-1458 ;Boeing 737-89L(WL); C8Y168 ; 13 Jul 2017 ;; 4.7 Years ;;
; B-1769 ;Boeing 737-89L(WL); C8Y159 ; 5 Jun 2015 ; Parked ; 6.8 Years ;;
; B-206T ;Boeing 737-89L(WL); C8Y168 ; 31 Oct 2018 ;; 3.3 Years ;;
; B-2670 ;Boeing 737-89L; C8Y159 ; 28 May 2014 ; Parked ; 20.1 Years ;;
; B-5477 ;Boeing 737-89L(WL); C8Y159 ; 24 Oct 2020 ;; 11.4 Years ;;
; B-5680 ;Boeing 737-89L(WL); C8Y159 ; 1 May 2019 ; Parked ; 9.6 Years ;;
