;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; JA67AN ;Boeing 737-881(WL); Y176 ; 15 Oct 2019 ;lsf All Nippon Airways ; 10.7 Years ;;
; JA801X ;Boeing 737-81D(WL); Y174 ; 21 Jun 2011 ;lsd ; 10.7 Years ;;
; JA802X ;Boeing 737-81D(WL); Y174 ; 25 Oct 2011 ;lsd ; 10.4 Years ;;
; JA803X ;Boeing 737-86N(WL); Y174 ; 6 Feb 2012 ;lsd ; 10.1 Years ;;
; JA804X ;Boeing 737-86N(WL); Y174 ; 30 Apr 2012 ;lsd ; 9.9 Years ;;
; JA805X ;Boeing 737-86N(WL); Y174 ; 30 Jan 2013 ;lsd ; 9.1 Years ;;
; JA806X ;Boeing 737-86N(WL); Y174 ; 12 Feb 2013 ;lsd ; 9.1 Years ;;
; JA807X ;Boeing 737-81D(WL); Y174 ; 11 Jul 2013 ;lsd ; 8.7 Years ;;
; JA808X ;Boeing 737-81D(WL); Y174 ; 18 Sep 2013 ;lsd ; 8.5 Years ;;
; JA809X ;Boeing 737-86N(WL); Y174 ; 18 Mar 2014 ;lsd ; 8 Years ;;
; JA810X ;Boeing 737-86N(WL); Y174 ; 21 May 2014 ;lsd, "Takachiho" sticker ; 7.8 Years ;;
; JA811X ;Boeing 737-86N(WL); Y174 ; 3 Sep 2014 ;lsd ; 7.5 Years ;;
; JA812X ;Boeing 737-86N(WL); Y174 ; 16 Mar 2015 ;lsd ; 7 Years ;;
; JA813X ;Boeing 737-86N(WL); Y174 ; 24 Oct 2018 ;lsd ; 3.4 Years ;;
