;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; B-28066 ;ATR 72-600 (72-212A); Y70 ; 22 Sep 2017 ; 12 Dec 2019 ;OY-JZG Nordic Aviation Capital (NAC) ;lsd ;;
; B-28068 ;ATR 72-600 (72-212A); Y70 ; 28 Jun 2017 ; 12 Dec 2019 ;OY-JZA Nordic Aviation Capital (NAC) ;lsd ;;
; B-28082 ;ATR 72-600 (72-212A); Y70 ; 23 Jan 2019 ; 12 Dec 2019 ;OY-YCM Nordic Aviation Capital (NAC) ;lsd ;;
; B-28088 ;ATR 72-600 (72-212A); Y70 ; 24 Oct 2018 ; 12 Dec 2019 ;OY-YCE Nordic Aviation Capital (NAC) ;lsd ;;
; B-28266 ;ATR 72-600 (72-212A); Y70 ; 17 Apr 2019 ; 12 Dec 2019 ;OY-YCL Nordic Aviation Capital (NAC) ;lsd ;;
; B-28268 ;ATR 72-600 (72-212A); Y70 ; 24 May 2019 ; 12 Dec 2019 ;OY-YCG Nordic Aviation Capital (NAC) ;lsd ;;
; B-2621 ;Boeing 737-130; Y115 ; 20 Aug 1981 ; 22 Jun 1996 ;XA-LBM Magnicharters ;;;
; B-2623 ;Boeing 737-130; Y115 ; 14 Jul 1981 ; Apr 1993 ;XA-GBM Magnicharters ;;;
; B-2601 ;Boeing 737-222;; 1 Mar 1976 ;; Scrapped ;;;
; B-2603 ;Boeing 737-222;; 3 Apr 1976 ; 22 Aug 1981 ; Written Off ;;;
; B-2605 ;Boeing 737-204;; 3 Nov 1977 ; 24 Apr 1978 ;G-AVRO Britannia Airways ;lsf Britannia Airways ;;
; B-2607 ;Boeing 737-247; Y128 ; 27 Jun 1977 ; Dec 1996 ;RP-C8887 Grand Air ;lsd ;;
; B-2611 ;Boeing 737-2Q8(A);; 22 Jun 1978 ; 31 Dec 1980 ;C-GNDS Nordair ;lsd ;;
; B-2613 ;Boeing 737-247; Y128 ; 19 Jan 1979 ;; Scrapped ;lsd ;;
; B-2615 ;Boeing 737-2Q8(A);; 17 Feb 1979 ; 15 Sep 1999 ;PK-OCQ Airfast Indonesia ;lsd ;;
; B-2617 ;Boeing 737-247; Y128 ; 21 Mar 1980 ; Jan 1994 ;RP-C8886 Grand Air ;;;
; B-2625 ;Boeing 737-27A(A);; 14 Aug 1987 ; 15 Jun 1999 ;PK-OCP Airfast Indonesia ;;;
; B-27001 ;Boeing 757-2Q8;; 29 May 1996 ; 26 May 2006 ;N440AN L-3 Communications Advanced Aviation LLC ;lsd ;;
; B-27005 ;Boeing 757-29J;; 18 Nov 1994 ; Nov 2002 ;XA-TQU Aeromexico ;;;
; B-27007 ;Boeing 757-29J;; 8 Nov 1994 ; 28 Oct 2006 ;XU-AKB Angkor Airways ;;;
; B-27011 ;Boeing 757-27A; C35Y154 ; 8 Dec 1998 ; 31 Mar 2010 ;N644AL Aerolease ;;;
; B-27013 ;Boeing 757-27A; C35Y154 ; 10 May 2003 ; 13 May 2008 ; Preserved ;;;
; B-27015 ;Boeing 757-27A; C35Y154 ; 8 Jul 1999 ; 13 May 2008 ; Derelict ;;;
; B-27017 ;Boeing 757-27A;; 11 Jan 2004 ; 31 Mar 2010 ;N645AL Aerolease ;;;
