;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; VH-PPF ;Dornier 328-110;; 1 Aug 2006 ;; 26.5 Years ;;
; VH-PPQ ;Dornier 328-110;; 1 Dec 2006 ;; 26.6 Years ;;
; VH-PPV ;Dornier 328-110;; 16 Feb 2007 ;; 26.5 Years ;;
