;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-BYYF ;Boeing 737-229C(A);; 15 Jun 2002 ; 6 Mar 2003 ;XA-TWP Estafeta Carga Aerea ;lsf European Aircharter ;;
; G-CEAF ;Boeing 737-229(A); Y130 ; 20 Jun 2001 ; 2 Oct 2001 ;G-CEAF European Aircharter ;opby European Aircharter ;;
