;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; HZ-NSA ;Airbus A310-304; VIP ; 26 Aug 2004 ;; 34.8 Years ;;
; HZ-ATR ;Boeing 737-9FGER(WL) BBJ3; VIP ; 26 Mar 2010 ;; 12 Years ;;
