;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-2425 ;Boeing 747-40BERF; Cargo ; 13 Sep 2006 ; Parked ; 15.5 Years ;;
; B-2426 ;Boeing 747-40BERF; Cargo ; 13 Sep 2007 ;; 14.5 Years ;;
; B-2076 ;Boeing 777-F6N; Cargo ; 26 Feb 2010 ;lsd ; 12.1 Years ;;
; B-2077 ;Boeing 777-F6N; Cargo ; 23 Mar 2010 ;lsd ; 12 Years ;;
; B-2078 ;Boeing 777-F6N; Cargo ; 28 Jul 2010 ;lsd ; 11.6 Years ;;
; B-2079 ;Boeing 777-F6N; Cargo ; 9 Aug 2010 ;lsd ; 11.6 Years ;;
; B-2082 ;Boeing 777-F6N; Cargo ; 27 Jun 2011 ;lsd ; 10.7 Years ;;
; B-2083 ;Boeing 777-F6N; Cargo ; 28 Jul 2011 ;lsd ; 10.6 Years ;;
; B-220E ;Boeing 777-F; Cargo ; 21 Oct 2020 ;; 1.7 Years ;;
; B-220F ;Boeing 777-F; Cargo ; 25 Oct 2020 ;; 1.7 Years ;;
; B-221S ;Boeing 777-F; Cargo ; 6 Jan 2022 ;; 0.2 Years ;;
