;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; B-6210 ;Airbus A319-115; Y138 ; 23 Sep 2005 ; 25 Jun 2007 ;B-6210 Deer Air ;;;
; B-6211 ;Airbus A319-115; Y138 ; 29 Sep 2005 ; 25 Jun 2007 ;B-6211 Deer Air ;;;
; B-6212 ;Airbus A319-115; Y138 ; 25 Nov 2005 ; 25 Jun 2007 ;B-6212 Deer Air ;;;
; B-6215 ;Airbus A319-112; Y138 ; 13 Dec 2005 ; 25 Jun 2007 ;B-6215 Deer Air ;;;
; B-5091 ;Boeing 737-705; Y143 ; 21 Nov 2004 ; 26 Oct 2006 ;B-5091 Lucky Air ;lsd ;;
; B-5092 ;Boeing 737-705; Y143 ; 3 Dec 2004 ; 6 Jul 2008 ;B-5092 Lucky Air ;lsd ;;
; B-5115 ;Boeing 737-8FH(WL); C8Y156 ; 25 Feb 2005 ; 9 May 2016 ;B-5115 Air Changan ;lsd ;;
; B-5116 ;Boeing 737-8FH(WL); C8Y156 ; 15 Jul 2005 ; 9 May 2016 ;B-5116 Air Changan ;lsd ;;
; B-5180 ;Boeing 737-8FH(WL); C8Y156 ; 14 Sep 2006 ; 9 May 2016 ;B-5180 Air Changan ;lsd ;;
; B-5181 ;Boeing 737-8FH(WL); C8Y156 ; 11 Oct 2006 ; 22 Apr 2016 ;B-5181 Okay Airways ;lsd ;;
; B-3567 ;Bombardier DHC-8-401Q Dash 8; Y78 ; 24 Oct 2000 ; 7 Dec 2002 ; Written Off ;;;
; B-3568 ;Bombardier DHC-8-401Q Dash 8; Y78 ; 29 Nov 2000 ; 6 Mar 2006 ;N424QX Horizon Air ;;;
; B-3569 ;Bombardier DHC-8-402Q Dash 8; Y78 ; 2 Oct 2001 ; 6 Mar 2006 ;N425QX Horizon Air ;;;
