;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N12MQ ;ATR 42-300; Y46 ; 2 Dec 1995 ; 1 May 1998 ;N12MQ American Eagle ;lsd ;;
; N135MQ ;ATR 42-300; Y46 ; 8 Jul 1995 ; Aug 1997 ;N135MQ Executive Airlines ;;;
; N142DD ;ATR 42-300; Y46 ; 1 Oct 1996 ; 1 May 1998 ;N142DD American Eagle ;;;
; N144DD ;ATR 42-300; Y46 ; 1 Oct 1997 ; 1 May 1998 ;N144DD American Eagle ;;;
; N209AT ;ATR 42-300;; 12 Apr 1991 ; 1 May 1998 ;N209AT American Eagle ;lsd ;;
; N213AT ;ATR 42-300;; 9 Aug 1995 ; 1 May 1998 ;N213AT American Eagle ;lsd ;;
; N216AT ;ATR 42-300; Y46 ; 6 Mar 1995 ; Aug 1997 ;N216AT Executive Airlines ;;;
; N223AT ;ATR 42-300; Y46 ; 18 Jun 1993 ; 1 May 1998 ;N223AT American Eagle ;lsd ;;
; N233RM ;ATR 42-300; Y46 ; 28 Aug 1995 ; 1 May 1998 ;N233RM American Eagle ;lsd ;;
; N242AT ;ATR 42-300; Y46 ; 2 Mar 1995 ; Sep 1997 ;N242AT Executive Airlines ;;;
; N246AE ;ATR 42-300; Y46 ; 5 Dec 1995 ; Sep 1997 ;N246AE American Eagle ;246, lsd ;;
; N249AT ;ATR 42-300; Y46 ; 25 Jun 1991 ; 30 Sep 1996 ;N249AT Flagship Airlines ;;;
; N251AE ;ATR 42-300; Y46 ; 2 Sep 1995 ; 1 May 1998 ;N251AE American Eagle ;251 ;;
; N255AE ;ATR 42-300;; Nov 1995 ; 17 Aug 1997 ;N255AE Executive Airlines ;lsd ;;
; N262AT ;ATR 42-300; Y46 ; 19 Sep 1991 ; 1 May 1998 ;N262AT American Eagle ;262 ;;
; N265AE ;ATR 42-300; Y46 ; 27 Dec 1995 ; 18 Dec 1997 ;N265AE Executive Airlines ;266 ;;
; N269AT ;ATR 42-300; Y46 ; 5 Mar 1998 ; 1 May 1998 ;N269AT American Eagle ;269 ;;
; N271AT ;ATR 42-300;; Jan 1996 ; 6 Jun 1997 ;N271AT Executive Airlines ;;;
; N275BC ;ATR 42-300; Y46 ; 6 Apr 1998 ; 1 May 1998 ;N275BC American Eagle ;;;
; N277AT ;ATR 42-300; Y46 ; 22 Dec 1991 ; 1 May 1998 ;N277AT American Eagle ;ABX ;;
; N325AT ;ATR 42-300; Y46 ; 26 Oct 1992 ; 2 Dec 1996 ;N325AT Flagship Airlines ;;;
; N327AT ;ATR 42-300;; 4 Nov 1992 ; 15 Feb 1993 ;N327AT Flagship Airlines ;;;
; N351AT ;ATR 42-300; Y46 ; 22 Jul 1995 ; 5 Oct 1997 ;N351AT Executive Airlines ;;;
; N37AE ;ATR 42-300;; Feb 1996 ; 1 May 1998 ;N37AE American Eagle ;;;
; N421MQ ;ATR 42-300; Y46 ; 31 Mar 1991 ; 10 Jun 1998 ;CU-T1297 Aero Caribbean ;lsd ;;
; N422MQ ;ATR 42-300; Y46 ; 13 Nov 1986 ; 1 May 1998 ;N422MQ American Eagle ;lsd ;;
; N423MQ ;ATR 42-300; Y46 ; 4 Dec 1986 ; 15 May 1998 ;N423MQ Northwest Airlink ;423, lsd ;;
; N424MQ ;ATR 42-300; Y46 ; 29 Apr 1987 ; 1 May 1998 ;N424MQ American Eagle ;AAL ;;
; N427MQ ;ATR 42-300;; 18 May 1988 ; 5 May 1998 ;SU-BML Scorpio Aviation ;lsd ;;
; N428MQ ;ATR 42-300;; 3 Mar 1989 ; 16 Aug 1996 ;N428MQ Executive Airlines ;;;
; N42AT ;ATR 42-300;; 30 Jan 1990 ; 27 Apr 1990 ;N42AT Executive Air Charter ;lsf Command Airways ;;
; N430MQ ;ATR 42-300; Y46 ; 24 Apr 1989 ; 2 Dec 1996 ;N430MQ Executive Airlines ;430 ;;
; N431MQ ;ATR 42-300; Y46 ; 7 Jun 1989 ; 26 Apr 1995 ;N431MQ Executive Airlines ;431, lsd ;;
; N432MQ ;ATR 42-300; Y46 ; Jun 1992 ; 15 May 1995 ;N432MQ Executive Airlines ;;;
; N433MQ ;ATR 42-300; Y46 ; Aug 1997 ; 1 May 1998 ;N433MQ American Eagle ;;;
; N47AE ;ATR 42-300; Y46 ; 14 Oct 1995 ; 1 May 1998 ;N47AE American Eagle ;47 ;;
; N71296 ;ATR 42-320;; 1 May 1992 ; 1 Jul 1993 ;XA-SJJ Aeromar ;lsd ;;
; N971NA ;ATR 42-300; Y46 ; 1 Sep 1996 ; 15 May 1998 ;N971NA American Eagle ;971, lsf Executive Airlines ;;
; N972NA ;ATR 42-300; Y46 ; 1 Feb 1991 ; 31 Mar 1991 ;N972NA Executive Airlines ;lsf Executive Airlines ;;
; N248AT ;ATR 72-212; Y64 ; 25 Sep 1991 ; 4 Dec 1997 ;N248AT Executive Airlines ;;;
; N252AM ;ATR 72-212; Y64 ; 11 Sep 1995 ; 1 Dec 1996 ;N252AM Executive Airlines ;;;
; N260AE ;ATR 72-212; Y64 ; 7 Jan 1996 ; 1 May 1998 ;N260AE American Eagle ;260 ;;
; N270AT ;ATR 72-212; Y64 ; 18 Dec 1991 ; 1 May 1998 ;N270AT American Eagle ;;;
; N274AT ;ATR 72-212; Y64 ; 28 Jan 1992 ; 2 Mar 1998 ;N274AT Flagship Airlines ;;;
; N288AM ;ATR 72-212; Y64 ; 19 Mar 1992 ; 1 May 1998 ;N288AM American Eagle ;288 ;;
; N308AE ;ATR 72-212; Y64 ; 16 Jun 1995 ; Feb 1998 ;N308AE Flagship Airlines ;308 ;;
; N322AC ;ATR 72-212; Y64 ; 24 Nov 1995 ; 1 May 1998 ;N322AC American Eagle ;;;
; N342AT ;ATR 72-212; Y64 ; 13 Dec 1996 ; 1 May 1998 ;N342AT American Eagle ;;;
; N348AE ;ATR 72-212; Y64 ; 31 Jan 1996 ; Jan 1998 ;N348AE Flagship Airlines ;;;
; N355AT ;ATR 72-212; Y64 ; 25 Mar 1993 ; 15 May 1998 ;N355AT American Eagle ;355 ;;
; N369AT ;ATR 72-212; Y64 ; 26 Apr 1995 ; 1 May 1998 ;N369AT American Eagle ;;;
; N377AT ;ATR 72-212; Y64 ; 27 Jan 1994 ; 1 May 1998 ;N377AT American Eagle ;;;
; N399AT ;ATR 72-212; Y64 ; 23 Feb 1994 ; 1 May 1998 ;N399AT American Eagle ;;;
; N401AM ;ATR 72-212; Y64 ; 24 Mar 1994 ; 31 Oct 1994 ; Written Off ;;;
; N407AT ;ATR 72-212; Y64 ; 21 Apr 1994 ; 1 May 1998 ;N407AT American Eagle ;;;
