;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; RP-C8110 ;Boeing 737-348(QC);; 14 Aug 2019 ;; 34.4 Years ;;
; RP-C9110 ;Boeing 737-348(QC);; Oct 2019 ;; 34.3 Years ;;
