;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; I-ECJA ;Airbus A319-115(LR); C48 ; 12 Apr 2006 ; 31 May 2007 ;I-ECJA Alba Servizi Aerotrasporti ;lsf Locat SpA ;;
; I-BIKC ;Airbus A320-214; Y177 ; 24 Apr 2001 ; 11 Oct 2003 ;I-BIKC Alitalia ;Zefiro, lsf Alitalia ;;
; I-BIKD ;Airbus A320-214; Y177 ; 26 Apr 2001 ; 27 Sep 2003 ;I-BIKD Alitalia ;Maestrale, lsf Alitalia ;;
; I-BIKF ;Airbus A320-214; Y177 ; 25 May 2001 ; 4 Oct 2003 ;I-BIKF Alitalia ;Grecale, lsf Alitalia ;;
; I-BIKG ;Airbus A320-214; Y177 ; 29 May 2001 ; 20 Nov 2003 ;I-BIKG Alitalia ;Scirocco, lsf Alitalia ;;
; I-BIKL ;Airbus A320-214; Y177 ; 15 Jun 2001 ; 20 Nov 2003 ;I-BIKL Alitalia ;Libeccio , lsf Alitalia ;;
; I-EEZC ;Airbus A320-214; Y180 ; 29 Oct 2002 ; 25 Nov 2008 ;B-6349 Spring Airlines ;lsd ;;
; I-EEZD ;Airbus A320-214; Y180 ; 7 Feb 2003 ; 25 Apr 2009 ;B-6573 Spring Airlines ;lsd ;;
; I-EEZE ;Airbus A320-214; Y180 ; 14 Mar 2003 ; 28 Feb 2010 ;I-EEZE Meridiana Fly ;lsd ;;
; I-EEZF ;Airbus A320-214; Y177 ; 28 Apr 2003 ; 28 Feb 2010 ;I-EEZF Meridiana Fly ;lsd ;;
; I-EEZG ;Airbus A320-214; Y177 ; 13 May 2003 ; 28 Feb 2010 ;I-EEZG Meridiana Fly ;lsd ;;
; I-EEZH ;Airbus A320-214; Y180 ; 29 Nov 2004 ; 28 Feb 2010 ;I-EEZH Meridiana Fly ;lsd ;;
; I-EEZI ;Airbus A320-214; Y180 ; 20 Dec 2004 ; 28 Feb 2010 ;I-EEZI Meridiana Fly ;lsd ;;
; I-EEZK ;Airbus A320-214; Y180 ; 13 Jan 2005 ; 28 Feb 2010 ;I-EEZK Meridiana Fly ;lsd ;;
; I-EEZN ;Airbus A320-232; Y180 ; 6 Mar 2009 ; 28 Feb 2010 ;I-EEZN Meridiana Fly ;lsd ;;
; I-EEZO ;Airbus A320-232; Y180 ; 11 Apr 2009 ; 28 Feb 2010 ;I-EEZO Meridiana Fly ;lsd ;;
; I-EEZP ;Airbus A320-233; Y180 ; 11 Jun 2009 ; 28 Feb 2010 ;I-EEZP Meridiana Fly ;lsd ;;
; EI-EZL ;Airbus A330-223; C26Y256 ; 27 Nov 2009 ; 28 Feb 2010 ;EI-EZL Meridiana Fly ;lsd ;;
; I-EEZA ;Airbus A330-223; C12Y276 ; 26 Sep 2002 ; 11 Mar 2009 ;TC-ETK Atlasjet ;lsd ;;
; I-EEZB ;Airbus A330-223; C12Y276 ; 7 Aug 2002 ; 4 Mar 2009 ;TC-ETL Atlasjet ;lsd ;;
; I-EEZJ ;Airbus A330-223; C26Y256 ; 27 May 2005 ; 28 Feb 2010 ;I-EEZJ Meridiana Fly ;lsd ;;
; I-EEZM ;Airbus A330-223; C26Y256 ; 11 Mar 2009 ; 28 Feb 2010 ;I-EEZM Meridiana Fly ;lsd ;;
; TC-AFM ;Boeing 737-4Q8;; 9 Jan 2000 ; 4 May 2000 ;TC-AFM Pegasus ;lsf Pegasus ;;
; EI-CRD ;Boeing 767-31BER; Y270 ; 5 Nov 1998 ; 18 Sep 2001 ;EI-CRD Alitalia ;lsd ;;
; EI-CRF ;Boeing 767-31BER; Y270 ; 11 Dec 1998 ; 9 Dec 2001 ;EI-CRF Alitalia ;lsd ;;
; EI-CTW ;Boeing 767-341ER;; 8 Dec 1999 ; 23 May 2002 ;EI-CTW Alitalia ;lsd ;;
; I-RIFP ;McDonnell Douglas DC-9-32;; 1 Apr 1993 ; 1 Oct 1993 ;I-RIFP ATI - Aero Trasporti Italiani ;lsf Alitalia ;;
; I-RIZW ;McDonnell Douglas DC-9-32; Y123 ; May 1992 ; 27 Nov 1992 ;I-RIFW ATI - Aero Trasporti Italiani ;lsf ATI - Aero Trasporti Italiani ;;
; I-FLYY ;McDonnell Douglas DC-9-51; Y139 ; 1 Nov 1989 ; 13 Dec 2000 ; Scrapped ;lsf Isefi Internazionale SpA ;;
; I-FLYZ ;McDonnell Douglas DC-9-51; Y139 ; 1 Nov 1989 ; 6 Dec 2000 ; Scrapped ;lsf Isefi Internazionale SpA ;;
; I-DANG ;McDonnell Douglas MD-82 (DC-9-82); Y164 ; 1 Apr 1995 ; 29 Oct 1995 ;I-DANG Alitalia ;lsf Alitalia ;;
; I-DANH ;McDonnell Douglas MD-82 (DC-9-82); Y164 ; 1 Apr 1995 ; 29 Oct 1995 ;I-DANH Alitalia ;lsf Alitalia ;;
; I-DAVA ;McDonnell Douglas MD-82 (DC-9-82); Y164 ; May 2004 ; May 2005 ;I-DAVA ItAli Airlines ;;;
; I-DAVD ;McDonnell Douglas MD-82 (DC-9-82);; May 2004 ; 27 Apr 2005 ;LZ-LDD Bulgarian Air Charter ;;;
; I-DAVF ;McDonnell Douglas MD-82 (DC-9-82);; Jun 2004 ; Apr 2005 ;LZ-LDF Bulgarian Air Charter ;;;
; I-DAVR ;McDonnell Douglas MD-82 (DC-9-82); Y164 ; 1 May 1995 ; 1 Oct 1996 ;I-DAVR Alitalia ;lsf Alitalia ;;
; I-DAWW ;McDonnell Douglas MD-82 (DC-9-82);; May 2004 ; May 2005 ;I-DAWW ItAli Airlines ;;;
; I-DAWZ ;McDonnell Douglas MD-82 (DC-9-82);; Apr 2004 ; 1 May 2005 ;I-DAWZ ItAli Airlines ;;;
; EI-CEK ;McDonnell Douglas MD-83 (DC-9-83);; 1 Mar 1994 ; Apr 2001 ;EI-CEK Nouvelair Tunisie ;lsd ;;
; EI-CMM ;McDonnell Douglas MD-83 (DC-9-83);; 17 Jan 1996 ; 11 Dec 2001 ;EI-CMM Air Italy ;lsd ;;
; EI-CMZ ;McDonnell Douglas MD-83 (DC-9-83);; 20 Jul 1996 ; 29 Sep 2004 ;N390LS WFBN Wells Fargo Bank Northwest ;lsd ;;
; EI-CNR ;McDonnell Douglas MD-83 (DC-9-83);; 12 Apr 1997 ; Sep 2002 ;SU-BMF Luxor Air ;lsd ;;
; EI-CPB ;McDonnell Douglas MD-83 (DC-9-83);; 28 Apr 1998 ; 29 Nov 2001 ;EI-CPB Air Italy ;;;
