;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-GHXK ;Boeing 737-2A1(A);; Jul 1999 ; 21 Nov 2001 ;F-GHXK Bellview Airlines ;;;
; F-GHXL ;Boeing 737-2S3(A);; 1 Jul 1999 ; 31 Mar 2000 ;F-GHXL Ecoair International ;lsf Alter Bail Aviation ;;
; F-GNFC ;Boeing 737-36E;; 1 Jul 1999 ; 28 Nov 2003 ;N141LF ILFC ;lsd ;;
; F-GNFD ;Boeing 737-36E;; 1 Jul 1999 ; 7 Nov 2003 ;N151LF ILFC ;lsd ;;
; F-GNFH ;Boeing 737-382;; 31 Mar 2001 ; 17 Dec 2003 ;N161LF ILFC ;lsd ;;
; F-GNFT ;Boeing 737-3Y0;; 26 May 2000 ; 7 Nov 2003 ;N921NB Babcock & Brown ;lsf NBB Hague Company Ltd ;;
; F-GNFU ;Boeing 737-3Y0;; 18 Feb 2000 ; 6 Apr 2004 ;OM-AAA Slovak Airlines ;lsd ;;
; OE-ILF ;Boeing 737-3Z9;; 1 Aug 2003 ; 30 Sep 2003 ;OE-ILF Lauda Air ;lsf Lauda Air ;;
; F-GLOV ;Boeing 767-304ER;; 1 Jul 2002 ; 19 Dec 2003 ;F-GLOV Blue Panorama Airlines ;lsd ;;
; F-GOFS ;Boeing 767-39HER;; 3 Dec 2001 ; 28 Nov 2003 ;N164LF ILFC ;lsd ;;
