;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; HL8384 ;Airbus A320-214;; 14 Feb 2020 ;lsd ; 14.8 Years ;;
; HL8385 ;Airbus A320-214;; Due ; Stored, lsd ; 9.7 Years ;;
; HL8386 ;Airbus A320-214;; Due ; Stored, lsd ; 9.7 Years ;;
