;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; PR-PDP ;ATR 42-500; Y48 ; 18 Dec 2019 ;lsd, opf Voepass ; 22.5 Years ;;
; PR-PDS ;ATR 42-500; Y48 ; 24 Mar 2020 ;lsd, opf Voepass ; 23.8 Years ;;
; PT-MFE ;ATR 42-300; Y48 ; 6 Jun 2016 ;opf Voepass ; 30 Years ;;
; PR-MPY ;ATR 72-202; Y66 ; 7 Sep 2013 ;opf Voepass ; 24.1 Years ;;
; PR-MPZ ;ATR 72-202; Y66 ; 31 Aug 2013 ;opf Voepass ; 24 Years ;;
