;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; VH-XFP ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 25 Aug 2008 ;; 29.2 Years ;;
; VH-XFQ ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 27 Aug 2008 ;; 30.4 Years ;;
; VH-XFT ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 8 Jul 1998 ;; 35.3 Years ;;
; VH-XFU ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 19 Oct 1998 ;; 32.8 Years ;;
; VH-XFV ;De Havilland Canada DHC-8-314A Dash 8; Y50 ; 6 Oct 2006 ;; 29.2 Years ;;
; VH-XFW ;De Havilland Canada DHC-8-314 Dash 8; Y50 ; 1 Oct 2006 ;; 29 Years ;;
; VH-XFX ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 17 Apr 2007 ;; 29.6 Years ;;
; VH-XFZ ;De Havilland Canada DHC-8-314 Dash 8; Y50 ; 1 Jul 2008 ;; 28.7 Years ;;
; VH-XKI ;De Havilland Canada DHC-8-315Q Dash 8; Y50 ; 15 Jun 2011 ;; 19.8 Years ;;
; VH-XKJ ;De Havilland Canada DHC-8-315Q Dash 8; Y50 ; 4 Aug 2011 ;; 19.8 Years ;;
; VH-XKM ;Fokker F100; Y108 ; 20 Sep 2013 ;; 29.6 Years ;;
; VH-XKN ;Fokker F100; Y108 ; 28 Jun 2013 ;; 29.4 Years ;;
