;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; UR-CMW ;Airbus A319-113;; 25 Dec 2015 ; 18 Jan 2016 ;UR-CMW Zagros Air ;lsd ;;
; UR-COP ;Airbus A319-111;; 2 Mar 2016 ; 3 Jun 2016 ;UR-COP Khors Aircompany ;lsf Greshm ;;
; UR-CQG ;Airbus A319-112;; 12 Apr 2017 ; 7 Sep 2017 ;UR-CQR Khors Aircompany ;lsd ;;
; UR-CII ;Airbus A320-212; Y180 ; 23 May 2016 ; Jan 2018 ;UR-CII Alanna ;;;
; UR-CJP ;Airbus A320-212;; 20 Jan 2016 ; 25 Feb 2016 ;UR-CJP Zagros Air ;;;
; UR-CMV ;Airbus A320-211;; 3 Aug 2015 ; 28 Aug 2015 ;UR-CMV Cham Wings Airlines ;;;
; UR-CNA ;Airbus A320-212;; 26 Sep 2014 ; 24 Oct 2014 ;EP-ZAL Zagros Air ;lsf Castron Operations ;;
; UR-CNI ;Airbus A320-214;; 7 Apr 2015 ; 14 Aug 2015 ;EP-ZAT Zagros Air ;;;
; UR-CNJ ;Airbus A320-211;; 20 Jan 2015 ; 22 Jan 2015 ;UR-CNJ Zagros Air ;;;
; UR-CNK ;Airbus A320-211;; 20 Mar 2015 ; 25 Mar 2015 ;UR-CNK Zagros Air ;;;
; UR-CNO ;Airbus A320-212;; 9 Apr 2015 ; 16 Dec 2015 ;EP-ZAV Zagros Air ;lsf Castron Operations ;;
; UR-CNU ;Airbus A320-212;; 27 Mar 2015 ; 24 Apr 2015 ;UR-CNU Cham Wings Airlines ;;;
; UR-COF ;Airbus A320-212; Y180 ; 30 Mar 2017 ; 30 May 2017 ;UR-COF Alanna ;lsf Arma Aera FZE ;;
; UR-CQP ;Airbus A320-231;; 10 Aug 2017 ; 9 Nov 2017 ;YK-BAE Cham Wings Airlines ;;;
; UR-CPH ;Airbus A321-211;; 6 Sep 2016 ; 18 Oct 2016 ;UR-CPH Khors Aircompany ;lsf Gresham ;;
; UR-CPM ;Airbus A321-211;; 21 Oct 2016 ; Nov 2016 ;UR-CPM Khors Aircompany ;lsf Greshm ;;
; UR-CQK ;Airbus A321-211;; 15 Aug 2017 ; 26 Jan 2018 ;UR-CRI Alanna ;lsf Castron ;;
; UR-COK ;Boeing 737-31S;; 7 Dec 2015 ; 6 Jan 2016 ;UR-COK Khors Aircompany ;;;
; UR-CPQ ;Boeing 737-3S3; Y136 ; 23 Dec 2016 ; 14 Apr 2017 ;UR-CPQ Khors Aircompany ;;;
; UR-CQH ;Boeing 737-4Q8;; 29 May 2017 ; 26 Sep 2017 ;N133WF Vallair ;lsd ;;
; UR-CGY ;Boeing 737-548;; 25 Mar 2016 ; 3 Aug 2016 ;UR-CGY Bravo Airways ;lsf Castron Operations ;;
; UR-CON ;Boeing 737-5L9;; 5 Feb 2016 ; 12 Apr 2016 ;UR-CON Khors Aircompany ;lsf Castano ;;
; UR-CPE ;Boeing 737-524;; 14 Jul 2016 ; 1 Sep 2016 ;UR-CGZ Khors Aircompany ;;;
; UR-CPF ;Boeing 737-524;; 5 Aug 2016 ; 22 Sep 2016 ;UR-CPJ Khors Aircompany ;;;
; UR-CPO ;Boeing 737-524;; 20 Oct 2016 ; 27 Dec 2016 ;UR-CPO Khors Aircompany ;;;
; UR-CEL ;McDonnell Douglas MD-83 (DC-9-83);; 25 Jun 2014 ; Jan 2018 ;UR-CEL Alanna ;;;
; UR-CHL ;McDonnell Douglas MD-83 (DC-9-83);; 24 Dec 2013 ;; Partially Preserved ;;;
; UR-CJU ;McDonnell Douglas MD-83 (DC-9-83);; 17 Apr 2014 ; 28 Oct 2015 ;UR-CJU UM Air ;;;
