;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; VT-JBG ;Boeing 737-85R(WL); C12Y156 ; 10 Mar 2008 ; Parked HYD ; 14 Years ;;
; VT-JBL ;Boeing 737-85R(WL); C12Y156 ; 3 Sep 2009 ; Parked BOM ; 12.5 Years ;;
; VT-JGD ;Boeing 737-95R; C28Y138 ; 3 Oct 2003 ; Parked DEL ; 18.7 Years ;;
; VT-JEM ;Boeing 777-35RER; F8C30Y308 ; 21 Oct 2014 ; Parked BOM ; 14.4 Years ;;
; VT-JES ;Boeing 777-35RER; F8C30Y308 ; 24 Jun 2016 ; Parked BOM ; 14.6 Years ;;
; VT-JET ;Boeing 777-35RER; F8C30Y308 ; 29 Aug 2016 ; Parked DEL ; 14.9 Years ;;
; VT-JEU ;Boeing 777-35RER; F8C30Y308 ; 15 Sep 2016 ; Parked DEL ; 14.6 Years ;;
; VT-JEV ;Boeing 777-35RER; F8C30Y308 ; 10 Oct 2016 ; Parked BOM ; 14.8 Years ;;
