;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; RP-C8990 ;Airbus A319-132; Y144 ; 21 Oct 2013 ; 12 Feb 2015 ;2-MTLD Volito Aviation ;lsd ;;
; RP-C8189 ;Airbus A320-216; Y180 ; 8 Aug 2015 ; Dec 2015 ;RP-C8189 Philippines AirAsia ;lsd ;;
; RP-C8897 ;Airbus A320-232; Y180 ; 21 Oct 2013 ; 8 Nov 2015 ; Scrapped ;;;
; RP-C8970 ;Airbus A320-216; Y180 ; 4 Dec 2013 ; Dec 2015 ;RP-C8970 Philippines AirAsia ;;;
; RP-C8971 ;Airbus A320-216; Y180 ; 14 Dec 2013 ; Dec 2015 ;RP-C8971 Philippines AirAsia ;lsd ;;
; RP-C8972 ;Airbus A320-216; Y180 ; 27 Mar 2014 ; Dec 2015 ;RP-C8972 Philippines AirAsia ;Hennan Resorts cs ;;
; RP-C8974 ;Airbus A320-216; Y180 ; 19 Jun 2014 ; Dec 2015 ;RP-C8974 Philippines AirAsia ;Solaire Resort cs ;;
; RP-C8986 ;Airbus A320-216; Y180 ; 12 Nov 2013 ; Dec 2015 ;RP-C8986 Philippines AirAsia ;;;
; RP-C8987 ;Airbus A320-214; Y180 ; 21 Oct 2013 ; Dec 2015 ;RP-C8987 Philippines AirAsia ;lsd ;;
; RP-C8988 ;Airbus A320-232; Y180 ; 21 Oct 2013 ; Dec 2015 ;RP-C8988 Philippines AirAsia ;Manny Pacquiao cs ;;
; RP-C8989 ;Airbus A320-232; Y168 ; 21 Oct 2013 ; 18 Feb 2014 ;VN-A560 Jetstar Pacific Airlines ;;;
; RP-C8991 ;Airbus A320-232;; 21 Oct 2013 ; 5 Mar 2014 ;VN-A562 Jetstar Pacific Airlines ;;;
; RP-C8992 ;Airbus A320-232; Y174 ; 21 Oct 2013 ; 24 Sep 2015 ; Partially Preserved ;lsd ;;
; RP-C8993 ;Airbus A320-232; Y180 ; 21 Oct 2013 ; Dec 2015 ;RP-C8993 Philippines AirAsia ;;;
; RP-C8994 ;Airbus A320-232; Y180 ; 21 Oct 2013 ; Dec 2015 ;RP-C8994 Philippines AirAsia ;lsd ;;
; RP-C8995 ;Airbus A320-232; Y180 ; 21 Oct 2013 ; Dec 2015 ;RP-C8995 Philippines AirAsia ;lsd ;;
; RP-C8996 ;Airbus A320-233;; 21 Oct 2013 ; Dec 2015 ;RP-C8996 Philippines AirAsia ;lsd ;;
; RP-C8997 ;Airbus A320-232; Y180 ; 21 Oct 2013 ; 15 Jun 2015 ;XA-VAZ Viva Aerobus ;lsd ;;
