;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-6186 ;Airbus A318-112(CJ) Elite; VIP ; 15 Jan 2020 ;lsd ; 14.3 Years ;;
; B-6936 ;Airbus A318-112(CJ) Elite; VIP ; Oct 2019 ;lsd ; 10.8 Years ;;
; VP-CYW ;Airbus A319-115(CJ); VIP ; 11 Sep 2019 ;; 11.9 Years ;;
