;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; UR-COP ;Airbus A319-111; Y131 ; 3 Jun 2016 ; 11 Feb 2017 ;EP-SAS Qeshm Airlines ;lsf Greshm ;;
; UR-CQR ;Airbus A319-112;; 7 Sep 2017 ; 25 Feb 2018 ;UR-CQR Taban Airlines ;;;
; UR-CFW ;Airbus A320-231;; 14 Jul 2011 ; Sep 2011 ;UR-CFW ATA Airlines ;;;
; UR-CJD ;Airbus A320-231;; 17 Jun 2011 ; 22 Jun 2011 ;UR-CJD ATA Airlines ;;;
; UR-CJF ;Airbus A320-231;; 18 Mar 2011 ; Apr 2011 ;UR-CJF ATA Airlines ;;;
; UR-CJO ;Airbus A320-231;; Oct 2012 ; 29 Nov 2013 ;EP-MML Mahan Airlines ;;;
; UR-CKA ;Airbus A320-231;; Jun 2012 ; 14 Aug 2012 ;UR-MUS Zagros Air ;lsf Aviatrans K ;;
; UR-CKS ;Airbus A320-231;; 26 Apr 2013 ; 7 Nov 2013 ;EP-ZAI Zagros Air ;;;
; UR-CNK ;Airbus A320-211;; 21 Apr 2016 ; 17 Jul 2016 ;EP-ZAU Zagros Air ;;;
; UR-CNU ;Airbus A320-212;; 26 Oct 2015 ; 3 Nov 2015 ;YK-BAA Cham Wings Airlines ;;;
; UR-COF ;Airbus A320-212;; 27 Apr 2016 ; 30 Mar 2017 ;UR-COF DART Ukrainian Airlines ;;;
; UR-CQI ;Airbus A320-211;; 31 May 2017 ; 7 Jun 2017 ;EP- Zagros Air ;;;
; UR-REZ ;Airbus A320-231;; 9 Aug 2012 ; Sep 2012 ;UR-REZ Iran Airtour ;;;
; UR-CPH ;Airbus A321-211;; 18 Oct 2016 ; 13 Oct 2016 ;UR-CPH Kish Air ;lsf Gresham ;;
; UR-CPM ;Airbus A321-211;; Nov 2016 ; 10 Nov 2016 ;UR-CPM Kish Air ;lsf Greshm ;;
; UR-CPY ;Airbus A321-231;; Mar 2017 ; 10 Mar 2017 ;UR-CPY Zagros Air ;;;
; UR-CQB ;Airbus A321-231;; Mar 2017 ; 14 Mar 2017 ;UR-CQB Zagros Air ;;;
