;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; B-22301 ;Airbus A320-231; C12Y138 ; 4 Aug 1992 ; 9 Jun 2000 ;N332MX Mexicana ;;;
; B-22302 ;Airbus A320-231; C12Y138 ; 2 Dec 1992 ; 18 Nov 1999 ;N369MX Mexicana ;;;
; B-22305 ;Airbus A320-231;; 5 Jul 1994 ; 19 Apr 1998 ;D-AWWW Airbus Industrie ;lsd ;;
; B-22306 ;Airbus A320-231;; May 1995 ; 5 May 2007 ;PK-YVE Batavia Air ;;;
; B-22307 ;Airbus A320-231;; 7 Apr 1995 ; 8 Dec 1998 ;N347TM Transmeridian Airlines ;lsd ;;
; B-22308 ;Airbus A320-231;; 11 Apr 1995 ; 23 Oct 1998 ;F-WIHX Airbus Financial Services (AFS) ;lsd ;;
; B-22310 ;Airbus A320-232; C12Y138 ; 21 May 2009 ; 29 Dec 2016 ;N791QQ Unknown ;;;
; B-22311 ;Airbus A320-232; C12Y138 ; 6 Jul 1998 ; 29 Dec 2016 ;N822QQ Unknown ;;;
; B-22312 ;Airbus A320-232; C12Y138 ; 12 Oct 2011 ; Dec 2016 ;LZ-AWH Ansett Worldwide (AWAS) ;lsd ;;
; B-22315 ;Airbus A320-232;; 25 Jun 1999 ; 6 Jul 2002 ;B-HSG Dragonair ;lsf Dragonair ;;
; B-22316 ;Airbus A320-232;; 1 Oct 2016 ; Dec 2016 ;D-AAAN BOC Aviation ;lsd ;;
; B-22317 ;Airbus A320-232; Y162 ; 17 Apr 2014 ; Dec 2016 ;D-AAAM BOC Aviation ;lsd ;;
; B-22318 ;Airbus A320-232;; 29 Apr 2015 ; 16 Dec 2016 ;2-DLLA MC Aviation Partners (MCAP) ;lsd ;;
; B-22320 ;Airbus A320-232;; 1 Oct 2016 ; 16 Dec 2016 ;2-DLLB MC Aviation Partners (MCAP) ;lsd ;;
; B-22322 ;Airbus A320-232(WL);; 21 Oct 2016 ; Dec 2016 ;D-AAAP BOC Aviation ;lsd ;;
; B-22601 ;Airbus A321-131; C12Y170 ; 7 Jul 1995 ; 29 Jul 2014 ;N538QQ WFBN Wells Fargo Bank Northwest ;;;
; B-22602 ;Airbus A321-131; C12Y170 ; 23 Oct 1995 ; 24 Oct 2014 ;N555QW WFBN Wells Fargo Bank Northwest ;;;
; B-22603 ;Airbus A321-131; Y194 ; 22 Jun 1996 ; 21 Mar 2003 ; Written Off ;;;
; B-22605 ;Airbus A321-131; C12Y170 ; 17 Jul 1996 ; 24 May 2015 ;N606QQ GECAS ;;;
; B-22606 ;Airbus A321-131; C12Y170 ; 16 Jan 1998 ; 9 Nov 2016 ;N731QQ WFBN Wells Fargo Bank Northwest ;;;
