;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; JA07AN ;Boeing 737-781(WL); Y144 ; 15 Nov 2013 ;; 15.4 Years ;;
; JA08AN ;Boeing 737-781(WL); Y144 ; 10 Mar 2014 ;; 15.4 Years ;;
; JA09AN ;Boeing 737-781(WL); Y144 ; 18 Sep 2015 ;; 15.2 Years ;;
; JA11AN ;Boeing 737-781(WL); Y144 ; 4 Jan 2013 ;; 14.8 Years ;;
; JA12AN ;Boeing 737-781(WL); Y144 ; 20 Oct 2014 ;; 14.7 Years ;;
; JA14AN ;Boeing 737-781(WL); Y144 ; 22 Jan 2016 ;; 14.5 Years ;;
; JA15AN ;Boeing 737-781(WL); Y144 ; 19 Jun 2013 ;; 14.4 Years ;;
; JA16AN ;Boeing 737-781(WL); Y144 ; 18 Dec 2015 ;; 14.1 Years ;;
; JA605A ;Boeing 767-381ER;; 22 Oct 2021 ;; 19.7 Years ;;
; JA607A ;Boeing 767-381ER;; 5 Nov 2021 ;Pokémon Rockon Jet cs ; 19.6 Years ;;
; JA612A ;Boeing 767-381ER;; 17 Aug 2019 ;; 18 Years ;;
; JA613A ;Boeing 767-381ER;; 18 Mar 2019 ;; 17.6 Years ;;
