;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; VP-CHK ;Boeing 737-2S9(A); VIP ; 12 Jun 1998 ; 5 Feb 2010 ;N73HK WTC - Wilmington Trust Company ;;;
; N128QS ;Boeing 737-7BC(WL) BBJ; VIP ; 19 Dec 2000 ; 26 Nov 2001 ;N164RJ Classic Limited Air (Bausch & Lomb) ;;;
; N191QS ;Boeing 737-7BC(WL) BBJ; VIP ; 30 Nov 2001 ; 1 Mar 2002 ;N191QS TRW Ventures LLC ;;;
