;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; N880EA ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 27 Jun 2014 ;opf Ravn Alaska ; 27.3 Years ;;
; N883EA ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 27 Jun 2014 ;opf Ravn Alaska ; 31.1 Years ;;
; N884EA ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 27 Jun 2014 ;opf Ravn Alaska ; 27.5 Years ;;
; N885EA ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 27 Jun 2014 ;lsd, opf Ravn Alaska ; 29.4 Years ;;
; N886EA ;De Havilland Canada DHC-8-103 Dash 8; Y37 ; 27 Jun 2014 ;lsd, opf Ravn Alaska ; 31.8 Years ;;
; N887EA ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 27 Jun 2014 ;opf Ravn Alaska ; 29.1 Years ;;
; N889EA ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 27 Jun 2014 ;opf Ravn Alaska ; 30 Years ;;
; N891EA ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 27 Jun 2014 ;opf Ravn Alaska ; 29.5 Years ;;
; N892EA ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 12 Jun 2015 ;lsd, opf Ravn Alaska ; 27.4 Years ;;
; N893EA ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 6 Dec 2016 ;opf Ravn Alaska ; 31.3 Years ;;
; N151RA ;De Havilland Canada DHC-8-314 Dash 8;; 3 Jul 2021 ;opf Ravn Alaska ; 27.1 Years ;;
