;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-AICA ;Airbus A320-212; Y174 ; 17 Feb 1998 ; Jul 2002 ;D-AICA Thomas Cook Airlines ;;;
; D-AICB ;Airbus A320-212; Y174 ; 28 May 2004 ; 29 Jun 2007 ;TS-INN Nouvelair Tunisie ;;;
; D-AICC ;Airbus A320-212;; 24 Apr 1998 ; Jul 2002 ;D-AICC Thomas Cook Airlines ;;;
; D-AICD ;Airbus A320-212; Y174 ; 9 Oct 1998 ; Jul 2002 ;D-AICD Thomas Cook Airlines ;;;
; D-AICE ;Airbus A320-212; Y174 ; 23 Oct 1998 ; Jul 2002 ;D-AICE Thomas Cook Airlines ;;;
; D-AICF ;Airbus A320-212;; 13 Nov 1998 ; Jul 2002 ;D-AICF Thomas Cook Airlines ;;;
; D-AICG ;Airbus A320-212;; 1 Mar 1999 ; Jul 2002 ;D-AICG Thomas Cook Airlines ;;;
; D-AICH ;Airbus A320-212; Y174 ; 19 Mar 1999 ; Jul 2002 ;D-AICH Thomas Cook Airlines ;;;
; D-AICI ;Airbus A320-212; Y174 ; 25 Jan 2001 ; Jul 2002 ;D-AICI Thomas Cook Airlines ;;;
; D-AICJ ;Airbus A320-212; Y174 ; 19 Feb 2001 ; Jul 2002 ;D-AICJ Thomas Cook Airlines ;;;
; D-AICK ;Airbus A320-212; Y174 ; 5 Mar 2001 ; Jul 2002 ;D-AICK Thomas Cook Airlines ;;;
; D-AICL ;Airbus A320-212; Y174 ; 30 Mar 2001 ; Jul 2002 ;D-AICL Thomas Cook Airlines ;;;
