;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; AP-BLE ;Boeing 737-322;; 10 Jun 2013 ; 1 Jul 2015 ; Stored ;;;
; AP-BLF ;Boeing 737-33A;; 12 Apr 2013 ; 1 Mar 2016 ;N901AS AerSale Inc ;lsd ;;
; AP-BLG ;Boeing 737-33A;; 12 Apr 2013 ; 1 Mar 2016 ;N902AS AerSale Inc ;lsd ;;
