;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 5Y-JLC ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 6 Aug 2007 ;; Stored ;;;
; 5Y-JLD ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 12 Oct 2007 ; 12 Nov 2009 ; Written Off ;;;
; 5Y-JLF ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 2011 ; 20 Jul 2012 ; Scrapped ;;;
; 5Y-JLG ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 24 Nov 2010 ;; Stored ;;;
; 5Y-JLB ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 27 Feb 2009 ; 2014 ;5Y-AXG African Express Airways ;;;
; 5Y-JLE ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 16 Apr 2011 ;; Stored ;;;
; 5Y-JLH ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 16 Dec 2009 ; 20 Jun 2013 ;5Y-JLH Skyward Express ;;;
; 5Y-JLI ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; Mar 2010 ;; Stored ;;;
; ZA-MAK ;British Aerospace 146-100; CY82 ; 20 Jul 2009 ; 10 Jan 2010 ;ZA-MAK Albanian Airlines ;lsf Albanian Airlines ;;
; 5Y-TAZ ;McDonnell Douglas DC-9-32;; 22 Feb 2011 ; Nov 2012 ;5Y-TAZ Mistral Aviation ;;;
