;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; ZK-NZN ;Boeing 787-9 Dreamliner; C27W33Y215 ; 14 Sep 2018 ;; 3.5 Years ;;;
; ZK-NZQ ;Boeing 787-9 Dreamliner; C27W33Y215 ; 19 Sep 2018 ;lsd ; 3.5 Years ;;;
; ZK-NZR ;Boeing 787-9 Dreamliner; C27W33Y215 ; 21 Oct 2019 ;lsd ; 2.4 Years ;;;
; ZK-NEA ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 17.1 Years ;;;
; ZK-NEB ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 16.5 Years ;;;
; ZK-NEC ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 16.4 Years ;;;
; ZK-NED ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 16.3 Years ;;;
; ZK-NEE ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 16.2 Years ;;;
; ZK-NEF ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 16.2 Years ;;;
; ZK-NEG ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 16.1 Years ;;;
; ZK-NEH ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 16 Years ;;;
; ZK-NEJ ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 15.9 Years ;;;
; ZK-NEK ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 15.7 Years ;;;
; ZK-NEM ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 15.6 Years ;;;
; ZK-NEO ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 15.4 Years ;;;
; ZK-NEP ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 15.4 Years ;;;
; ZK-NEQ ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 15.4 Years ;;;
; ZK-NER ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ; Parked ; 15.2 Years ;;;
; ZK-NES ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 15.2 Years ;;;
; ZK-NET ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 15.1 Years ;;;
; ZK-NEU ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 14.9 Years ;;;
; ZK-NEW ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 14.8 Years ;;;
; ZK-NEZ ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 14.4 Years ;;;
; ZK-NFA ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 14 Years ;;;
; ZK-NFB ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 13 Years ;;;
; ZK-NFI ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Nov 2019 ;; 13 Years ;;;
