;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; TS-LBD ;ATR 72-500 (72-212A); Y70 ; Feb 2011 ; Parked TUN ; Hasdrubal ; 14.7 Years ;;
; TS-LBE ;ATR 72-500 (72-212A); Y70 ; Feb 2011 ; Parked TUN ; Hannibal ; 13.8 Years ;;
; TS-LBF ;ATR 72-600 (72-212A);; 19 Nov 2019 ;; Bulla Regia ; 2.3 Years ;;
; TS-LBG ;ATR 72-600 (72-212A);; 31 Dec 2019 ;; Kerkouane ; 2.2 Years ;;
