;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-GNVX ;British Aerospace 146-100;; 20 Jan 1989 ; 17 Mar 1989 ;G-UKPC Air UK ;101, lsd ;;
; C-FBAB ;British Aerospace 146-200; C8Y68 ; 13 May 1988 ; 27 Mar 2002 ;C-FBAB Air Canada Jazz ;British Columbia , 202, opby Air Canada Regional ;;
; C-FBAE ;British Aerospace 146-200;; 8 Jun 1988 ; 27 Mar 2002 ;C-FBAE Air Canada Jazz ;Prince George, 402, opby Air Canada Regional ;;
; C-FBAF ;British Aerospace 146-200;; 12 Jun 1988 ; 27 Mar 2002 ;C-FBAF Air Canada Jazz ;403, opby Air Canada Regional ;;
; C-FBAO ;British Aerospace 146-200;; 24 Jan 1989 ; 27 Mar 2002 ;C-FBAO Air Canada Jazz ;404, opby Air Canada Regional ;;
; C-FBAV ;British Aerospace 146-200;; 24 Feb 1989 ; 27 Mar 2002 ;C-FBAV Air Canada Jazz ;Vancouver, 405, opby Air Canada Regional ;;
; C-FHNX ;British Aerospace 146-200; C8Y68 ; 25 Oct 1993 ; Mar 1994 ;N356BA British Aerospace Asset Management ;299, lsd ;;
; N293UE ;British Aerospace 146-200A;; Feb 1992 ; 11 Sep 1992 ;N461EA Empire Airlines ;;;
; C-FABA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 11 Feb 1988 ; Oct 2001 ;C-FABA Air Ontario ;Regina, 805 ;;
; C-FABG ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 29 Sep 1995 ; 30 Sep 1997 ;C-FABG Air Nova ;807 ;;
; C-FABN ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 10 Apr 1987 ; 27 Mar 2002 ;C-FABN Air Canada Jazz ;803, opby Air Canada Regional ;;
; C-FABT ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 18 Oct 1986 ; 18 Dec 1998 ;C-FABT Air Alliance ;Calgary, 804 ;;
; C-FABW ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 15 Apr 1988 ; 27 Mar 2002 ;C-FABW Air Canada Jazz ;806, opby Air Canada Regional ;;
; C-FACD ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 29 Apr 1989 ; 27 Mar 2002 ;C-FACD Air Canada Jazz ;808, opby Air Canada Regional ;;
; C-FADJ ;De Havilland Canada DHC-8-102A Dash 8; Y37 ; 1 Apr 1992 ; 27 Mar 2002 ;C-FADJ Air Canada Jazz ;Kelowna, 811, opby Air Canada Regional ;;
; C-FADK ;De Havilland Canada DHC-8-102A Dash 8; Y37 ; 28 May 1992 ; Oct 2000 ;C-FADK Air Ontario ;Nanaimo, 812 ;;
; C-FHRA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 14 Oct 1995 ; 29 May 1997 ;C-FHRA Air Alliance ;Winnipeg, 813, lsf Air Alliance ;;
; C-GABF ;De Havilland Canada DHC-8-102 Dash 8;; 24 Oct 1989 ; 26 Sep 1997 ;C-GABF Air Alliance ;Spokane, 802 ;;
; C-GABH ;De Havilland Canada DHC-8-102 Dash 8;; 19 Jan 1998 ; 27 Mar 2002 ;C-GABH Air Canada Jazz ;Calgary, 810, opby Air Canada Regional ;;
; C-GABI ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 30 Mar 1990 ; 27 Mar 2002 ;C-GABI Air Canada Jazz ;Manitoba, 809, opby Air Canada Regional ;;
; C-GANI ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 28 Oct 1995 ; 4 Apr 1996 ;C-GANI Air Nova ;814, lsf Air Nova ;;
; C-GGOM ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 19 May 1990 ; 27 Mar 2002 ;C-GGOM Air Canada Jazz ;Alberta, 801, opby Air Canada Regional ;;
; C-GIQQ ;De Havilland Canada DHC-8-101 Dash 8;; 8 Dec 1985 ; 16 Jan 1986 ;C-GIQQ Air Atonabee ;lsf de Havilland Canada ;;
; C-FACF ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 27 Feb 1991 ; 27 Mar 2002 ;C-FACF Air Canada Jazz ;Williams Lake, 852, opby Air Canada Regional ;;
; C-FACT ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 15 May 1991 ; 27 Mar 2002 ;C-FACT Air Canada Jazz ;Calgary, 853, opby Air Canada Regional ;;
; C-FACV ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 31 May 1991 ; 27 Mar 2002 ;C-FACV Air Canada Jazz ;Campbell River, 855, opby Air Canada Regional ;;
; C-FADF ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 15 Jul 1991 ; 27 Mar 2002 ;C-FADF Air Canada Jazz ;Comox, 854, opby Air Canada Regional ;;
; C-GABO ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 31 Dec 1990 ; 27 Mar 2002 ;C-GABO Air Canada Jazz ;Quesnel, 856, opby Air Canada Regional ;;
; C-GABP ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 7 Feb 1991 ; 27 Mar 2002 ;C-GABP Air Canada Jazz ;Victoria, 851, opby Air Canada Regional ;;
