;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-CJK ;Airbus A300B4-103; Y314 ; 4 Sep 1996 ; 1 May 1997 ;EI-CJK TransAer International Airlines ;lsd ;;
; EI-TLB ;Airbus A300B4-103; Y314 ; 28 Feb 1997 ; 1 May 1997 ;EI-TLB TransAer International Airlines ;lsd ;;
; SX-BEC ;Airbus A300B4-203;; May 1996 ; Oct 1996 ;SX-BEC Olympic Airways ;lsf Olympic Airways ;;
; EI-TLE ;Airbus A320-231;; 31 Oct 1996 ; 8 Nov 1996 ;EI-TLE Transmeridian Airlines ;lsd ;;
; EI-TLF ;Airbus A320-231;; Jul 1996 ; 12 Nov 1996 ;EI-TLF America West Airlines ;lsd ;;
; EI-TLG ;Airbus A320-231;; 25 Apr 1996 ; 2 May 1996 ;EI-TLG Turkish Airlines ;;;
; EI-TLH ;Airbus A320-231;; 5 Nov 1996 ; 16 Dec 1996 ;EI-TLH TransAer International Airlines ;lsd ;;
; EI-TLI ;Airbus A320-231;; 24 Apr 1996 ; 21 Dec 1996 ;EI-TLI Transmeridian Airlines ;lsd ;;
; EI-TLJ ;Airbus A320-231;; 13 Dec 1996 ; 16 Dec 1996 ;EI-TLJ TransAer International Airlines ;lsd ;;
; G-BVZU ;Airbus A320-231;; 21 Dec 1995 ; 21 Apr 1996 ;G-BVZU Airworld ;lsf Airworld ;;
; N444RX ;Airbus A320-231;; 6 May 1994 ; 1 Nov 1994 ;N444RX Leisure Air ;lsf Leisure Air ;;
; EI-BZU ;Douglas DC-8-71;; 16 Apr 1993 ; 29 Oct 1993 ;N501SR Aero USA Inc ;lsd ;;
; EI-TLA ;Douglas DC-8-71(F); Cargo ; 28 Feb 1992 ; 25 Feb 1994 ;N8083U Aero USA Inc ;Thomas Shlgigh, lsd ;;
; EI-TLC ;Douglas DC-8-71;; 18 Apr 1992 ; 9 Feb 1995 ;N8091U Emery Worldwide Airlines ;lsd ;;
; EI-TLD ;Douglas DC-8-71;; 21 Jun 1992 ; 22 Aug 1994 ;N500MH Emery Worldwide Airlines ;lsd ;;
; N161DB ;Douglas DC-8-61; Y244 ; 23 Jun 1993 ; Oct 1993 ;N161DB Buffalo Airways ;lsf Buffalo Airways ;;
