;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; VH-ANO ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 6 Jun 2007 ;lsd ; Savannah ; 16.4 Years ;;
; VH-ANT ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 22 Apr 2013 ;; Jacaranda ; 9 Years ;;
; VH-SWO ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 22 Apr 2010 ;lsd ;; 16.7 Years ;;
; VH-UYC ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y114 ; 17 Jun 2021 ;lsf Alliance Airlines ;; 16.4 Years ;;
; VH-UYR ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y114 ; 3 Dec 2021 ;lsf Alliance Airlines ;; 14.5 Years ;;
