;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-1607 ;Airbus A320-232(WL); C8Y150 ; 26 Sep 2014 ;lsd ; 7.5 Years ;;;
; B-1608 ;Airbus A320-232(WL); C8Y150 ; 13 Nov 2014 ;; 7.3 Years ;;;
; B-1609 ;Airbus A320-214(WL); C8Y150 ; 10 Dec 2014 ;lsd, Flying Apsaras / Beautiful Gansu (绚丽甘肃) cs ; 7.3 Years ;;;
; B-1610 ;Airbus A320-214(WL); C8Y150 ; 25 Nov 2014 ;lsd ; 7.3 Years ;;;
; B-1611 ;Airbus A320-214(WL); C8Y150 ; 1 Dec 2014 ;lsd ; 7.3 Years ;;;
; B-1612 ;Airbus A320-214(WL); C8Y150 ; 3 Nov 2014 ;lsd ; 7.4 Years ;;;
; B-1613 ;Airbus A320-214(WL); C8Y150 ; 19 Dec 2014 ;lsd ; 7.2 Years ;;;
; B-1635 ;Airbus A320-214(WL); C8Y150 ; 19 Dec 2014 ;lsd ; 7.3 Years ;;;
; B-1636 ;Airbus A320-232(WL); C8Y150 ; 30 Dec 2014 ;lsd ; 7.2 Years ;;;
; B-1641 ;Airbus A320-232(WL); C8Y150 ; 3 Feb 2015 ;lsd ; 7.1 Years ;;;
; B-1655 ;Airbus A320-232(WL); C8Y150 ; 2 Apr 2015 ;lsd ; 6.9 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-1678 ;Airbus A320-232(WL); C8Y150 ; 7 May 2015 ;; 6.9 Years ;;;
; B-1815 ;Airbus A320-232(WL); C8Y150 ; 5 Mar 2014 ;lsd ; 8 Years ;;;
; B-1835 ;Airbus A320-232(WL); C8Y150 ; 29 Apr 2014 ;lsd ; 7.9 Years ;;;
; B-1836 ;Airbus A320-214(WL); C8Y150 ; 27 May 2014 ;lsd ; 7.8 Years ;;;
; B-1859 ;Airbus A320-232(WL); C8Y150 ; 1 Aug 2014 ;lsd ; 7.6 Years ;;;
; B-1860 ;Airbus A320-214(WL); C8Y150 ; 19 Aug 2014 ;lsd ; 7.5 Years ;;;
; B-1861 ;Airbus A320-214(WL); C8Y150 ; 4 Sep 2014 ;lsd ; 7.5 Years ;;;
; B-1862 ;Airbus A320-214(WL); C8Y150 ; 18 Aug 2014 ;lsd ; 7.6 Years ;;;
; B-1863 ;Airbus A320-232(WL); C8Y150 ; 22 Aug 2014 ;lsd ; 7.6 Years ;;;
; B-1865 ;Airbus A320-214(WL); C8Y150 ; 5 Sep 2014 ;lsd ; 7.5 Years ;;;
; B-2207 ;Airbus A320-214; C8Y150 ; 6 Jul 1999 ; Parked ; 22.8 Years ;;;
; B-2219 ;Airbus A320-214; C8Y150 ; 1 Aug 2001 ;lsd ; 20.7 Years ;;;
; B-2220 ;Airbus A320-214; C8Y150 ; 20 Aug 2001 ;lsd ; 20.7 Years ;;;
; B-2221 ;Airbus A320-214; C8Y150 ; 5 Dec 2001 ;lsd ; 20.3 Years ;;;
; B-2228 ;Airbus A320-214; C8Y150 ; 10 Jan 2003 ;; 19.3 Years ;;;
; B-2229 ;Airbus A320-214; C8Y150 ; 23 Jan 2003 ;; 19.2 Years ;;;
; B-2230 ;Airbus A320-214; C8Y150 ; 10 Apr 2003 ;; 19 Years ;;;
; B-2335 ;Airbus A320-214; C8Y150 ; 17 Oct 2000 ;lsd ; 21.5 Years ;;;
; B-2336 ;Airbus A320-214; C8Y150 ; 16 Nov 2000 ;lsd ; 21.4 Years ;;;
; B-2337 ;Airbus A320-214; C8Y150 ; 12 Dec 2000 ;lsd ; 21.3 Years ;;;
; B-2338 ;Airbus A320-214; C8Y150 ; 18 Dec 2000 ; Parked, lsd ; 21.3 Years ;;;
; B-2356 ;Airbus A320-214; C8Y150 ; 30 Nov 2002 ; Parked ; 24.4 Years ;;;
; B-2357 ;Airbus A320-214; C8Y150 ; 21 Dec 2002 ; Parked ; 24.3 Years ;;;
; B-2358 ;Airbus A320-214; C8Y150 ; 29 Jan 2004 ; Parked ; 23.8 Years ;;;
; B-2359 ;Airbus A320-214; C8Y150 ; 20 Sep 2003 ;lsd ; 23.7 Years ;;;
; B-2372 ;Airbus A320-214; C8Y150 ; 15 Mar 2004 ; Parked, lsd ; 23.5 Years ;;;
; B-2378 ;Airbus A320-214; C8Y150 ; 3 Jan 2004 ;lsd ; 23.2 Years ;;;
; B-2410 ;Airbus A320-214; C8Y150 ; 23 May 2005 ;; 16.9 Years ;;;
; B-2411 ;Airbus A320-214; C8Y150 ; 7 Jun 2005 ;; 16.8 Years ;;;
; B-2412 ;Airbus A320-214; C8Y150 ; 28 Jun 2005 ;lsd ; 16.7 Years ;;;
; B-2413 ;Airbus A320-214; C8Y150 ; 25 Jul 2005 ;; 16.7 Years ;;;
; B-2415 ;Airbus A320-214; C8Y150 ; 29 Jul 2005 ;; 16.7 Years ;;;
; B-6001 ;Airbus A320-214; C8Y150 ; 17 Nov 2003 ;; 19 Years ;;;
; B-6002 ;Airbus A320-214; C8Y150 ; 26 Sep 2003 ;; 18.9 Years ;;;
; B-6003 ;Airbus A320-214; C8Y150 ; 23 Oct 2003 ;; 18.8 Years ;;;
; B-6005 ;Airbus A320-214; C8Y150 ; 17 Nov 2003 ;; 18.8 Years ;;;
; B-6006 ;Airbus A320-214; C8Y150 ; 28 Oct 2003 ;lsd ; 18.7 Years ;;;
; B-6007 ;Airbus A320-214; C8Y150 ; 27 Aug 2003 ;; 18.7 Years ;;;
; B-6008 ;Airbus A320-214; C8Y150 ; 20 Aug 2003 ;; 18.7 Years ;;;
; B-6009 ;Airbus A320-214; C8Y150 ; 10 Jun 2004 ;; 17.8 Years ;;;
; B-6010 ;Airbus A320-214; C8Y150 ; 18 Jun 2004 ;; 17.8 Years ;;;
; B-6011 ;Airbus A320-214; C8Y150 ; 13 Jul 2004 ;; 17.7 Years ;;;
; B-6012 ;Airbus A320-214; C8Y150 ; 28 Jul 2004 ;lsd ; 17.7 Years ;;;
; B-6013 ;Airbus A320-214; C8Y150 ; 29 Jul 2004 ;; 17.7 Years ;;;
; B-6333 ;Airbus A320-214; C8Y150 ; 5 Jul 2007 ;; 14.7 Years ;;;
; B-6335 ;Airbus A320-214; C8Y150 ; 1 Aug 2007 ;; 14.6 Years ;;;
; B-6346 ;Airbus A320-232; C8Y150 ; 7 May 2008 ;; 13.9 Years ;;;
; B-6370 ;Airbus A320-214; C8Y150 ; 23 Jul 2008 ;; 13.7 Years ;;;
; B-6371 ;Airbus A320-214; C8Y150 ; 12 Aug 2008 ;; 13.6 Years ;;;
; B-6372 ;Airbus A320-232; C8Y150 ; 20 Sep 2008 ;; 13.5 Years ;;;
; B-6373 ;Airbus A320-232; C8Y150 ; 24 Oct 2008 ; Parked ; 13.4 Years ;;;
; B-6375 ;Airbus A320-232; C8Y150 ; 13 Nov 2008 ; Parked ; 13.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-6376 ;Airbus A320-232; C8Y150 ; 18 Nov 2008 ;; 13.3 Years ;;;
; B-6399 ;Airbus A320-232; C8Y150 ; 9 Dec 2008 ;; 13.3 Years ;;;
; B-6558 ;Airbus A320-232; C8Y150 ; 20 Feb 2009 ;; 13.1 Years ;;;
; B-6559 ;Airbus A320-232; C8Y150 ; 18 May 2009 ;; 12.8 Years ;;;
; B-6560 ;Airbus A320-232; C8Y150 ; 17 Jun 2009 ;; 12.8 Years ;;;
; B-6585 ;Airbus A320-232; C8Y150 ; 8 Jul 2009 ;; 12.7 Years ;;;
; B-6586 ;Airbus A320-232; C8Y150 ; 3 Sep 2009 ;; 12.5 Years ;;;
; B-6587 ;Airbus A320-232; C8Y150 ; 16 Sep 2009 ;; 12.5 Years ;;;
; B-6600 ;Airbus A320-232; C8Y150 ; 27 Oct 2009 ;; 12.4 Years ;;;
; B-6601 ;Airbus A320-232; C8Y150 ; 19 Oct 2009 ;; 12.4 Years ;;;
; B-6616 ;Airbus A320-232; C8Y150 ; 17 Nov 2009 ;; 12.4 Years ;;;
; B-6617 ;Airbus A320-232; C8Y150 ; 21 Dec 2009 ;; 12.2 Years ;;;
; B-6635 ;Airbus A320-232; C8Y150 ; 26 Jan 2010 ;Shanghai Disney Resort: Minnie and Mickey Mouse cs ; 12.1 Years ;;;
; B-6636 ;Airbus A320-232; C8Y150 ; 4 Feb 2010 ;; 12.1 Years ;;;
; B-6637 ;Airbus A320-232; C8Y150 ; 29 Mar 2010 ;; 12 Years ;;;
; B-6638 ;Airbus A320-232; C8Y150 ; 23 Mar 2010 ;; 12 Years ;;;
; B-6639 ;Airbus A320-232; C8Y150 ; 7 Apr 2010 ;; 12 Years ;;;
; B-6671 ;Airbus A320-232; C8Y150 ; 12 May 2010 ; Parked ; 11.8 Years ;;;
; B-6672 ;Airbus A320-232; C8Y150 ; 8 Jun 2010 ;; 11.8 Years ;;;
; B-6673 ;Airbus A320-232; C8Y150 ; 22 Jun 2010 ;; 11.7 Years ;;;
; B-6693 ;Airbus A320-232; C8Y150 ; 8 Jul 2010 ;; 11.7 Years ;;;
; B-6695 ;Airbus A320-232; C8Y150 ; 27 Aug 2010 ;; 11.5 Years ;;;
; B-6696 ;Airbus A320-232; C8Y150 ; 8 Sep 2010 ;lsd ; 11.5 Years ;;;
; B-6713 ;Airbus A320-232; C8Y150 ; 29 Sep 2010 ;lsd ; 11.5 Years ;;;
; B-6715 ;Airbus A320-232; C8Y150 ; 22 Oct 2010 ;lsd ; 11.4 Years ;;;
; B-6716 ;Airbus A320-232; C8Y150 ; 21 Dec 2010 ;lsd ; 11.2 Years ;;;
; B-6756 ;Airbus A320-214; C8Y150 ; 1 Apr 2011 ;; 10.9 Years ;;;
; B-6757 ;Airbus A320-214; C8Y150 ; 23 May 2011 ;; 10.8 Years ;;;
; B-6758 ;Airbus A320-214; C8Y150 ; 31 May 2011 ;; 10.8 Years ;;;
; B-6759 ;Airbus A320-214; C8Y150 ; 31 May 2011 ;; 10.8 Years ;;;
; B-6760 ;Airbus A320-214; C8Y150 ; 24 Jun 2011 ;lsd ; 10.7 Years ;;;
; B-6796 ;Airbus A320-214; C8Y150 ; 12 Jul 2011 ;lsd ; 10.7 Years ;;;
; B-6797 ;Airbus A320-214; C8Y150 ; 16 Aug 2011 ;; 10.6 Years ;;;
; B-6798 ;Airbus A320-214; C8Y150 ; 23 Aug 2011 ;; 10.6 Years ;;;
; B-6799 ;Airbus A320-214; C8Y150 ; 2 Sep 2011 ;lsd ; 10.5 Years ;;;
; B-6801 ;Airbus A320-214; C8Y150 ; 28 Sep 2011 ;; 10.5 Years ;;;
; B-6802 ;Airbus A320-214; C8Y150 ; 30 Sep 2011 ;; 10.5 Years ;;;
; B-6803 ;Airbus A320-214; C8Y150 ; 24 Oct 2011 ;lsd ; 10.4 Years ;;;
; B-6805 ;Airbus A320-214; C8Y150 ; 25 Oct 2011 ;; 10.4 Years ;;;
; B-6829 ;Airbus A320-214; C8Y150 ; 10 Nov 2011 ;; 10.3 Years ;;;
; B-6830 ;Airbus A320-214; C8Y150 ; 18 Nov 2011 ;; 10.3 Years ;;;
; B-6831 ;Airbus A320-214; C8Y150 ; 23 Nov 2011 ;; 10.3 Years ;;;
; B-6832 ;Airbus A320-214; C8Y150 ; 21 Dec 2011 ;; 10.2 Years ;;;
; B-6870 ;Airbus A320-214; C8Y150 ; 19 Jan 2012 ;; 10.1 Years ;;;
; B-6871 ;Airbus A320-214; C8Y150 ; 9 Feb 2012 ;; 10.1 Years ;;;
; B-6872 ;Airbus A320-214; C8Y150 ; 8 Mar 2012 ; Parked, lsd ; 10 Years ;;;
; B-6873 ;Airbus A320-214; C8Y150 ; 28 Mar 2012 ;Beautiful Gansu cs ; 10 Years ;;;
; B-6875 ;Airbus A320-232; C8Y150 ; 27 Mar 2012 ;lsd ; 10 Years ;;;
; B-6876 ;Airbus A320-232; C8Y150 ; 7 May 2012 ;lsd ; 9.9 Years ;;;
; B-6877 ;Airbus A320-232; C8Y150 ; 10 May 2012 ;lsd ; 9.8 Years ;;;
; B-6878 ;Airbus A320-214; C8Y150 ; 9 May 2012 ;; 9.8 Years ;;;
; B-6879 ;Airbus A320-214; C8Y150 ; 16 May 2012 ;lsd ; 9.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-6880 ;Airbus A320-214; C8Y150 ; 25 May 2012 ;lsd ; 9.8 Years ;;;
; B-6890 ;Airbus A320-214; C8Y150 ; 28 Feb 2012 ;lsd ; 10 Years ;;;
; B-6891 ;Airbus A320-214; C8Y150 ; 23 Mar 2012 ;lsd ; 10 Years ;;;
; B-6892 ;Airbus A320-214; C8Y150 ; 29 Mar 2012 ;lsd ; 10 Years ;;;
; B-6893 ;Airbus A320-214; C8Y150 ; 8 May 2012 ;lsd ; 9.8 Years ;;;
; B-6928 ;Airbus A320-214; C8Y150 ; 12 Jun 2012 ;lsd ; 9.7 Years ;;;
; B-6929 ;Airbus A320-232; C8Y150 ; 5 Jun 2012 ;lsd ; 9.8 Years ;;;
; B-6930 ;Airbus A320-232(WL); C8Y150 ; 9 Aug 2012 ;; 9.6 Years ;;;
; B-6950 ;Airbus A320-232; C8Y150 ; 18 Oct 2012 ;lsd ; 9.4 Years ;;;
; B-6951 ;Airbus A320-232(WL); C8Y150 ; 20 Nov 2012 ;; 9.4 Years ;;;
; B-8018 ;Airbus A320-232(WL); C8Y150 ; 25 Sep 2015 ;lsd ; 6.5 Years ;;;
; B-8111 ;Airbus A320-232(WL); C8Y150 ; 13 Oct 2015 ;lsd ; 6.4 Years ;;;
; B-8119 ;Airbus A320-232(WL); C8Y150 ; 27 Nov 2015 ;lsd ; 6.3 Years ;;;
; B-8222 ;Airbus A320-232(WL); C8Y150 ; 23 Dec 2015 ;lsd ; 6.2 Years ;;;
; B-8227 ;Airbus A320-214(WL); C8Y150 ; 13 Jul 2015 ;; 6.7 Years ;;;
; B-8228 ;Airbus A320-232(WL); C8Y150 ; 10 Aug 2015 ;lsd ; 6.6 Years ;;;
; B-8229 ;Airbus A320-214(WL); C8Y150 ; 17 Sep 2015 ;lsd ; 6.5 Years ;;;
; B-8237 ;Airbus A320-232(WL); C8Y150 ; 5 Nov 2015 ;lsd ; 6.4 Years ;;;
; B-8276 ;Airbus A320-232(WL); C8Y150 ; 27 Nov 2015 ;lsd ; 6.3 Years ;;;
; B-8281 ;Airbus A320-232(WL); C8Y150 ; 24 Dec 2015 ;lsd ; 6.2 Years ;;;
; B-8387 ;Airbus A320-214(WL); C8Y150 ; 2 Mar 2017 ;; 5 Years ;;;
; B-8391 ;Airbus A320-214(WL); C8Y150 ; 28 Apr 2016 ;; 5.9 Years ;;;
; B-8392 ;Airbus A320-214(WL); C8Y150 ; 22 Apr 2016 ;lsd ; 5.9 Years ;;;
; B-8393 ;Airbus A320-214(WL); C8Y150 ; 21 May 2016 ;lsd ; 5.8 Years ;;;
; B-8395 ;Airbus A320-214(WL); C8Y150 ; 12 May 2016 ;"300th Airbus" titles ; 5.9 Years ;;;
; B-8496 ;Airbus A320-214(WL); C8Y150 ; 24 Jun 2016 ;lsd ; 5.7 Years ;;;
; B-8497 ;Airbus A320-232(WL); C8Y150 ; 9 May 2016 ;lsd ; 5.9 Years ;;;
; B-8498 ;Airbus A320-232(WL); C8Y150 ; 31 Mar 2016 ;lsd ; 6 Years ;;;
; B-8556 ;Airbus A320-214(WL); C8Y150 ; 17 Jun 2016 ;; 5.7 Years ;;;
; B-8557 ;Airbus A320-214(WL); C8Y150 ; 11 Aug 2016 ;; 5.7 Years ;;;
; B-8558 ;Airbus A320-214(WL); C8Y150 ; 6 Sep 2016 ;lsd ; 5.5 Years ;;;
; B-8563 ;Airbus A320-214(WL); C8Y150 ; 9 Jun 2017 ;lsd ; 4.8 Years ;;;
; B-8565 ;Airbus A320-214(WL); C8Y150 ; 19 May 2017 ;lsd ; 4.8 Years ;;;
; B-8566 ;Airbus A320-214(WL); C8Y150 ; 25 Apr 2017 ;lsd ; 5 Years ;;;
; B-8855 ;Airbus A320-214(WL); C8Y150 ; 19 Jun 2017 ;lsd ; 4.7 Years ;;;
; B-8856 ;Airbus A320-214(WL); C8Y150 ; 30 Jun 2017 ;lsf ICBC ; 4.7 Years ;;;
; B-8857 ;Airbus A320-214(WL); C8Y150 ; 18 Aug 2017 ;lsd ; 4.6 Years ;;;
; B-8858 ;Airbus A320-214(WL); C8Y150 ; 20 Sep 2017 ;lsd ; 4.5 Years ;;;
; B-8859 ;Airbus A320-214(WL); C8Y150 ; 29 Nov 2017 ;lsd ; 4.3 Years ;;;
; B-8973 ;Airbus A320-214(WL); C8Y150 ; 13 Jan 2017 ;; 5.1 Years ;;;
; B-8975 ;Airbus A320-214(WL); C8Y150 ; 12 Apr 2017 ;lsd ; 4.9 Years ;;;
; B-9900 ;Airbus A320-232; C8Y150 ; 28 Jan 2013 ;lsd ; 9.1 Years ;;;
; B-9901 ;Airbus A320-232; C8Y150 ; 27 Feb 2013 ;lsd ; 9.1 Years ;;;
; B-9902 ;Airbus A320-232; C8Y150 ; 19 Mar 2013 ;lsd ; 9 Years ;;;
; B-9921 ;Airbus A320-232(WL); C8Y150 ; 17 May 2013 ;; 8.8 Years ;;;
; B-9927 ;Airbus A320-214; C8Y150 ; 26 Mar 2013 ;lsd ; 9 Years ;;;
; B-9941 ;Airbus A320-214(WL); C8Y150 ; 24 Jul 2013 ;lsd ; 8.7 Years ;;;
; B-9942 ;Airbus A320-214(WL); C8Y150 ; 25 Jul 2013 ;lsd, Magnificent Qinghai cs ; 8.7 Years ;;;
; B-9943 ;Airbus A320-214(WL); C8Y150 ; 28 Aug 2013 ;lsd, Magnificent Qinghai cs ; 8.6 Years ;;;
; B-9945 ;Airbus A320-232(WL); C8Y150 ; 23 Aug 2013 ;; 8.5 Years ;;;
; B-9946 ;Airbus A320-214(WL); C8Y150 ; 6 Aug 2013 ;lsd ; 8.6 Years ;;;
; B-9950 ;Airbus A320-214(WL); C8Y150 ; 15 Jul 2013 ;lsd ; 8.7 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-9970 ;Airbus A320-214(WL); C8Y150 ; 26 Sep 2013 ;lsd ; 8.5 Years ;;;
; B-9972 ;Airbus A320-232(WL); C8Y150 ; 21 Oct 2013 ;lsd ; 8.4 Years ;;;
; B-9973 ;Airbus A320-232(WL); C8Y150 ; 11 Nov 2013 ;lsd ; 8.3 Years ;;;
; B-9975 ;Airbus A320-232(WL); C8Y150 ; 5 Nov 2013 ;lsd ; 8.3 Years ;;;
; B-1033 ;Airbus A320-251N; C8Y150 ; 18 Sep 2018 ;; 3.6 Years ;;;
; B-1076 ;Airbus A320-251N; C8Y150 ; 1 Jun 2018 ;lsd ; 3.8 Years ;;;
; B-1211 ;Airbus A320-251N; C8Y150 ; 25 Sep 2018 ;; 3.5 Years ;;;
; B-1292 ;Airbus A320-251N; C8Y150 ; 3 Jul 2018 ;lsd ; 3.7 Years ;;;
; B-300R ;Airbus A320-251N; C8Y150 ; 15 Jun 2018 ;lsd ; 3.7 Years ;;;
; B-301Z ;Airbus A320-251N; C8Y150 ; 19 Jul 2018 ;lsd ; 3.6 Years ;;;
; B-302G ;Airbus A320-251N; C8Y150 ; 12 Jul 2018 ;lsd ; 3.7 Years ;;;
; B-302H ;Airbus A320-251N; C8Y150 ; 28 Sep 2018 ;; 3.5 Years ;;;
; B-302W ;Airbus A320-251N; C8Y150 ; 19 Sep 2018 ;; 3.5 Years ;;;
; B-302Z ;Airbus A320-251N; C8Y150 ; 27 Sep 2018 ;; 3.6 Years ;;;
; B-303A ;Airbus A320-251N; C8Y150 ; 17 Oct 2018 ;; 3.4 Years ;;;
; B-303E ;Airbus A320-251N; C8Y150 ; 28 Sep 2018 ;lsd ; 3.4 Years ;;;
; B-303F ;Airbus A320-251N; C8Y150 ; 23 Oct 2018 ;lsd ; 3.4 Years ;;;
; B-304C ;Airbus A320-251N; C8Y150 ; 29 Oct 2018 ;lsd ; 3.4 Years ;;;
; B-304P ;Airbus A320-251N; C8Y150 ; 27 Nov 2018 ;lsd ; 3.3 Years ;;;
; B-305Y ;Airbus A320-251N; C8Y150 ; 28 Jan 2019 ;lsd ; 3.1 Years ;;;
; B-305Z ;Airbus A320-251N; C8Y150 ; 19 Feb 2019 ;lsd ; 3.1 Years ;;;
; B-306D ;Airbus A320-251N; C8Y150 ; 30 Apr 2019 ;lsd ; 2.9 Years ;;;
; B-306E ;Airbus A320-251N; C8Y150 ; 21 Feb 2019 ;lsd ; 3 Years ;;;
; B-306F ;Airbus A320-251N; C8Y150 ; 29 Apr 2019 ;lsd, "We ❤ u 8888" sticker ; 2.9 Years ;;;
; B-307F ;Airbus A320-251N; C8Y150 ; 28 Mar 2019 ;lsd ; 2.9 Years ;;;
; B-307J ;Airbus A320-251N; C8Y150 ; 18 Apr 2019 ;lsd ; 2.9 Years ;;;
; B-307Z ;Airbus A320-251N; C8Y150 ; 23 May 2019 ;lsd ; 2.8 Years ;;;
; B-308A ;Airbus A320-251N; C8Y150 ; 5 Jun 2019 ;lsd ; 2.8 Years ;;;
; B-308W ;Airbus A320-251N; C8Y150 ; 30 Oct 2019 ;; 2.7 Years ;;;
; B-308X ;Airbus A320-251N; C8Y150 ; 27 Dec 2019 ;; 2.2 Years ;;;
; B-308Y ;Airbus A320-251N; C8Y150 ; 31 Oct 2019 ;lsd ; 2.7 Years ;;;
; B-308Z ;Airbus A320-251N; C8Y150 ; 14 Nov 2019 ;lsd ; 2.5 Years ;;;
; B-309A ;Airbus A320-251N; C8Y150 ; 28 Oct 2019 ;lsd ; 2.5 Years ;;;
; B-30AV ;Airbus A320-251N; C8Y150 ; 31 Oct 2019 ;lsd ; 2.4 Years ;;;
; B-30AW ;Airbus A320-251N; C8Y150 ; 2 Dec 2019 ;lsd ; 2.3 Years ;;;
; B-30AX ;Airbus A320-251N; C8Y150 ; 7 Nov 2019 ;lsd ; 2.4 Years ;;;
; B-30C3 ;Airbus A320-251N; C8Y150 ; 7 May 2021 ;lsd ; 2.1 Years ;;;
; B-30CX ;Airbus A320-251N; C8Y150 ; 7 May 2021 ;lsd ; 2 Years ;;;
; B-30CY ;Airbus A320-251N; C8Y150 ; 11 May 2021 ;lsd ; 1.7 Years ;;;
; B-30CZ ;Airbus A320-251N; C8Y150 ; 27 Dec 2019 ;lsd ; 2.2 Years ;;;
; B-30D0 ;Airbus A320-251N; C8Y150 ; 24 Dec 2019 ;lsd ; 2.2 Years ;;;
; B-30D1 ;Airbus A320-251N; C8Y150 ; 23 Dec 2019 ;lsd ; 2.2 Years ;;;
; B-30D2 ;Airbus A320-251N; C8Y150 ; 27 Dec 2019 ;lsd ; 2.2 Years ;;;
; B-30DJ ;Airbus A320-251N; C8Y150 ; 21 Sep 2020 ;lsd ; 2.1 Years ;;;
; B-30DK ;Airbus A320-251N; C8Y150 ; 13 Jan 2020 ;lsd ; 2.2 Years ;;;
; B-30DL ;Airbus A320-251N; C8Y150 ; 8 Feb 2021 ;; 2.1 Years ;;;
; B-30DR ;Airbus A320-251N; C8Y150 ; 17 Dec 2020 ;lsd ; 2.1 Years ;;;
