;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; LV-CZJ ;ATR 42-320;; 28 Nov 2012 ;; 30.7 Years ;;
; LV-HVE ;Embraer ERJ-145LR;; 18 Jul 2019 ;; 21.1 Years ;;
; LV-IVA ;Embraer ERJ-145LR;; 15 Jan 2019 ;lsd ; 22.1 Years ;;
