;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N88CH ;Convair CV-880-22M-22; VIP ; 3 Aug 1987 ; Jan 1989 ; Preserved ;lsd ;;
; N8357C ;Convair CV-990-30A-5; Y146 ; 17 Jan 1988 ; Jan 1989 ;N8357C Seagreen Air Transport ;lsd ;;
