;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EC-GBJ ;ATR 42-300;; Aug 1997 ; 15 Oct 1997 ;F-WQHY ATRiam Capital ;lsf Air Truck ;;
; F-GEQJ ;ATR 42-300; Y46 ; Jan 1995 ; 31 Jul 1997 ;F-GEQJ TAT European Airlines ;lsd ;;
; F-GIVG ;ATR 42-300;; 1 Apr 1995 ; 8 Jul 1995 ;PP-ATV Atlantico Linhas Aereas (ALA) ;lsd ;;
; F-GREG ;ATR 42-320;; 3 May 1996 ; Apr 1997 ;F-GREG Aviosarda ;lsd ;;
; F-GTSM ;ATR 42-300;; 24 Mar 2000 ; 7 Jun 2000 ;F-GTSM Air Atlantique (France) ;lsd ;;
; OE-LRS ;De Havilland Canada DHC-8-103 Dash 8; Y37 ; 20 Apr 1998 ; 20 Oct 1999 ;N283BC Bombardier Capital ;opby Rheintalflug ;;
; F-GRGP ;Embraer ERJ-135ER; Y37 ; 5 Nov 1999 ; 30 Mar 2001 ;F-GRGP Régional ;lsf SNC Parilease ;;
; F-GRGQ ;Embraer ERJ-135ER; Y37 ; 17 Mar 2000 ; 30 Mar 2001 ;F-GRGQ Régional ;lsf Regiolease ;;
; F-GRGR ;Embraer ERJ-135ER; Y37 ; 24 Mar 2000 ; 30 Mar 2001 ;F-GRGR Régional ;;;
; F-GRGA ;Embraer ERJ-145EU; Y50 ; 16 May 1997 ; 30 Mar 2001 ;F-GRGA Régional ;lsf Samba Aviation B.V. ;;
; F-GRGB ;Embraer ERJ-145EU; Y50 ; 15 Apr 1997 ; 30 Mar 2001 ;F-GRGB Régional ;lsf Samba Aviation B.V. ;;
; F-GRGC ;Embraer ERJ-145EU; Y50 ; 30 Jun 1997 ; 30 Mar 2001 ;F-GRGC Régional ;;;
; F-GRGD ;Embraer ERJ-145EU; Y50 ; 23 Feb 1998 ; 30 Mar 2001 ;F-GRGD Régional ;;;
; F-GRGE ;Embraer ERJ-145EU; Y50 ; 27 Mar 1998 ; 30 Mar 2001 ;F-GRGE Régional ;lsf GIE Naoned ;;
; F-GRGF ;Embraer ERJ-145EU; Y50 ; 20 Apr 1998 ; 30 Mar 2001 ;F-GRGF Régional ;;;
; F-GRGG ;Embraer ERJ-145EU; Y50 ; 23 Mar 1999 ; 30 Mar 2001 ;F-GRGG Régional ;lsf GIE Askell ;;
; F-GRGH ;Embraer ERJ-145EU; Y50 ; 22 Mar 1999 ; 30 Mar 2001 ;F-GRGH Régional ;;;
; F-GRGI ;Embraer ERJ-145EU; Y50 ; 27 Aug 1999 ; 30 Mar 2001 ;F-GRGI Régional ;;;
; F-GRGJ ;Embraer ERJ-145EU; Y50 ; 25 Aug 2000 ; 30 Mar 2001 ;F-GRGJ Régional ;;;
; F-GRGK ;Embraer ERJ-145EU; Y50 ; 10 Oct 2000 ; 30 Mar 2001 ;F-GRGK Régional ;;;
; F-GRGL ;Embraer ERJ-145EU; Y50 ; 8 Feb 2001 ; 30 Mar 2001 ;F-GRGL Régional ;;;
; F-GJIG ;Saab 2000;; 11 Apr 2000 ; 22 Jun 2000 ;LX-DBR Europe Air Charter ;;;
; F-GMVB ;Saab 2000; Y53 ; 12 Jun 1995 ; 30 Mar 2001 ;F-GMVB Régional ;;;
; F-GMVC ;Saab 2000; Y53 ; 31 Aug 1995 ; 30 Mar 2001 ;F-GMVC Régional ;;;
; F-GMVD ;Saab 2000; Y53 ; 28 Mar 1996 ; 30 Mar 2001 ;F-GMVD Air France Express ;;;
; F-GMVE ;Saab 2000; Y53 ; 25 Oct 1996 ; 30 Mar 2001 ;F-GMVE Régional ;;;
; F-GMVG ;Saab 2000; Y53 ; 28 Aug 1997 ; 30 Mar 2001 ;F-GMVG Régional ;lsf Saab Aircraft ;;
; F-GNEH ;Saab 2000; Y50 ; 25 Oct 2000 ; 30 Mar 2001 ;F-GNEH Air France ;;;
; F-GNEI ;Saab 2000; Y50 ; 22 Oct 2000 ; 30 Mar 2001 ;F-GNEI Air France ;lsd ;;
; F-GTSB ;Saab 2000; Y50 ; 5 May 1997 ; 30 Mar 2001 ;F-GTSB Régional ;lsf Saab Aircraft Credit AB ;;
; F-GTSD ;Saab 2000; Y50 ; 21 May 1997 ; 10 Dec 1998 ;LY-SBD Lithuanian Airlines ;lsf Saab Aircraft Credit AB ;;
; F-GTSE ;Saab 2000; Y50 ; 21 May 1997 ; 19 Oct 1998 ;LY-SBC Lithuanian Airlines ;lsf Saab Aircraft Credit AB ;;
; F-GTSL ;Saab 2000; Y50 ; 1 Apr 1999 ; 30 Mar 2001 ;F-GTSL Régional ;lsd ;;
; LX-RAC ;Saab 2000; Y53 ; 29 Dec 2000 ; 30 Mar 2001 ;LX-RAC Régional ;opby Europe Air Charter ;;
; F-GGBV ;Saab 340A; Y33 ; Mar 1995 ; Sep 1995 ;F-GGBV Aigle Azur ;lsf Aigle Azur ;;
; F-GHVS ;Saab 340B;; 1 Jan 1992 ; 6 Aug 1999 ;F-GHVS Aurigny Air Services ;;;
; F-GHVT ;Saab 340B;; 1 Jan 1992 ; 15 Nov 1999 ;SE-KTK Svenska Volkswagen AB ;lsd ;;
; F-GHVU ;Saab 340B;; 3 Sep 1992 ; 24 Apr 1999 ;SE-KCV Svenska Volkswagen AB ;;;
; F-GMVQ ;Saab 340B;; 24 May 1995 ; 17 Dec 1995 ;EC-158 Regional Lineas Aéreas ;;;
; F-GMVV ;Saab 340B;; 6 Jan 1993 ; 6 Jul 1998 ;VH-XDZ Macair Airlines ;lsd ;;
; F-GMVX ;Saab 340B;; 19 Mar 1993 ; 15 Jun 1998 ;VH-XDA Macair Airlines ;;;
; F-GMVY ;Saab 340B+;; 29 Sep 1994 ; 4 Apr 2000 ;SE-KCZ Norbanken Finans ;;;
; F-GTSF ;Saab 340B;; 19 Jan 1998 ; 31 May 2000 ;SE-KXC Saab Aircraft ;;;
