;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-GGLK ;ATR 42-300; Y50 ; Nov 1998 ; Jan 2000 ;F-GGLK Air Liberté ;lsf Air Liberté ;;
; F-GHPK ;ATR 42-300; Y48 ; 25 May 2003 ; 13 Aug 2004 ;EC-JBN Swiftair ;lsf Abbey National ;;
; F-GIRC ;ATR 42-300; Y50 ; 1 Sep 2000 ; 16 Mar 2001 ;EI-CVS Aer Arann ;lsd ;;
; F-GKNC ;ATR 42-300; Y50 ; 21 Nov 2001 ; Sep 2002 ;F-GKNC Airlinair ;;;
; F-GKND ;ATR 42-300; Y50 ; Mar 2003 ; 25 Mar 2004 ;EC-IVP Swiftair ;lsf Airlinair ;;
; F-GPIA ;ATR 42-300;; 1 Feb 1999 ; 11 Nov 2007 ;HK-4493 Arkas ;lsd ;;
; F-GPYM ;ATR 42-500;; 27 Oct 2000 ; 4 Jan 2002 ;F-GPYM Aeromar ;lsf Air Littoral ;;
; F-GTSM ;ATR 42-300;; 7 Jun 2000 ; 13 Sep 2001 ;PT-MTS Total Linhas Aereas ;lsd ;;
; F-GHPU ;ATR 72-201;; 16 Oct 2003 ; Jul 2004 ;F-GHPU Danish Air Transport (DAT) ;;;
; F-GHPV ;ATR 72-201;; 16 Oct 2003 ; May 2004 ;EC-JDX Swiftair ;lsf Abbey National Treasury Services Ltd ;;
