;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-GAEG ;Airbus A319-112; CY141 ; 29 Oct 2007 ; 28 Apr 2008 ;9H-AEG Air Malta ;lsf Air Malta ;;
; C-GJUK ;Airbus A319-112;; 19 Dec 2001 ; 11 May 2004 ;XA-UAQ Mexicana ;lsd ;;
; C-GKOC ;Airbus A319-112;; 28 Jul 2006 ; 16 Aug 2006 ;VP-CAN National Air Services (NAS) ;;;
; C-GTDS ;Airbus A319-112;; 3 Jul 2008 ; 6 Aug 2008 ;A9C-EV Gulf Air ;lsd ;;
; C-GTDT ;Airbus A319-112;; 7 Jul 2008 ; 12 Oct 2008 ;A9C-EU Gulf Air ;lsd ;;
; C-GTDX ;Airbus A319-112; CY141 ; 29 Nov 2002 ; 12 May 2006 ;F-GXAH Aigle Azur ;lsd ;;
; C-FOJZ ;Airbus A320-214; Y180 ; 18 Dec 2009 ; 30 Mar 2010 ;G-DHJZ Thomas Cook Airlines ;lsf Thomas Cook Airlines ;;
; C-FRAA ;Airbus A320-232; Y180 ; 16 Oct 2009 ; 31 Mar 2010 ;N411MP MC Aviation Partners (MCAP) ;lsd ;;
; C-FRAR ;Airbus A320-231;; Oct 2001 ; 12 May 2003 ;N447MX ILFC ;lsd ;;
; C-FTDA ;Airbus A320-212; Y180 ; 1 Nov 2002 ; 29 Apr 2004 ;CS-TKJ SATA International ;lsd ;;
; C-FTDD ;Airbus A320-211;; 12 Dec 2002 ; 10 Oct 2003 ;A6-ABX Air Arabia ;lsd ;;
; C-FTDF ;Airbus A320-231;; 15 Nov 2006 ; 4 Apr 2007 ;G-FTDF MyTravel ;lsd ;;
; C-FTDI ;Airbus A320-212; Y180 ; 8 Dec 2000 ; 24 Apr 2001 ;G-MONZ Monarch Airlines ;lsf Monarch Airlines ;;
; C-FTDQ ;Airbus A320-214;; 3 Apr 2002 ; 7 Jun 2007 ;B-6320 Spring Airlines ;lsd ;;
