;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;
; N394DC ;Dornier Do-328JET-310; Y30 ; 2017 ;opby Key Lime Air ; 394 ; 21.3 Years ;;
; N395DC ;Dornier Do-328JET-310; Y30 ; 2017 ;opby Key Lime Air ; 395 ; 21.1 Years ;;
; N398DC ;Dornier Do-328JET-310; Y30 ; 2017 ;opby Key Lime Air ; 398 ; 20.6 Years ;;
; N366DC ; Embraer EMB-120ER Brasilia ; Y30 ; 30 Jun 2010 ;opby Key Lime Air ; 366 ; 27.7 Years ;;
; N970DC ;Embraer ERJ-145LR; Y50 ; 3 Oct 2019 ;opby Key Lime Air ; 970 ; 17.6 Years ;;
; N971DC ;Embraer ERJ-145LR; Y50 ; 18 Dec 2019 ;opby Key Lime Air ; 971 ; 17.7 Years ;;
; N972DC ;Embraer ERJ-145LR; Y50 ; Mar 2021 ;opby Key Lime Air ; 972 ; 17.8 Years ;;
