;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; ET-AUT ;Embraer ERJ-145LR; Y50 ; Dec 2018 ;; 21.5 Years ;;
; ET-AUU ;Embraer ERJ-145EU; Y50 ; 22 Dec 2017 ;; 21.5 Years ;;
; ET-AUV ;Embraer ERJ-145EU; Y50 ; 21 Nov 2017 ;; 20.2 Years ;;
; ET-AUY ;Embraer ERJ-145EU; Y50 ; 13 Feb 2018 ;; 20 Years ;;
; ET-AVU ;Embraer ERJ-145LR; Y50 ; 26 Oct 2018 ;lst Air Djibouti ; 17.9 Years ;;
; ET-AVV ;Embraer ERJ-145LR; Y50 ; 6 Aug 2018 ;lst Air Djibouti ; 18 Years ;;
; ET-AVY ;Embraer ERJ-145LR; Y50 ; 25 Sep 2018 ;lsd ; 21.4 Years ;;
